"","gameName","votes","isListedOnMSSite","isOnXboxOne","isBCCompatible","isExclusive","isKinectSupported","isConsoleExclusive","isKinectRequired","gameUrl","releaseDate","numberOfReviews","DLthemes","developer","DLgameVideos","DLsmartglass","DLgamerPictures","highresboxart","DLavatarItems","ESRBRating","DLgameAddons","gamesOnDemandorArcade","price","genre","publisher","xbox360Rating","hasDemoAvailable","isAvailableToPurchaseDigitally","comments","isInProgress","reviewScorePro","reviewScoreUser","usesRequiredPeripheral"
"1606","Sonic The Hedgehog Classic",3066,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",NA,NA,0,"Unkown",0,0,0,"No Boxart",0,NA,0,"Retail Only",NA,"Unkown","Unkown",NA,"FALSE","FALSE",16,"FALSE",NA,NA,"FALSE"
"1614","SONIC UNLEASHED",5912,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SONIC-UNLEASHED/66acd000-77fe-1000-9115-d80253450812?PageSize=60&Page=1&SortBy=BestSelling",2010-04-06,36875,1,"Sega",3,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80253450812/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",6,"Games on Demand",19.99,"Action & Adventure","SEGA",4,"TRUE","TRUE",340,"FALSE",60,7.7,"FALSE"
"1613","Sonic's Ultimate Genesis Collection",8111,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Sonics-UGC/66acd000-77fe-1000-9115-d80253450810?PageSize=60&Page=1&SortBy=BestSelling",2009-02-10,18135,0,"Backbone Entertainment",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80253450810/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",NA," Action & Adventure","SEGA",4,"TRUE","FALSE",289,"FALSE",79,8.6,"FALSE"
"1617","Soul Calibur II HD",3920,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SOULCALIBUR-II-HD/66acd000-77fe-1000-9115-d80258411411?PageSize=60&Page=1&SortBy=BestSelling",2013-11-20,4004,0,"Namco Bandai Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258411411/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",19.99,"Fighting","Bandai Namco Entertainment",4.5,"TRUE","TRUE",50,"FALSE",NA,NA,"FALSE"
"1615","Soulcalibur",2559,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SOULCALIBUR/66acd000-77fe-1000-9115-d8024e4d083d?PageSize=60&Page=1&SortBy=BestSelling",2012-01-26,30047,0,"Namco Bandai Games",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024e4d083d/1033/boxartlg.jpg",0,"T (Teen)",72,"Games on Demand",14.99,"Fighting","Bandai Namco Entertainment",4.25,"FALSE","TRUE",16,"FALSE",79,8.1,"FALSE"
"1618","Soulcalibur IV",12579,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Soulcalibur-IV/66acd000-77fe-1000-9115-d8024e4d07e0?PageSize=60&Page=1&SortBy=BestSelling",2010-05-27,35597,0,"Bandai Namco Entertainment",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024e4d07e0/1033/boxartlg.jpg",0,"T (Teen)",0,"Retail Only",NA,"Action & Adventure","Bandai Namco Entertainment",4.25,"FALSE","FALSE",182,"FALSE",85,8,"FALSE"
"1619","Soulcalibur V",12899,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",NA,NA,0,"Unkown",0,0,0,"No Boxart",0,NA,0,"Retail Only",NA,"Unkown","Unkown",NA,"FALSE","FALSE",436,"FALSE",77,6.3,"FALSE"
"1620","SOUTH PARK LET'S GO TOWER DEFENSE PLAY!",1701,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/South-Park/66acd000-77fe-1000-9115-d80258410931?PageSize=60&Page=1&SortBy=BestSelling",2010-07-19,39854,0,"Doublesix",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410931/1033/boxartlg.jpg",0,"M (Mature)",0,"Games on Demand",9.99,"Strategy & Simulation","Microsoft",4.25,"TRUE","TRUE",14,"FALSE",72,6.5,"FALSE"
"1622","South Park: Tenorman's Revenge",1200,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/South-Park-Tenormans-Revenge/66acd000-77fe-1000-9115-d80258410b80?PageSize=60&Page=1&SortBy=BestSelling",2012-03-30,11725,1,"South Park Digital Studios Other Ocean Interactive",2,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b80/1033/boxartlg.jpg",13,"M (Mature)",0,"Games on Demand",9.99,"Action & Adventure","Microsoft",3.75,"TRUE","TRUE",9,"FALSE",52,7.5,"FALSE"
"1621","South Park: The Stick of Truth",29392,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Stick-of-Truth/66acd000-77fe-1000-9115-d802555308c5?PageSize=60&Page=1&SortBy=BestSelling",2014-03-04,15451,0,"Obsidian Entertainment",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802555308c5/1033/boxartlg.jpg",12,"M (Mature)",3,"Games on Demand",19.99,"Role Playing","Ubisoft",4.75,"FALSE","TRUE",210,"FALSE",82,8.5,"FALSE"
"1623","Space Ark",195,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Space-Ark/66acd000-77fe-1000-9115-d8025841096f?PageSize=60&Page=1&SortBy=BestSelling",2010-06-14,2156,0,"Strawdog Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841096f/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Action & Adventure","Microsoft",3.25,"TRUE","TRUE",1,"FALSE",67,NA,"FALSE"
"1624","Space Channel 5 Part 2",587,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Space-Channel-5-Part-2/66acd000-77fe-1000-9115-d80258410a39?PageSize=60&Page=1&SortBy=BestSelling",2011-02-23,4369,0,"Sega",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a39/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",4.99,"Family","SEGA",3.75,"TRUE","TRUE",13,"FALSE",78,7.7,"FALSE"
"1625","Space Chimps",226,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Space-Chimps/66acd000-77fe-1000-9115-d802425407d4?PageSize=60&Page=1&SortBy=BestSelling",2008-07-15,63,0,"Redtribe",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802425407d4/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",NA,"Platformer","Brash Entertainment",3,"FALSE","FALSE",3,"FALSE",57,5.3,"FALSE"
"1626","Space Giraffe",277,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Space-Giraffe/66acd000-77fe-1000-9115-d8025841080c?PageSize=60&Page=1&SortBy=BestSelling",2009-12-22,1661,0,"Llamasoft",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841080c/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",4.99,"Action & Adventure","Microsoft",3,"TRUE","TRUE",11,"FALSE",68,7.5,"FALSE"
"1627","Space Invaders Extreme",731,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Space-Invaders-Extreme/66acd000-77fe-1000-9115-d80258410996?PageSize=60&Page=1&SortBy=BestSelling",2009-12-22,3349,1,"Backbone Entertainment",0,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410996/1033/boxartlg.jpg",0,"E (Everyone)",1,"Games on Demand",9.99,"Shooter","Square-Enix",4,"TRUE","TRUE",7,"FALSE",80,8,"FALSE"
"1628","Space Invaders Infinity Gene",566,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Space-Invaders-IG/66acd000-77fe-1000-9115-d80258410a4d?PageSize=60&Page=1&SortBy=BestSelling",2010-09-15,2880,3,"Taito Corporation",0,0,5,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a4d/1033/boxartlg.jpg",0,"E (Everyone)",3,"Games on Demand",9.99,"Shooter","Square-Enix",3.75,"TRUE","TRUE",2,"FALSE",80,8.8,"FALSE"
"1629","Spare Parts",206,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spare-Parts/66acd000-77fe-1000-9115-d80258410a7c?PageSize=60&Page=1&SortBy=BestSelling",2011-01-19,12279,0,"Ea Bright Light",0,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a7c/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",9.99,"Action & Adventure","Electronic Arts",3.75,"TRUE","TRUE",1,"FALSE",52,NA,"FALSE"
"1630","Spartacus Legends",1803,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spartacus-Legends/66acd000-77fe-1000-9115-d80258411256?PageSize=60&Page=1&SortBy=BestSelling",2013-06-26,80370,0,"Kung Fu Factory",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258411256/1033/boxartlg.jpg",0,"M (Mature)",0,"Arcade",NA,"Fighting","Ubisoft",4,"FALSE","FALSE",52,"FALSE",45,5.3,"FALSE"
"1631","Spec Ops: The Line",8535,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spec-Ops-The-Line/66acd000-77fe-1000-9115-d80254540843?PageSize=60&Page=1&SortBy=BestSelling",2012-06-26,17696,0,"Yager",6,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80254540843/1033/boxartlg.jpg",0,"M (Mature)",2,"Games on Demand",29.99,"Shooter","2K Games",4.25,"TRUE","TRUE",136,"FALSE",76,8.2,"FALSE"
"1632","Spectral Force 3: Innocent Rage",NA,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",2006-08-11,NA,0,"Unkown",0,0,0,"No Boxart",0,NA,0,"Retail Only",NA,"Unkown","Unkown",NA,"FALSE","FALSE",NA,"FALSE",NA,NA,"FALSE"
"1633","Spelunky",1214,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spelunky/66acd000-77fe-1000-9115-d802584109be?PageSize=60&Page=1&SortBy=BestSelling",2012-07-04,11329,0,"Mossmouth",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584109be/1033/boxartlg.jpg",0,"T (Teen)",2,"Games on Demand",14.99,"Action & Adventure","Microsoft",4,"TRUE","TRUE",47,"FALSE",87,7.3,"FALSE"
"1634","SpiderMan 3",2607,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spider-Man-3/66acd000-77fe-1000-9115-d802415607e2?PageSize=60&Page=1&SortBy=BestSelling",2013-01-15,107425,0,"Treyarch",0,0,3,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802415607e2/1033/boxartlg.jpg",0,"T (Teen)",1,"Retail Only",NA,"Action & Adventure","Activision Blizzard",4,"FALSE","FALSE",58,"FALSE",63,7,"FALSE"
"1635","SpiderMan:Dimensions",NA,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spider-Man-Dimensions/66acd000-77fe-1000-9115-d80241560881?PageSize=60&Page=1&SortBy=BestSelling",2013-01-08,96048,0,"Beenox",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80241560881/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",19.99,"Action & Adventure","Activision Blizzard",4,"FALSE","TRUE",NA,"FALSE",NA,NA,"FALSE"
"1636","Spiderwick Chronicles",282,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spiderwick-Chronicles/66acd000-77fe-1000-9115-d802565507e6?PageSize=60&Page=1&SortBy=BestSelling",2008-02-05,6434,0,"Stormfront Studios",6,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802565507e6/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",NA,"Action & Adventure","Activision Blizzard",2.5,"TRUE","FALSE",5,"FALSE",59,NA,"FALSE"
"1638","SPLATTERHOUSE",2360,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SPLATTERHOUSE/66acd000-77fe-1000-9115-d8024e4d07f0?PageSize=60&Page=1&SortBy=BestSelling",2010-11-23,16830,0,"Namco Bandai Games America",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024e4d07f0/1033/boxartlg.jpg",0,"M (Mature)",0,"Retail Only",NA,"Action & Adventure","Bandai Namco Entertainment",4.25,"FALSE","FALSE",86,"FALSE",62,7.6,"FALSE"
"1639","Split/Second",4708,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Split-Second/66acd000-77fe-1000-9115-d802425607e7?PageSize=60&Page=1&SortBy=BestSelling",2010-05-18,29494,0,"Blackrock Studios",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802425607e7/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",9,"Games on Demand",19.99,"Action & Adventure","Walt Disney Company",4.25,"TRUE","TRUE",190,"FALSE",82,8.1,"FALSE"
"1641","SpongeBob HeroPants",515,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SBHP/66acd000-77fe-1000-9115-d80241560919?PageSize=60&Page=1&SortBy=BestSelling",2015-02-03,16918,0,"Behaviour Interactive",2,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80241560919/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",NA,"Platformer","Activision Blizzard",4,"FALSE","FALSE",15,"FALSE",NA,NA,"FALSE"
"1642","SpongeBob Sparepants: Underpants Slam!",541,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SpongeBob-UnderPants/66acd000-77fe-1000-9115-d8025841089f?PageSize=60&Page=1&SortBy=BestSelling",2008-01-01,12317,0,"Blitz Arcade",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841089f/1033/boxartlg.jpg",0,"E (Everyone)",0,"Arcade",NA,"Family","THQ Nordic",3.75,"FALSE","FALSE",8,"FALSE",55,3.8,"FALSE"
"1643","SpongeBob Squarepants: Plankton's Robotic Revenge",525,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SB-Robotic-Revenge/66acd000-77fe-1000-9115-d80241560900?PageSize=60&Page=1&SortBy=BestSelling",2013-10-22,22306,0,"Behaviour",2,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80241560900/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",NA,"Action & Adventure","Activision Blizzard",3.75,"FALSE","FALSE",7,"FALSE",NA,NA,"FALSE"
"1646","SpongeBob: TruthSq.",NA,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SpongeBob-Truth-Sq/66acd000-77fe-1000-9115-d80254510850?PageSize=60&Page=1&SortBy=BestSelling",2009-10-26,284,0,"Heavy Iron Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80254510850/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",NA,"Action & Adventure","THQ Nordic",4,"FALSE","FALSE",NA,"FALSE",NA,NA,"FALSE"
"1644","SpongeBob's Surf & Skate Roadtrip",1,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/SpongeBobs-Surf-Skate-Roadtrip/66acd000-77fe-1000-9115-d8025451089d?PageSize=60&Page=1&SortBy=BestSelling",2011-11-08,21448,0,"Blitz Games Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025451089d/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",NA,"Sports & Recreation","THQ Nordic",3.75,"FALSE","FALSE",4,"FALSE",NA,NA,"FALSE"
"1645","SpongeBob's Truth or Square",656,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",NA,NA,0,"Unkown",0,0,0,"No Boxart",0,NA,0,"Retail Only",NA,"Unkown","Unkown",NA,"FALSE","FALSE",18,"FALSE",NA,NA,"FALSE"
"1647","Spyglass Board Games",299,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Spyglass-Board-Games/66acd000-77fe-1000-9115-d802584107f5?PageSize=60&Page=1&SortBy=BestSelling",2009-12-22,4014,0,"Strange Flavour",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584107f5/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",4.99,"Card & Board","Microsoft",3.25,"TRUE","TRUE",0,"FALSE",54,3.8,"FALSE"
"1648","SSX",11422,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SSX/66acd000-77fe-1000-9115-d8024541096d?PageSize=60&Page=1&SortBy=BestSelling",2012-02-28,24823,0,"Electronic Arts",3,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024541096d/1033/boxartlg.jpg",0,"E (Everyone)",5,"Games on Demand",7.49,"Sports & Recreation","EA Sports",4.25,"FALSE","TRUE",236,"FALSE",82,6.4,"FALSE"
"1649","Stacking",583,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Stacking/66acd000-77fe-1000-9115-d80258410a73?PageSize=60&Page=1&SortBy=BestSelling",2011-02-09,8271,0,"Double Fine",1,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a73/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",1,"Games on Demand",14.99,"Action & Adventure","THQ Nordic",4,"TRUE","TRUE",10,"FALSE",84,8.1,"FALSE"
"1650","Star Ocean: The Last Hope",6778,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Star-Ocean-TLH/66acd000-77fe-1000-9115-d802535107dd?PageSize=60&Page=1&SortBy=BestSelling",2008-01-01,10497,0,"Square Enix",3,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802535107dd/1033/boxartlg.jpg",0,"T (Teen)",0,"Retail Only",NA,"Role Playing","Square-Enix",4.5,"FALSE","FALSE",132,"FALSE",72,7.2,"FALSE"
"1651","Star Raiders",250,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Star-Raiders/66acd000-77fe-1000-9115-d80258410b3e?PageSize=60&Page=1&SortBy=BestSelling",2011-05-11,3130,0,"Incinerator Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b3e/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",4.99,"Action & Adventure","Atari",3.5,"TRUE","TRUE",1,"FALSE",35,5.9,"FALSE"
"1652","Star Trek",1698,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Star-Trek/66acd000-77fe-1000-9115-d8024e4d085b?PageSize=60&Page=1&SortBy=BestSelling",2013-04-23,2002,0,"Digital Extremes",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024e4d085b/1033/boxartlg.jpg",0,"T (Teen)",0,"Retail Only",NA,"Action & Adventure","Bandai Namco Entertainment",3,"FALSE","FALSE",23,"FALSE",42,2.7,"FALSE"
"1653","Star Trek Legacy",2107,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Star-Trek-Legacy/66acd000-77fe-1000-9115-d802425307d2?PageSize=60&Page=1&SortBy=BestSelling",2006-12-12,700,0,"Mad Doc Software",0,0,0,"http://download.xbox.com/content/liveweb/images/boxart_large.png",0,"E10 (Everyone 10+)",0,"Retail Only",NA,"Action & Adventure","Bethesda Softworks",4.25,"FALSE","FALSE",111,"FALSE",64,5.5,"FALSE"
"1656","Star Wars: The Clone Wars - Republic Heroes",3550,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/SWTCW-Republic-Heroes/66acd000-77fe-1000-9115-d8024c4107e2?PageSize=60&Page=1&SortBy=BestSelling",2009-09-04,16879,2,"Krome Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024c4107e2/1033/boxartlg.jpg",19,"T (Teen)",0,"Games on Demand",19.99,"Action & Adventure","Walt Disney Company",3.5,"TRUE","TRUE",32,"FALSE",43,6.3,"FALSE"
"1654","Star Wars: The Force Unleashed",30404,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Star-Wars-The-Force-Unleashed/66acd000-77fe-1000-9115-d8024c4107d2?PageSize=60&Page=1&SortBy=BestSelling",2010-05-10,61999,2,"Lucasarts",5,0,6,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024c4107d2/1033/boxartlg.jpg",6,"T (Teen)",5,"Games on Demand",19.99,"Action & Adventure","Walt Disney Company",4.5,"TRUE","TRUE",332,"FALSE",73,6.7,"FALSE"
"1655","Star Wars: The Force Unleashed II",31010,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Star-Wars-The-Force-Unleashed-II/66acd000-77fe-1000-9115-d8024c4107f2?PageSize=60&Page=1&SortBy=BestSelling",2010-10-26,66858,1,"Lucasarts",8,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024c4107f2/1033/boxartlg.jpg",17,"T (Teen)",2,"Games on Demand",19.99,"Action & Adventure","Walt Disney Company",4.5,"TRUE","TRUE",297,"FALSE",61,5.8,"FALSE"
"1657","State of Decay",3799,"TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","http://marketplace.xbox.com/en-US/Product/State-of-Decay/66acd000-77fe-1000-9115-d802584111e8?PageSize=60&Page=1&SortBy=BestSelling",2013-06-05,92986,0,"Undead Labs",3,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584111e8/1033/boxartlg.jpg",0,"M (Mature)",2,"Games on Demand",19.99,"Action & Adventure","Microsoft",4.5,"TRUE","TRUE",54,"FALSE",78,7.2,"FALSE"
"1658","Steel Battalion: Heavy Armor",1,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","http://marketplace.xbox.com/en-US/Product/STEEL-BATTALION-HEAVY-ARMOR/66acd000-77fe-1000-9115-d80243430816?PageSize=60&Page=1&SortBy=BestSelling",2012-06-19,39885,0,"From Software",14,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80243430816/1033/boxartlg.jpg",0,"M (Mature)",6,"Retail Only",NA,"Action & Adventure","Capcom",3.5,"TRUE","FALSE",0,"FALSE",38,2.4,"FALSE"
"1659","STORM",206,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/STORM/66acd000-77fe-1000-9115-d802584113f2?PageSize=60&Page=1&SortBy=BestSelling",2013-06-14,1240,0,"Indiepub",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584113f2/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Puzzle & Trivia","Bandai Namco Entertainment",3,"TRUE","TRUE",0,"FALSE",64,2.9,"FALSE"
"1660","Stormrise",214,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Stormrise/66acd000-77fe-1000-9115-d80253450806?PageSize=60&Page=1&SortBy=BestSelling",2009-03-24,2582,0,"Creative Assembly Australia",5,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80253450806/1033/boxartlg.jpg",0,"M (Mature)",0,"Retail Only",NA,"Action & Adventure","SEGA",3.75,"FALSE","FALSE",1,"FALSE",48,6.6,"FALSE"
"1661","Stranglehold",1686,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Stranglehold/66acd000-77fe-1000-9115-d8024d5707d2?PageSize=60&Page=1&SortBy=BestSelling",2007-09-05,9747,5,"Midway Amusement Games",3,0,4,"http://mktplassets.xbox.com/NR/rdonlyres/D7E839FF-F046-4E29-9E52-2B6DB4A77976/0/cboxstranglehold.jpg",0,"M (Mature)",1,"Retail Only",NA,"Action & Adventure","Midway Home Entertainment Inc",4,"TRUE","FALSE",29,"FALSE",77,7.6,"FALSE"
"1662","Strania - The Stella Machina -",310,"TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Strania/66acd000-77fe-1000-9115-d80258410aa5?PageSize=60&Page=1&SortBy=BestSelling",2011-03-30,2358,0,"GRev",1,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410aa5/1041/boxartlg.jpg",0,"E10 (Everyone 10+)",1,"Games on Demand",9.99,"Shooter","Grev",4,"TRUE","TRUE",12,"FALSE",66,NA,"FALSE"
"1663","Street Fighter II Hyper Fighting",4119,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Street-Fighter-II-HF/66acd000-77fe-1000-9115-d802584107f4?PageSize=60&Page=1&SortBy=BestSelling",2009-09-23,16892,3,"Sensory Sweep Studios",0,0,7,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584107f4/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",4.99,"Classics","Capcom",3.75,"TRUE","TRUE",48,"FALSE",76,6.7,"FALSE"
"1664","Street Fighter III: Third Strike Online Edition",7935,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Street-Fighter-III-Online-Edition/66acd000-77fe-1000-9115-d80258410b16?PageSize=60&Page=1&SortBy=BestSelling",2011-08-24,20400,0,"Iron Galaxy Studios",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b16/1033/boxartlg.jpg",0,"T (Teen)",8,"Games on Demand",14.99,"Fighting","Capcom",4.25,"TRUE","TRUE",293,"FALSE",86,7.2,"FALSE"
