publisher,features,xboxRating,onlineFeatures,gameName,gameUrl,priceGold,dayRecorded,releaseDate,genre,highresboxart,price,developer
,,0,,Hasbro Family Fun Pack - Super Edition,https://www.microsoft.com/en-us/store/p/hasbro-family-fun-pack-super-edition/bt21z933pqch,,03/03/17,,,,$59.99,
,,2.8,,Kinect Bundle: Squid Hero + Boom Ball,https://www.microsoft.com/en-us/store/p/kinect-bundle-squid-hero-boom-ball/bxdmrld060xc,,03/03/17,,,,$14.99,
,,2.7,,Lovely Planet,https://www.microsoft.com/en-us/store/p/lovely-planet/bz6xr01bvh4j,,03/03/17,,,,$9.99,
,,4.3,,140,https://www.microsoft.com/en-us/store/p/140/bzln1w2ml7mg,,03/03/17,,,,$7.99,
,,3.8,,Q.U.B.E: Director's Cut,https://www.microsoft.com/en-us/store/p/qube-directors-cut/bzln7c49mtwg,,03/03/17,,,,$9.99,
,,2.7,,Professional Farmer 2017,https://www.microsoft.com/en-us/store/p/professional-farmer-2017/bw3p8nlfk6cv,,03/03/17,,,,$39.99,
,,3.9,,DiRT Rally,https://www.microsoft.com/en-us/store/p/dirt-rally/bzr9gx1mvhcg,,03/03/17,,,,$59.99,
,,4.6,,Atari Flashback Classics Vol. 1,https://www.microsoft.com/en-us/store/p/atari-flashback-classics-vol-1/c3nd23hm1j1p,,03/03/17,,,,$19.99,
,,4.2,,Wolfenstein: The Old Blood,https://www.microsoft.com/en-us/store/p/wolfenstein-the-old-blood/bpv4gxtdcnsh,,03/03/17,,,,$19.99,
,,5,,Crimson Chrome Bundle,https://www.microsoft.com/en-us/store/p/crimson-chrome-bundle/bzrfldgzd2lk,,03/03/17,,,,$24.99,
,,3,,HeartZ: Co-Hope Puzzles,https://www.microsoft.com/en-us/store/p/heartz-co-hope-puzzles/bzt9l33kt1kp,,03/03/17,,,,$9.99,
,,4.2,,Rogue Legacy,https://www.microsoft.com/en-us/store/p/rogue-legacy/bvn6m64jchtl,,03/03/17,,,,$14.99,
,,4.1,,The Evil Within Digital Bundle,https://www.microsoft.com/en-us/store/p/the-evil-within-digital-bundle/bxz0b7s1jd0z,,03/03/17,,,,$29.99,
,,3.3,,Forza Motorsport 6 Ultimate Edition,https://www.microsoft.com/en-us/store/p/forza-motorsport-6-ultimate-edition/c4bg9rwx1pvk,,03/03/17,,,,$89.99,
,,3.9,,Uncanny Valley,https://www.microsoft.com/en-us/store/p/uncanny-valley/c531gx9lb3bz,,03/03/17,,,,$12.99,
,,5,,Rogue Stormers & Giana Sisters Bundle,https://www.microsoft.com/en-us/store/p/rogue-stormers-giana-sisters-bundle/c04lg04zjp6v,,03/03/17,,,,$24.99,
,,4.4,,Dreamals: Dream Quest,https://www.microsoft.com/en-us/store/p/dreamals-dream-quest/c0llgkwtzll4,,03/03/17,,,,$9.99,
,,4.6,,Binaries,https://www.microsoft.com/en-us/store/p/binaries/c0sg6924xb6f,,03/03/17,,,,$9.99,
,,2.6,,In Space We Brawl: Full Arsenal Edition,https://www.microsoft.com/en-us/store/p/in-space-we-brawl-full-arsenal-edition/c0v2vv0r2cqw,,03/03/17,,,,$7.99,
,,4.4,,Alien: Isolation - The Collection,https://www.microsoft.com/en-us/store/p/alien-isolation-the-collection/br3tmvz9pnwz,,03/03/17,,,,$39.99,
,,4.1,,Sunset Overdrive,https://www.microsoft.com/en-us/store/p/sunset-overdrive/brzhfr5xblqs,,03/03/17,,,,$29.99,
,,3,,JUST DANCE® 2015,https://www.microsoft.com/en-us/store/p/just-dance-2015/bw2lvxxsfzk3,,03/03/17,,,,$29.99,
,,3.5,,FIFA 15,https://www.microsoft.com/en-us/store/p/fifa-15/bxsvw5x9s0g3,,03/03/17,,,,,
,,2.9,,OlliOlli,https://www.microsoft.com/en-us/store/p/olliolli/c1b2vz28cx32,,03/03/17,,,,$9.99,
,,2.8,,Organic Panic,https://www.microsoft.com/en-us/store/p/organic-panic/c1jms12bvls1,,03/03/17,,,,$14.99,
,,4.1,,Aritana and the Harpy's Feather,https://www.microsoft.com/en-us/store/p/aritana-and-the-harpys-feather/c1xgwgm2w106,,03/03/17,,,,$9.99,
,,2.6,,Mimic Arena,https://www.microsoft.com/en-us/store/p/mimic-arena/c2pxh3xxlcz0,,03/03/17,,,,$7.99,
,,4,,Rise & Shine,https://www.microsoft.com/en-us/store/p/rise-shine/br3152pvjv5j,,03/03/17,,,,$14.99,
,,3.7,,STARWHAL,https://www.microsoft.com/en-us/store/p/starwhal/c2sblmsq5h73,,03/03/17,,,,$11.99,
,,3.5,,Evolve,https://www.microsoft.com/en-us/store/p/evolve/c4hhjm5jssj1,,03/03/17,,,,$29.99,
,,3.7,,The Solus Project,https://www.microsoft.com/en-us/store/p/the-solus-project/bprz8d8ntrkl,,03/03/17,,,,$19.99,
,,2.9,,KYUB,https://www.microsoft.com/en-us/store/p/kyub/brmrvl00xv67,,03/03/17,,,,$14.99,
,,2.3,,Solar Shifter EX,https://www.microsoft.com/en-us/store/p/solar-shifter-ex/c2q3f1klk5t9,,03/03/17,,,,$9.99,
,,2.4,,Line of Defense Tactics,https://www.microsoft.com/en-us/store/p/line-of-defense-tactics/c3rxn631z30b,,03/03/17,,,,$19.99,
,,2.1,,Commander Cherry for Kinect,https://www.microsoft.com/en-us/store/p/commander-cherry-for-kinect/c4fndw4tzhz0,,03/03/17,,,,$4.99,
,,2.6,,VIDEOBALL,https://www.microsoft.com/en-us/store/p/videoball/c4h20nkg7012,,03/03/17,,,,$9.99,
,,3.7,,Layers of Fear: Masterpiece Edition,https://www.microsoft.com/en-us/store/p/layers-of-fear-masterpiece-edition/bqnbkcdb2tpr,,03/03/17,,,,$22.99,
,,3.4,,Need for Speed™ Rivals: Complete Edition,https://www.microsoft.com/en-us/store/p/need-for-speed-rivals-complete-edition/bt8sgjjg7d22,$26.99,03/03/17,,,,,
,,2.9,,The Golf Club,https://www.microsoft.com/en-us/store/p/the-golf-club/bp1mpfb1j2lp,,03/03/17,,,,$29.99,
,,3.7,,ZOMBI,https://www.microsoft.com/en-us/store/p/zombi/br03n9c6z9g6,,03/03/17,,,,$19.99,
,,3,,Super Time Force,https://www.microsoft.com/en-us/store/p/super-time-force/bs33qfx5jwn6,,03/03/17,,,,$14.99,
,,2.7,,Azkend 2: The World Beneath,https://www.microsoft.com/en-us/store/p/azkend-2-the-world-beneath/bs6zw396sfq0,,03/03/17,,,,$7.99,
,,1.9,,Hyperdrive Massacre,https://www.microsoft.com/en-us/store/p/hyperdrive-massacre/bsrnqd2qrt71,,03/03/17,,,,$9.99,
,,3.9,,Maldita Castilla EX - Cursed Castile,https://www.microsoft.com/en-us/store/p/maldita-castilla-ex-cursed-castile/bstxlsrzwkh8,,03/03/17,,,,$11.99,
,,3.1,,Dungeon Punks,https://www.microsoft.com/en-us/store/p/dungeon-punks/c4mkxtrwtq6g,,03/03/17,,,,$14.99,
,,2.6,,Nutjitsu,https://www.microsoft.com/en-us/store/p/nutjitsu/bnfw4d6l2vlt,,03/03/17,,,,$6.49,
,,3.1,,Skyling: Garden Defense,https://www.microsoft.com/en-us/store/p/skyling-garden-defense/bngslfj8q53x,,03/03/17,,,,$4.99,
,,2.7,,Masquerade: The Baubles of Doom,https://www.microsoft.com/en-us/store/p/masquerade-the-baubles-of-doom/bnrqd872njpr,,03/03/17,,,,$14.99,
,,3.2,,Marvel: Ultimate Alliance,https://www.microsoft.com/en-us/store/p/marvel-ultimate-alliance/br8ggz8xjgj1,,03/03/17,,,,$39.99,
,,4.3,,FAR CRY 4 GOLD EDITION,https://www.microsoft.com/en-us/store/p/far-cry-4-gold-edition/bsgds8k2hgmf,,03/03/17,,,,$59.99,
,,3.8,,ARCADE GAME SERIES: DIG DUG,https://www.microsoft.com/en-us/store/p/arcade-game-series-dig-dug/bv70995ql0qh,,03/03/17,,,,$3.99,
,,3.4,,Cubot - The Complexity of Simplicity,https://www.microsoft.com/en-us/store/p/cubot-the-complexity-of-simplicity/c13psb6wj5fn,,03/03/17,,,,$1.99,
,,2.4,,Nova-111,https://www.microsoft.com/en-us/store/p/nova-111/bsv65sm16k2f,,03/03/17,,,,$9.99,
,,3.2,,FIFA 16 Deluxe Edition,https://www.microsoft.com/en-us/store/p/fifa-16-deluxe-edition/bszhzqxfmv46,$53.99,03/03/17,,,,,
,,2.9,,Battle High 2 A+,https://www.microsoft.com/en-us/store/p/battle-high-2-a/bt02v75d21wg,,03/03/17,,,,$4.99,
,,2.4,,Tour de France 2015,https://www.microsoft.com/en-us/store/p/tour-de-france-2015/bvlk5p4zn7dv,,03/03/17,,,,$19.99,
,,2,,Roundabout,https://www.microsoft.com/en-us/store/p/roundabout/bp4lvt41s1qk,,03/03/17,,,,$9.99,
,,2.8,,Lost Sea,https://www.microsoft.com/en-us/store/p/lost-sea/bpgbx21p9hmr,,03/03/17,,,,$14.99,
,,1.3,,Toro,https://www.microsoft.com/en-us/store/p/toro/bpqzvl68925g,,03/03/17,,,,$4.99,
,,2.8,,Kick & Fennick,https://www.microsoft.com/en-us/store/p/kick-fennick/bq0tgl55t3n2,,03/03/17,,,,$14.99,
,,3.5,,Assetto Corsa,https://www.microsoft.com/en-us/store/p/assetto-corsa/c27h5t4hd4ww,,03/03/17,,,,$49.99,
,,3.9,,Peggle 2,https://www.microsoft.com/en-us/store/p/peggle-2/bnczhkwrz7br,,03/03/17,,,,,
,,4.3,,Resident Evil: Deluxe Origins Bundle,https://www.microsoft.com/en-us/store/p/resident-evil-deluxe-origins-bundle/bz83238kzd7n,,03/03/17,,,,$39.99,
,,3.2,,Forza Motorsport 6 Deluxe Edition,https://www.microsoft.com/en-us/store/p/forza-motorsport-6-deluxe-edition/brss7tmd15r0,,03/03/17,,,,$69.99,
,,2.3,,Don Bradman Cricket,https://www.microsoft.com/en-us/store/p/don-bradman-cricket/bvr7l43jnhtl,,03/03/17,,,,$59.99,
,,3.4,,Hyper Void,https://www.microsoft.com/en-us/store/p/hyper-void/bw4srk2m7z33,,03/03/17,,,,$9.99,
,,2.9,,Instant Indie Collection: Vol. 1,https://www.microsoft.com/en-us/store/p/instant-indie-collection-vol-1/bwq4pn1xp16r,,03/03/17,,,,$21.99,
,,2.8,,Project Root,https://www.microsoft.com/en-us/store/p/project-root/bxt1wcfb7rjk,,03/03/17,,,,$9.99,
,,2.9,,Zen Studios CastleStorm Super Bundle,https://www.microsoft.com/en-us/store/p/zen-studios-castlestorm-super-bundle/bq8f3ts5s960,,03/03/17,,,,$14.99,
,,2.8,,1001 Spikes,https://www.microsoft.com/en-us/store/p/1001-spikes/bqdt14s31bbd,,03/03/17,,,,$14.99,
,,2.3,,Funk of Titans,https://www.microsoft.com/en-us/store/p/funk-of-titans/bqf42h1msw99,,03/03/17,,,,$6.99,
,,2.9,,Stealth Inc. 2: A Game of Clones,https://www.microsoft.com/en-us/store/p/stealth-inc-2-a-game-of-clones/br26s2c6skn1,,03/03/17,,,,$9.99,
,,4.2,,F1™ 2016,https://www.microsoft.com/en-us/store/p/f1-2016/bnzj3xp0dj52,,03/03/17,,,,$59.99,
,,4.3,,Layers of Fear,https://www.microsoft.com/en-us/store/p/layers-of-fear/bnkxz9wfm6h3,"
            Free
        ",03/03/17,,,,,
,,4.8,,Furi,https://www.microsoft.com/en-us/store/p/furi/bp8rrgc7x0pj,,03/03/17,,,,$19.99,
,,3.4,,Pixel Piracy,https://www.microsoft.com/en-us/store/p/pixel-piracy/brjk2lh5r6wv,,03/03/17,,,,$14.99,
,,2.4,,Cubikolor,https://www.microsoft.com/en-us/store/p/cubikolor/bz227q9x54mz,,03/03/17,,,,$7.99,
,,3.5,,Soul Axiom,https://www.microsoft.com/en-us/store/p/soul-axiom/bz2fvtqr6gf2,,03/03/17,,,,$12.49,
,,2.5,,Q,https://www.microsoft.com/en-us/store/p/q/bzhx5s3xv477,,03/03/17,,,,$5.99,
,,3,,Into the Belly of the Beast,https://www.microsoft.com/en-us/store/p/into-the-belly-of-the-beast/bzl493j2lqsh,,03/03/17,,,,$16.49,
,,2.3,,LocoCycle,https://www.microsoft.com/en-us/store/p/lococycle/br3fwzmh6zcz,,03/03/17,,,,$9.99,
,,2.6,,Schrödinger's Cat and the Raiders of the Lost Quark,https://www.microsoft.com/en-us/store/p/schrodingers-cat-and-the-raiders-of-the-lost-quark/br6428bbh14j,,03/03/17,,,,$9.99,
,,3.6,,Energy Cycle,https://www.microsoft.com/en-us/store/p/energy-cycle/bskckz9k41p4,,03/03/17,,,,$2.99,
,,4.3,,Cel Damage HD,https://www.microsoft.com/en-us/store/p/cel-damage-hd/bqbq968qqw82,,03/03/17,,,,$8.99,
,,4.6,,Candleman,https://www.microsoft.com/en-us/store/p/candleman/bs95882kbb4f,,03/03/17,,,,$14.99,
,,2.2,,Tony Hawk's® Pro Skater™ 5,https://www.microsoft.com/en-us/store/p/tony-hawks-pro-skater-5/bzc4xc42zhh7,,03/03/17,,,,$59.99,
,,2.7,,Color Symphony 2,https://www.microsoft.com/en-us/store/p/color-symphony-2/bzs4rfqh0smh,,03/03/17,,,,$9.99,
,,2.6,,Teslapunk,https://www.microsoft.com/en-us/store/p/teslapunk/c05g0ppf749l,,03/03/17,,,,$9.99,
,,4.5,,Diablo III: Reaper of Souls – Ultimate Evil Edition,https://www.microsoft.com/en-us/store/p/diablo-iii-reaper-of-souls-ultimate-evil-edition/c2r5r5p2df3c,,03/03/17,,,,$59.99,
,,4.2,,"Guns, Gore and Cannoli",https://www.microsoft.com/en-us/store/p/guns-gore-and-cannoli/c4b39136c8kr,,03/03/17,,,,$9.99,
,,3,,Knight Squad,https://www.microsoft.com/en-us/store/p/knight-squad/bq9c40mt0wwk,,03/03/17,,,,$14.99,
,,4,,Oddworld: New 'n' Tasty - Deluxe Edition,https://www.microsoft.com/en-us/store/p/oddworld-new-n-tasty-deluxe-edition/bv8nqm6gf6z5,,03/03/17,,,,$20.99,
,,3.2,,Pharaonic,https://www.microsoft.com/en-us/store/p/pharaonic/c1kmtp26bwnr,,03/03/17,,,,$15.99,
,,2.9,,Quantum Rush: Champions,https://www.microsoft.com/en-us/store/p/quantum-rush-champions/c21wl25flzqj,,03/03/17,,,,$14.99,
,,2.8,,Mystery Castle,https://www.microsoft.com/en-us/store/p/mystery-castle/c2c98250h96q,,03/03/17,,,,$9.99,
,,3.8,,Goat Simulator,https://www.microsoft.com/en-us/store/p/goat-simulator/bv0nm309k1tl,,03/03/17,,,,$9.99,
,,4.1,,Tom Clancy's The Division,https://www.microsoft.com/en-us/store/p/tom-clancys-the-division/brgpd72khm3q,,03/03/17,,,,$49.99,
,,4.2,,ClusterTruck,https://www.microsoft.com/en-us/store/p/clustertruck/bx4j85jzngxq,,03/03/17,,,,$14.99,
,,4.3,,Forza Horizon 3 Deluxe Edition,https://www.microsoft.com/en-us/store/p/forza-horizon-3-deluxe-edition/9nblggh4rqdw,,03/03/17,,,,$79.99,
,,3.9,,Manual Samuel,https://www.microsoft.com/en-us/store/p/manual-samuel/c1n8nk80clxv,,03/03/17,,,,$9.99,
,,3.9,,Wasteland 2: Director's Cut,https://www.microsoft.com/en-us/store/p/wasteland-2-directors-cut/c521hdxrts7f,,03/03/17,,,,$39.99,
,,3.9,,Lovers in a Dangerous Spacetime,https://www.microsoft.com/en-us/store/p/lovers-in-a-dangerous-spacetime/bqn4n3cgbv1n,,03/03/17,,,,$14.99,
,,4.5,,The Wolf Among Us,https://www.microsoft.com/en-us/store/p/the-wolf-among-us/c02sl8lbs5k2,,03/03/17,,,,$24.99,
,,2.4,,Three Fourths Home: Extended Edition/ Paranautical Activity Bundle,https://www.microsoft.com/en-us/store/p/three-fourths-home-extended-edition-paranautical-activity-bundle/c2d6b9tkrfn8,,03/03/17,,,,$14.99,
,,3.2,,FIFA 16 Super Deluxe Edition,https://www.microsoft.com/en-us/store/p/fifa-16-super-deluxe-edition/c2zvggccrwks,$80.99,03/03/17,,,,,
,,3.1,,AIPD,https://www.microsoft.com/en-us/store/p/aipd/c330h11q0bjs,,03/03/17,,,,$9.99,
,,4.3,,Just Dance 2017®,https://www.microsoft.com/en-us/store/p/just-dance-2017/c37p6x5tmqrv,,03/03/17,,,,$49.99,
,,4.6,,The Binding of Isaac: Rebirth,https://www.microsoft.com/en-us/store/p/the-binding-of-isaac-rebirth/bqd45pqr4f4j,,03/03/17,,,,$14.99,
,,3.9,,STEEP,https://www.microsoft.com/en-us/store/p/steep/c350vbggcl6p,,03/03/17,,,,$59.99,
,,4.5,,Ride 2,https://www.microsoft.com/en-us/store/p/ride-2/c4mstxckbxgl,,03/03/17,,,,$59.99,
,,4.7,,RESIDENT EVIL 7 biohazard Deluxe Edition,https://www.microsoft.com/en-us/store/p/resident-evil-7-biohazard-deluxe-edition/c545jkts21q2,,03/03/17,,,,$89.99,
,,3.9,,Need for Speed™ Deluxe Bundle,https://www.microsoft.com/en-us/store/p/need-for-speed-deluxe-bundle/bqg9f4865rmv,,03/03/17,,,,,
,,4.2,,Dead Island Definitive Edition,https://www.microsoft.com/en-us/store/p/dead-island-definitive-edition/bs7f51g3dp8r,,03/03/17,,,,$19.99,
,,3,,Tetris® Ultimate,https://www.microsoft.com/en-us/store/p/tetris-ultimate/bzpjh4xl76l6,,03/03/17,,,,$9.99,
,,4.1,,Call of Duty®: Black Ops III Digital Deluxe Edition,https://www.microsoft.com/en-us/store/p/call-of-duty-black-ops-iii-digital-deluxe-edition/c4cpckjkb070,,03/03/17,,,,$99.99,
,,3.6,,Prototype®2,https://www.microsoft.com/en-us/store/p/prototype-2/c3h56c11vwhm,,03/03/17,,,,$39.99,
,,2.9,,The Jackbox Party Bundle,https://www.microsoft.com/en-us/store/p/the-jackbox-party-bundle/bst47cv9lzdd,,03/03/17,,,,$44.99,
,,4.5,,Tales from the Borderlands Complete Season (Episodes 1-5),https://www.microsoft.com/en-us/store/p/tales-from-the-borderlands-complete-season-episodes-1-5/bv5623gkklgv,,03/03/17,,,,$19.99,
,,3.5,,The Escapists: Supermax Edition,https://www.microsoft.com/en-us/store/p/the-escapists-supermax-edition/c19v8ngrx4f5,,03/03/17,,,,,
,,2.1,,Instant Indie Collection: Vol. 2,https://www.microsoft.com/en-us/store/p/instant-indie-collection-vol-2/c3501mtzpf15,,03/03/17,,,,$24.49,
,,2.9,,Ultratron,https://www.microsoft.com/en-us/store/p/ultratron/c35fmcr4428s,,03/03/17,,,,$9.99,
,,2.5,,Letter Quest: Grimm's Journey/Three Fourths Home Extended Edition Bundle,https://www.microsoft.com/en-us/store/p/letter-quest-grimms-journey-three-fourths-home-extended-edition-bundle/c3dtfm6mb25l,,03/03/17,,,,$14.99,
,,2.5,,Ninja Pizza Girl,https://www.microsoft.com/en-us/store/p/ninja-pizza-girl/c3fqp5vkn9j9,,03/03/17,,,,$9.99,
,,5,,INSIDE & LIMBO Bundle,https://www.microsoft.com/en-us/store/p/inside-limbo-bundle/c1wp25bwlvtf,,03/03/17,,,,,
,,4.2,,ONE PIECE BURNING BLOOD - Gold Edition,https://www.microsoft.com/en-us/store/p/one-piece-burning-blood-gold-edition/c2vb1p2pknd8,,03/03/17,,,,,
,,3.7,,STAR WARS™ Battlefront™ Deluxe Edition,https://www.microsoft.com/en-us/store/p/star-wars-battlefront-deluxe-edition/c52q19kmzj68,$26.99,03/03/17,,,,,
,,3.8,,Slender: The Arrival,https://www.microsoft.com/en-us/store/p/slender-the-arrival/bp25wlqvlf30,,03/03/17,,,,$9.99,
,,3.8,,HITMAN™ - The Complete First Season,https://www.microsoft.com/en-us/store/p/hitman-the-complete-first-season/bvnhhm75c2m5,,03/03/17,,,,$59.99,
,,3.9,,NBA 2K16,https://www.microsoft.com/en-us/store/p/nba-2k16/bq051xffmzhv,,03/03/17,,,,$39.99,
,,3.5,,LEGO® Jurassic World™,https://www.microsoft.com/en-us/store/p/lego-jurassic-world/bptwsrmjh2jf,,03/03/17,,,,$19.99,
,,3.5,,RWBY: Grimm Eclipse - Team JNPR Bundle,https://www.microsoft.com/en-us/store/p/rwby-grimm-eclipse-team-jnpr-bundle/bnshdx7l71pv,,03/03/17,,,,$22.99,
,,3.9,,ARCADE GAME SERIES: GALAGA,https://www.microsoft.com/en-us/store/p/arcade-game-series-galaga/bx2cs20zvl3l,,03/03/17,,,,$3.99,
,,3.1,,Worms Battlegrounds,https://www.microsoft.com/en-us/store/p/worms-battlegrounds/bsfcz5066blj,$6.25,03/03/17,,,,,
,,4.5,,The Witness,https://www.microsoft.com/en-us/store/p/the-witness/bx1wpt5rjsb2,,03/03/17,,,,,
,,3.7,,Leo's Fortune,https://www.microsoft.com/en-us/store/p/leos-fortune/btwxl6vxs87b,,03/03/17,,,,$6.99,
,,4.2,,Divinity: Original Sin - Enhanced Edition,https://www.microsoft.com/en-us/store/p/divinity-original-sin-enhanced-edition/bpnsjszcrppf,,03/03/17,,,,$59.99,
,,3,,MONOPOLY DEAL,https://www.microsoft.com/en-us/store/p/monopoly-deal/c0wf1m4kmfl9,,03/03/17,,,,$4.99,
,,2.3,,ORBIT,https://www.microsoft.com/en-us/store/p/orbit/c3ml308jhwwv,,03/03/17,,,,$6.99,
,,4.2,,Baila Latino,https://www.microsoft.com/en-us/store/p/baila-latino/c3xnl89hzt9r,,03/03/17,,,,$19.49,
,,4,,BOKOSUKA WARS Ⅱ,https://www.microsoft.com/en-us/store/p/bokosuka-wars/c4g0mw20nz9p,,03/03/17,,,,$14.99,
,,4.1,,Mega Man® Legacy Collection,https://www.microsoft.com/en-us/store/p/mega-man-legacy-collection/c38z8l4rhshs,,03/03/17,,,,$14.99,
,,3.8,,Tom Clancy's The Division™ Gold Edition,https://www.microsoft.com/en-us/store/p/tom-clancys-the-division-gold-edition/c4fk95nswl7g,,03/03/17,,,,$89.99,
,,3,,Drawful 2,https://www.microsoft.com/en-us/store/p/drawful-2/c1mp1qhqfvj5,,03/03/17,,,,$9.99,
,,4.6,,ABZU,https://www.microsoft.com/en-us/store/p/abzu/bq2307m831zg,$15.99,03/03/17,,,,,
,,4,,Mafia III,https://www.microsoft.com/en-us/store/p/mafia-iii/bvv8lhvgpbs3,,03/03/17,,,,$59.99,
,,3.2,,EA SPORTS™ Rory McIlroy PGA TOUR®,https://www.microsoft.com/en-us/store/p/ea-sports-rory-mcilroy-pga-tour/c4pfwz29p1t1,,03/03/17,,,,,
,,3.9,,Toby: The Secret Mine,https://www.microsoft.com/en-us/store/p/toby-the-secret-mine/bpslcp7q6v2z,,03/03/17,,,,$9.99,
,,4.2,,LEGO® STAR WARS™: The Force Awakens,https://www.microsoft.com/en-us/store/p/lego-star-wars-the-force-awakens/bshzgcgjncn5,,03/03/17,,,,$39.99,
,,3.9,,Sniper Elite 3 ULTIMATE EDITION,https://www.microsoft.com/en-us/store/p/sniper-elite-3-ultimate-edition/brpj41hz1q46,,03/03/17,,,,$39.99,
,,3.5,,Crypt of the Serpent King,https://www.microsoft.com/en-us/store/p/crypt-of-the-serpent-king/bsqtkktclnp5,,03/03/17,,,,$2.99,
,,3.3,,Magic 2015,https://www.microsoft.com/en-us/store/p/magic-2015/bp3zsd2h8m3q,,03/03/17,,,,$9.99,
,,2.5,,Pool Nation FX,https://www.microsoft.com/en-us/store/p/pool-nation-fx/bpqm748j3llt,,03/03/17,,,,$13.99,
,,4.2,,Sherlock Holmes: The Devil's Daughter,https://www.microsoft.com/en-us/store/p/sherlock-holmes-the-devils-daughter/c3cdlwxmpl77,,03/03/17,,,,$54.99,
,,3.5,,Steredenn,https://www.microsoft.com/en-us/store/p/steredenn/c4ts3rk0kdrj,,03/03/17,,,,$12.99,
,,0,,KYURINAGA'S REVENGE,https://www.microsoft.com/en-us/store/p/kyurinagas-revenge/c5347lxvmjdd,,03/03/17,,,,$19.99,
,,0,,Team17 Indie Heroes Pack,https://www.microsoft.com/en-us/store/p/team17-indie-heroes-pack/c546zr7gjmj6,,03/03/17,,,,,
,,3.9,,WATCH_DOGS™,https://www.microsoft.com/en-us/store/p/watch-dogs/c4dmgrpnshxg,,03/03/17,,,,$29.99,
,,3.8,,Battlefield Bundle,https://www.microsoft.com/en-us/store/p/battlefield-bundle/c29hjwwkrp5l,$26.99,03/03/17,,,,,
,,4.6,,Titanfall® 2 Deluxe Edition,https://www.microsoft.com/en-us/store/p/titanfall-2-deluxe-edition/c3m3d2m21tp0,,03/03/17,,,,,
,,4.3,,Unravel,https://www.microsoft.com/en-us/store/p/unravel/c11kkhb5h7qj,,03/03/17,,,,,
,,4.1,,Assassin's Creed IV Black Flag,https://www.microsoft.com/en-us/store/p/assassins-creed-iv-black-flag/brkmhzx1rcf2,,03/03/17,,,,$29.99,
,,3.3,,MONOPOLY FAMILY FUN PACK,https://www.microsoft.com/en-us/store/p/monopoly-family-fun-pack/bzhtj3d9t57f,,03/03/17,,,,$19.99,
,,3.7,,The Jackbox Party Pack,https://www.microsoft.com/en-us/store/p/the-jackbox-party-pack/c088z2hzn3zj,,03/03/17,,,,$24.99,
,,4.5,,GROW UP,https://www.microsoft.com/en-us/store/p/grow-up/bsgx2j8tcmvm,,03/03/17,,,,$9.99,
,,0,,The Jackbox Party Trilogy,https://www.microsoft.com/en-us/store/p/the-jackbox-party-trilogy/btn76hbbl9sm,,03/03/17,,,,$59.99,
,,3.9,,Risk: Urban Assault,https://www.microsoft.com/en-us/store/p/risk-urban-assault/btdrtxbkdbrr,,03/03/17,,,,$14.99,
,,3.9,,NBA 2K16 Michael Jordan Special Edition,https://www.microsoft.com/en-us/store/p/nba-2k16-michael-jordan-special-edition/bvpr1pxk62vk,,03/03/17,,,,$59.99,
,,4,,Resident Evil Revelations 2 Deluxe Edition,https://www.microsoft.com/en-us/store/p/resident-evil-revelations-2-deluxe-edition/bx4jbn0gwcvb,,03/03/17,,,,$29.99,
,,3,,Forza Motorsport 6 Platinum Edition Bundle,https://www.microsoft.com/en-us/store/p/forza-motorsport-6-platinum-edition-bundle/c18c3xdjn92d,$74.99,03/03/17,,,,,
,,2.8,,Flockers,https://www.microsoft.com/en-us/store/p/flockers/c5jtc39ml42g,,03/03/17,,,,$24.99,
,,3.4,,The Magic Circle: Gold Edition,https://www.microsoft.com/en-us/store/p/the-magic-circle-gold-edition/bnnm5pqstwbf,,03/03/17,,,,$19.99,
,,2.2,,WE ARE DOOMED,https://www.microsoft.com/en-us/store/p/we-are-doomed/bp0dvktdv9hh,,03/03/17,,,,$9.99,
,,2.5,,Aaru's Awakening,https://www.microsoft.com/en-us/store/p/aarus-awakening/bp1npdrsp2vl,,03/03/17,,,,$14.99,
,,4.2,,METAL GEAR SOLID V: THE DEFINITIVE EXPERIENCE,https://www.microsoft.com/en-us/store/p/metal-gear-solid-v-the-definitive-experience/bw050bmb7fd7,,03/03/17,,,,$49.99,
,,4.5,,DARK SOULS™ III - Deluxe Edition,https://www.microsoft.com/en-us/store/p/dark-souls-iii-deluxe-edition/c23cwxl81h3l,,03/03/17,,,,$84.99,
,,3.6,,EA SPORTS™ FIFA 16,https://www.microsoft.com/en-us/store/p/ea-sports-fifa-16/c4ll0tdqrfls,,03/03/17,,,,,
,,4.5,,The Walking Dead: Season Two,https://www.microsoft.com/en-us/store/p/the-walking-dead-season-two/c2dqxx0cb42f,,03/03/17,,,,$24.99,
,,4.4,,DRAGON BALL XENOVERSE 2 DELUXE EDITION,https://www.microsoft.com/en-us/store/p/dragon-ball-xenoverse-2-deluxe-edition/c4vhlvcm017t,,03/03/17,,,,,
,,5,,forma.8,https://www.microsoft.com/en-us/store/p/forma8/c4r102c0kwrf,,03/03/17,,,,,
,,3.3,,TRIVIAL PURSUIT LIVE!,https://www.microsoft.com/en-us/store/p/trivial-pursuit-live/bq0fvqf4mv8z,,03/03/17,,,,$14.99,
