"year","make","model","carline_class","carline_broad","cyl","disp","air_asp","trans_desc","gears","drive_desc","fuel_type","mpg_city","mpg_hwy","mpg_mix","ann_fuel","condition","lux","trans_broad"
2012,"BMW","740li","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Luxury","Automatic"
2012,"BMW","750i","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",15,22,17,2822,"Used","Luxury","Automatic"
2012,"BMW","750i xdrive","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",14,20,16,3000,"Used","Luxury","Automatic"
2012,"BMW","750li","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",14,22,17,2822,"Used","Luxury","Automatic"
2012,"BMW","750li xdrive","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",14,20,16,3000,"Used","Luxury","Automatic"
2012,"BMW","760li","Large Cars","Cars",12,6,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",13,19,15,3952,"Used","Luxury","Automatic"
2012,"BMW","activehybrid 7l","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",17,24,20,2962,"Used","Luxury","Automatic"
2012,"BMW","alpina b7 lwb","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",14,22,17,2822,"Used","Luxury","Automatic"
2012,"BMW","alpina b7 lwb xdrive","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",14,20,16,3000,"Used","Luxury","Automatic"
2012,"BMW","alpina b7 swb","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",14,22,17,2822,"Used","Luxury","Automatic"
2012,"BMW","alpina b7 swb xdrive","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",14,20,16,3000,"Used","Luxury","Automatic"
2012,"Chevrolet","impala","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",18,30,22,2048,"Used","Family","Automatic"
2012,"Chevrolet","impala","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",18,30,22,2525,"Used","Family","Automatic"
2012,"Chrysler","300","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",5,"Rear Wheel Drive","Regular Gasoline",18,27,21,2142,"Used","Family","Automatic"
2012,"Chrysler","300","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",19,31,23,1958,"Used","Family","Automatic"
2012,"Chrysler","300","Large Cars","Cars",8,5.7,"Naturally Aspirated","Automatic",5,"Rear Wheel Drive","Mid-Grade Gasoline",16,25,19,2446,"Used","Family","Automatic"
2012,"Chrysler","300 awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",18,27,21,2142,"Used","Family","Automatic"
2012,"Chrysler","300 awd","Large Cars","Cars",8,5.7,"Naturally Aspirated","Automatic",5,"All Wheel Drive","Mid-Grade Gasoline",15,23,18,2585,"Used","Family","Automatic"
2012,"Chrysler","300 srt8","Large Cars","Cars",8,6.4,"Naturally Aspirated","Automatic",5,"Rear Wheel Drive","Premium Gasoline",14,23,17,2822,"Used","Family","Automatic"
2012,"Dodge","charger","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",5,"Rear Wheel Drive","Regular Gasoline",18,27,21,2142,"Used","Family","Automatic"
2012,"Dodge","charger","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",19,31,23,1958,"Used","Family","Automatic"
2012,"Dodge","charger","Large Cars","Cars",8,5.7,"Naturally Aspirated","Automatic",5,"Rear Wheel Drive","Mid-Grade Gasoline",16,25,19,2446,"Used","Family","Automatic"
2012,"Dodge","charger awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",18,27,21,2142,"Used","Family","Automatic"
2012,"Dodge","charger awd","Large Cars","Cars",8,5.7,"Naturally Aspirated","Automatic",5,"All Wheel Drive","Mid-Grade Gasoline",15,23,18,2585,"Used","Family","Automatic"
2012,"Dodge","charger srt8","Large Cars","Cars",8,6.4,"Naturally Aspirated","Automatic",5,"Rear Wheel Drive","Premium Gasoline",14,23,17,2822,"Used","Family","Automatic"
2012,"Ford","taurus awd","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,26,20,2775,"Used","Family","Automatic"
2012,"Ford","taurus awd","Large Cars","Cars",6,3.5,"Turbocharged","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,25,20,2775,"Used","Family","Automatic"
2012,"Ford","taurus fwd","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",18,28,22,2525,"Used","Family","Automatic"
2012,"Ford","taurus fwd","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,27,21,2642,"Used","Family","Automatic"
2012,"Honda","accord 4dr sedan","Large Cars","Cars",4,2.4,"Naturally Aspirated","Automatic",5,"Front Wheel Drive","Regular Gasoline",23,34,27,2054,"Used","Family","Automatic"
2012,"Honda","accord 4dr sedan","Large Cars","Cars",4,2.4,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",23,34,27,2054,"Used","Family","Manual"
2012,"Honda","accord 4dr sedan","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",5,"Front Wheel Drive","Regular Gasoline",20,30,24,2314,"Used","Family","Automatic"
2012,"Hyundai","azera","Large Cars","Cars",6,3.3,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",20,28,23,2414,"Used","Family","Automatic"
2012,"Hyundai","equus","Large Cars","Cars",8,5,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",15,23,18,3294,"Used","Family","Automatic"
2012,"Hyundai","genesis","Large Cars","Cars",6,3.8,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",18,28,22,2525,"Used","Family","Automatic"
2012,"Hyundai","genesis","Large Cars","Cars",8,4.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",16,25,19,3117,"Used","Family","Automatic"
2012,"Hyundai","genesis","Large Cars","Cars",8,5,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Family","Automatic"
2012,"Hyundai","genesis r spec","Large Cars","Cars",8,5,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",16,25,18,3294,"Used","Family","Automatic"
2012,"Hyundai","sonata","Large Cars","Cars",4,2,"Turbocharged","Automatic",6,"Front Wheel Drive","Regular Gasoline",22,34,26,2137,"Used","Family","Automatic"
2012,"Hyundai","sonata","Large Cars","Cars",4,2.4,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",24,35,28,1981,"Used","Family","Automatic"
2012,"Hyundai","sonata","Large Cars","Cars",4,2.4,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",24,35,28,1981,"Used","Family","Manual"
2012,"Jaguar","jaguar xj","Large Cars","Cars",8,5,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",16,23,19,3117,"Used","Luxury","Automatic"
2012,"Jaguar","jaguar xj","Large Cars","Cars",8,5,"Supercharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",15,21,17,3484,"Used","Luxury","Automatic"
2012,"Jaguar","jaguar xj lwb","Large Cars","Cars",8,5,"Supercharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",15,21,17,3484,"Used","Luxury","Automatic"
2012,"Jaguar","jaguar xj lwb","Large Cars","Cars",8,5,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",15,22,18,3294,"Used","Luxury","Automatic"
2012,"Lincoln","mks awd","Large Cars","Cars",6,3.5,"Turbocharged","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,25,20,2775,"Used","Family","Automatic"
2012,"Lincoln","mks awd","Large Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",16,23,19,2919,"Used","Family","Automatic"
2012,"Lincoln","mks fwd","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",17,25,20,2775,"Used","Family","Automatic"
2012,"MASERATI","quattroporte","Large Cars","Cars",8,4.7,"Naturally Aspirated","Automatic",6,"Rear Wheel Drive","Premium Gasoline",12,19,15,3952,"Used","Super","Automatic"
2012,"Mercedes-Benz","maybach 57","Large Cars","Cars",12,5.5,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",10,16,12,4936,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","maybach 57 s","Large Cars","Cars",12,5.5,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",10,16,12,4936,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","maybach 62","Large Cars","Cars",12,5.5,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",10,16,12,4936,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","maybach 62 s","Large Cars","Cars",12,5.5,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",10,16,12,4936,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","maybach landaulet","Large Cars","Cars",12,5.5,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",10,16,12,4936,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","s 350 bluetec 4matic","Large Cars","Cars",6,3,"Turbocharged","Automatic",7,"All Wheel Drive","Diesel",21,31,25,2370,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","s 550","Large Cars","Cars",8,4.7,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",15,25,19,3117,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","s 550 4matic","Large Cars","Cars",8,4.7,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",15,24,18,3294,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","s 600","Large Cars","Cars",12,5.5,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",12,19,14,4230,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","s 63 amg","Large Cars","Cars",8,5.5,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",15,23,18,3294,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","s 65 amg","Large Cars","Cars",12,6,"Turbocharged","Automatic",5,"Rear Wheel Drive","Premium Gasoline",12,19,14,4230,"Used","Luxury","Automatic"
2012,"Mercedes-Benz","s400 hybrid","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",19,25,21,2820,"Used","Luxury","Automatic"
2012,"Porsche","panamera","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",18,27,21,2820,"Used","Luxury","Automatic"
2012,"Porsche","panamera 4","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",7,"All Wheel Drive","Premium Gasoline",18,26,21,2820,"Used","Luxury","Automatic"
2012,"Porsche","panamera 4s","Large Cars","Cars",8,4.8,"Naturally Aspirated","Automatic",7,"All Wheel Drive","Premium Gasoline",16,24,19,3117,"Used","Luxury","Automatic"
2012,"Porsche","panamera s","Large Cars","Cars",8,4.8,"Naturally Aspirated","Automatic",7,"Rear Wheel Drive","Premium Gasoline",16,24,19,3117,"Used","Luxury","Automatic"
2012,"Porsche","panamera s hybrid","Large Cars","Cars",6,3,"Supercharged","Automatic",8,"Rear Wheel Drive","Premium Gasoline",22,30,25,2370,"Used","Luxury","Automatic"
2012,"Porsche","panamera turbo","Large Cars","Cars",8,4.8,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",15,23,18,3294,"Used","Luxury","Automatic"
2012,"Porsche","panamera turbo s","Large Cars","Cars",8,4.8,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",15,23,18,3294,"Used","Luxury","Automatic"
2012,"Rolls-Royce","ghost","Large Cars","Cars",12,6.6,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",13,20,15,3202,"Used","Super","Automatic"
2012,"Rolls-Royce","ghost ewb","Large Cars","Cars",12,6.6,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",13,20,15,3202,"Used","Super","Automatic"
2012,"Rolls-Royce","phantom","Large Cars","Cars",12,6.7,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",11,18,14,4230,"Used","Super","Automatic"
2012,"Rolls-Royce","phantom ewb","Large Cars","Cars",12,6.7,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",11,18,14,4230,"Used","Super","Automatic"
2012,"Toyota","avalon","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",19,28,23,2414,"Used","Family","Automatic"
2012,"Acura","tsx wagon","Station Wagons","Cars",4,2.4,"Naturally Aspirated","Automated Manual",5,"Front Wheel Drive","Premium Gasoline",22,30,25,2370,"Used","Luxury","Automatic"
2012,"Audi","a3","Station Wagons","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Premium Gasoline",22,28,24,2002,"Used","Luxury","Automatic"
2012,"Audi","a3","Station Wagons","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Diesel",30,42,34,1367,"Used","Luxury","Automatic"
2012,"Audi","a3","Station Wagons","Cars",4,2,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",21,30,24,2002,"Used","Luxury","Manual"
2012,"Audi","a3 quattro","Station Wagons","Cars",4,2,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",21,28,24,2002,"Used","Luxury","Automatic"
2012,"Audi","a4 avant quattro","Station Wagons","Cars",4,2,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",21,29,24,2002,"Used","Luxury","Automatic"
2012,"BMW","328i sport wagon","Station Wagons","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",18,27,21,2820,"Used","Luxury","Automatic"
2012,"BMW","328i sport wagon","Station Wagons","Cars",6,3,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Premium Gasoline",17,26,20,2962,"Used","Luxury","Manual"
2012,"BMW","328i xdrive sport wagon","Station Wagons","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Luxury","Automatic"
2012,"BMW","328i xdrive sport wagon","Station Wagons","Cars",6,3,"Naturally Aspirated","Manual",6,"All Wheel Drive","Premium Gasoline",17,25,20,2962,"Used","Luxury","Manual"
2012,"Cadillac","cts wagon","Station Wagons","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Regular Gasoline",18,27,22,2048,"Used","Luxury","Automatic"
2012,"Cadillac","cts wagon","Station Wagons","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Regular Gasoline",18,26,21,2142,"Used","Luxury","Automatic"
2012,"Cadillac","cts wagon","Station Wagons","Cars",8,6.2,"Supercharged","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",12,18,14,3427,"Used","Luxury","Automatic"
2012,"Cadillac","cts wagon","Station Wagons","Cars",8,6.2,"Supercharged","Manual",6,"Rear Wheel Drive","Premium Gasoline",14,19,16,3000,"Used","Luxury","Manual"
2012,"Cadillac","cts wagon awd","Station Wagons","Cars",6,3,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",18,26,21,2142,"Used","Luxury","Automatic"
2012,"Cadillac","cts wagon awd","Station Wagons","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",18,26,21,2650,"Used","Luxury","Automatic"
2012,"Dodge","caliber","Station Wagons","Cars",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",23,27,24,2314,"Used","Family","Automatic"
2012,"Dodge","caliber","Station Wagons","Cars",4,2,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",24,32,27,1665,"Used","Family","Manual"
2012,"Dodge","caliber","Station Wagons","Cars",4,2.4,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",22,27,24,1876,"Used","Family","Automatic"
2012,"Honda","fit","Station Wagons","Cars",4,1.5,"Naturally Aspirated","Automatic",5,"Front Wheel Drive","Regular Gasoline",28,35,31,1793,"Used","Family","Automatic"
2012,"Honda","fit","Station Wagons","Cars",4,1.5,"Naturally Aspirated","Automated Manual",5,"Front Wheel Drive","Regular Gasoline",27,33,30,1848,"Used","Family","Automatic"
2012,"Honda","fit","Station Wagons","Cars",4,1.5,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",27,33,29,1915,"Used","Family","Manual"
2012,"Hyundai","elantra touring","Station Wagons","Cars",4,2,"Naturally Aspirated","Automatic",4,"Front Wheel Drive","Regular Gasoline",23,30,26,2137,"Used","Family","Automatic"
2012,"Hyundai","elantra touring","Station Wagons","Cars",4,2,"Naturally Aspirated","Manual",5,"Front Wheel Drive","Regular Gasoline",23,31,26,2137,"Used","Family","Manual"
2012,"INFINITI","ex35","Station Wagons","Cars",6,3.5,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",17,24,20,2962,"Used","Luxury","Automatic"
2012,"INFINITI","ex35 awd","Station Wagons","Cars",6,3.5,"Naturally Aspirated","Automated Manual",7,"All Wheel Drive","Premium Gasoline",17,24,19,3117,"Used","Luxury","Automatic"
2012,"KIA","soul","Station Wagons","Cars",4,1.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",25,30,27,2054,"Used","Family","Automatic"
2012,"KIA","soul","Station Wagons","Cars",4,1.6,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",25,30,27,2054,"Used","Family","Manual"
2012,"KIA","soul","Station Wagons","Cars",4,2,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",23,28,25,2220,"Used","Family","Automatic"
2012,"KIA","soul","Station Wagons","Cars",4,2,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",24,29,26,2137,"Used","Family","Manual"
2012,"KIA","soul eco","Station Wagons","Cars",4,1.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",26,31,28,1981,"Used","Family","Automatic"
2012,"KIA","soul eco","Station Wagons","Cars",4,2,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",24,29,26,2137,"Used","Family","Automatic"
2012,"Mitsubishi","lancer sportback","Station Wagons","Cars",4,2,"Naturally Aspirated","Continuously Variable",6,"Front Wheel Drive","Regular Gasoline",24,32,27,2054,"Used","Family","Automatic"
2012,"Mitsubishi","lancer sportback","Station Wagons","Cars",4,2.4,"Naturally Aspirated","Continuously Variable",6,"Front Wheel Drive","Regular Gasoline",22,29,25,2220,"Used","Family","Automatic"
2012,"NISSAN","cube","Station Wagons","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",27,31,28,1981,"Used","Family","Automatic"
2012,"NISSAN","cube","Station Wagons","Cars",4,1.8,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",25,30,27,2054,"Used","Family","Manual"
2012,"NISSAN","juke","Station Wagons","Cars",4,1.6,"Turbocharged","Continuously Variable",6,"Front Wheel Drive","Premium Gasoline",27,32,29,2044,"Used","Family","Automatic"
2012,"NISSAN","juke","Station Wagons","Cars",4,1.6,"Turbocharged","Continuously Variable",6,"All Wheel Drive","Premium Gasoline",25,30,27,2192,"Used","Family","Automatic"
2012,"NISSAN","juke","Station Wagons","Cars",4,1.6,"Turbocharged","Manual",6,"Front Wheel Drive","Premium Gasoline",25,31,27,2192,"Used","Family","Manual"
2012,"Saab","9-3 sportcombi","Station Wagons","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,28,22,2525,"Used","Family","Automatic"
2012,"Saab","9-3 sportcombi","Station Wagons","Cars",4,2,"Turbocharged","Manual",6,"Front Wheel Drive","Regular Gasoline",20,33,25,2220,"Used","Family","Manual"
2012,"Saab","9-3x sportcombi awd","Station Wagons","Cars",4,2,"Turbocharged","Automated Manual",6,"All Wheel Drive","Regular Gasoline",18,29,22,2048,"Used","Family","Automatic"
2012,"Saab","9-3x sportcombi awd","Station Wagons","Cars",4,2,"Turbocharged","Manual",6,"All Wheel Drive","Regular Gasoline",20,30,24,1876,"Used","Family","Manual"
