count,from,to,lat1,lon1,lat2,lon2
1,Sao Tome and Principe,Portugal,0.18636,6.613081,39.399872,-8.224454
2,Saudi Arabia,Algeria,23.885942,45.079162,28.033886,1.659626
8,Saudi Arabia,Bahrain,23.885942,45.079162,26.0667,50.5577
7,Saudi Arabia,Bangladesh,23.885942,45.079162,23.684994,90.356331
1,Saudi Arabia,Brunei,23.885942,45.079162,4.535277,114.727669
1,Saudi Arabia,Canada,23.885942,45.079162,56.130366,-106.346771
1,Saudi Arabia,Chad,23.885942,45.079162,15.454166,18.732207
2,Saudi Arabia,China,23.885942,45.079162,35.86166,104.195397
54,Saudi Arabia,Egypt,23.885942,45.079162,26.820553,30.802498
1,Saudi Arabia,Eritrea,23.885942,45.079162,15.179384,39.782334
9,Saudi Arabia,Ethiopia,23.885942,45.079162,9.145,40.489673
4,Saudi Arabia,France,23.885942,45.079162,46.227638,2.213749
10,Saudi Arabia,Germany,23.885942,45.079162,51.165691,10.451526
1,Saudi Arabia,Hong Kong,23.885942,45.079162,22.396428,114.109497
35,Saudi Arabia,India,23.885942,45.079162,20.593684,78.96288
6,Saudi Arabia,Indonesia,23.885942,45.079162,-0.789275,113.921327
12,Saudi Arabia,Iran,23.885942,45.079162,32.427908,53.688046
8,Saudi Arabia,Italy,23.885942,45.079162,41.87194,12.56738
10,Saudi Arabia,Jordan,23.885942,45.079162,30.585164,36.238414
2,Saudi Arabia,Kenya,23.885942,45.079162,-0.023559,37.906193
17,Saudi Arabia,Kuwait,23.885942,45.079162,29.31166,47.481766
5,Saudi Arabia,Lebanon,23.885942,45.079162,33.854721,35.862285
2,Saudi Arabia,Libya,23.885942,45.079162,26.3351,17.228331
5,Saudi Arabia,Malaysia,23.885942,45.079162,4.210484,101.975766
4,Saudi Arabia,Morocco,23.885942,45.079162,31.791702,-7.09262
3,Saudi Arabia,Netherlands,23.885942,45.079162,52.132633,5.291266
1,Saudi Arabia,Nigeria,23.885942,45.079162,9.081999,8.675277
7,Saudi Arabia,Oman,23.885942,45.079162,21.512583,55.923255
40,Saudi Arabia,Pakistan,23.885942,45.079162,30.375321,69.345116
5,Saudi Arabia,Philippines,23.885942,45.079162,12.879721,121.774017
9,Saudi Arabia,Qatar,23.885942,45.079162,25.354826,51.183884
3,Saudi Arabia,Singapore,23.885942,45.079162,1.352083,103.819836
1,Saudi Arabia,South Africa,23.885942,45.079162,-30.559482,22.937506
2,Saudi Arabia,Spain,23.885942,45.079162,40.463667,-3.74922
9,Saudi Arabia,Sri Lanka,23.885942,45.079162,7.873054,80.771797
8,Saudi Arabia,Sudan,23.885942,45.079162,12.862807,30.217636
2,Saudi Arabia,Switzerland,23.885942,45.079162,46.818188,8.227512
3,Saudi Arabia,Tunisia,23.885942,45.079162,33.886917,9.537499
20,Saudi Arabia,Turkey,23.885942,45.079162,38.963745,35.243322
46,Saudi Arabia,United Arab Emirates,23.885942,45.079162,23.424076,53.847818
7,Saudi Arabia,United Kingdom,23.885942,45.079162,55.378051,-3.435973
5,Saudi Arabia,United States,23.885942,45.079162,37.09024,-95.712891
15,Saudi Arabia,Yemen,23.885942,45.079162,15.552727,48.516388
1,Senegal,Algeria,14.497401,-14.452362,28.033886,1.659626
5,Senegal,Belgium,14.497401,-14.452362,50.503887,4.469936
2,Senegal,Benin,14.497401,-14.452362,9.30769,2.315834
1,Senegal,Burkina Faso,14.497401,-14.452362,12.238333,-1.561593
1,Senegal,Cameroon,14.497401,-14.452362,7.369722,12.354722
3,Senegal,Cote d'Ivoire,14.497401,-14.452362,7.539989,-5.54708
3,Senegal,France,14.497401,-14.452362,46.227638,2.213749
4,Senegal,Gambia,14.497401,-14.452362,13.443182,-15.310139
3,Senegal,Ghana,14.497401,-14.452362,7.946527,-1.023194
8,Senegal,Guinea,14.497401,-14.452362,9.945587,-9.696645
2,Senegal,Guinea-Bissau,14.497401,-14.452362,11.803749,-15.180413
1,Senegal,Italy,14.497401,-14.452362,41.87194,12.56738
5,Senegal,Mali,14.497401,-14.452362,17.570692,-3.996166
2,Senegal,Mauritania,14.497401,-14.452362,21.00789,-10.940835
1,Senegal,Morocco,14.497401,-14.452362,31.791702,-7.09262
1,Senegal,Nigeria,14.497401,-14.452362,9.081999,8.675277
1,Senegal,Portugal,14.497401,-14.452362,39.399872,-8.224454
2,Senegal,Sierra Leone,14.497401,-14.452362,8.460555,-11.779889
3,Senegal,South Africa,14.497401,-14.452362,-30.559482,22.937506
8,Senegal,Spain,14.497401,-14.452362,40.463667,-3.74922
1,Senegal,Tunisia,14.497401,-14.452362,33.886917,9.537499
1,Senegal,Turkey,14.497401,-14.452362,38.963745,35.243322
1,Senegal,United Arab Emirates,14.497401,-14.452362,23.424076,53.847818
4,Senegal,United States,14.497401,-14.452362,37.09024,-95.712891
3,Serbia,Austria,44.016521,21.005859,47.516231,14.550072
2,Serbia,Belgium,44.016521,21.005859,50.503887,4.469936
3,Serbia,Bosnia and Herzegovina,44.016521,21.005859,43.915886,17.679076
2,Serbia,Bulgaria,44.016521,21.005859,42.733883,25.48583
2,Serbia,Croatia,44.016521,21.005859,45.1,15.2
2,Serbia,Cyprus,44.016521,21.005859,35.126413,33.429859
1,Serbia,Czech Republic,44.016521,21.005859,49.817492,15.472962
2,Serbia,Denmark,44.016521,21.005859,56.26392,9.501785
4,Serbia,France,44.016521,21.005859,46.227638,2.213749
18,Serbia,Germany,44.016521,21.005859,51.165691,10.451526
4,Serbia,Greece,44.016521,21.005859,39.074208,21.824312
2,Serbia,Hungary,44.016521,21.005859,47.162494,19.503304
1,Serbia,Israel,44.016521,21.005859,31.046051,34.851612
6,Serbia,Italy,44.016521,21.005859,41.87194,12.56738
1,Serbia,Macedonia,44.016521,21.005859,41.608635,21.745275
4,Serbia,Montenegro,44.016521,21.005859,42.708678,19.37439
3,Serbia,Netherlands,44.016521,21.005859,52.132633,5.291266
2,Serbia,Norway,44.016521,21.005859,60.472024,8.468946
2,Serbia,Poland,44.016521,21.005859,51.919438,19.145136
2,Serbia,Romania,44.016521,21.005859,45.943161,24.96676
2,Serbia,Russia,44.016521,21.005859,61.52401,105.318756
2,Serbia,Slovenia,44.016521,21.005859,46.151241,14.995463
6,Serbia,Sweden,44.016521,21.005859,60.128161,18.643501
10,Serbia,Switzerland,44.016521,21.005859,46.818188,8.227512
1,Serbia,Tunisia,44.016521,21.005859,33.886917,9.537499
6,Serbia,Turkey,44.016521,21.005859,38.963745,35.243322
3,Serbia,United Arab Emirates,44.016521,21.005859,23.424076,53.847818
4,Serbia,United Kingdom,44.016521,21.005859,55.378051,-3.435973
1,Seychelles,Germany,-4.679574,55.491977,51.165691,10.451526
1,Seychelles,Kenya,-4.679574,55.491977,-0.023559,37.906193
1,Seychelles,Mauritius,-4.679574,55.491977,-20.348404,57.552152
1,Seychelles,Russia,-4.679574,55.491977,61.52401,105.318756
2,Seychelles,South Africa,-4.679574,55.491977,-30.559482,22.937506
2,Seychelles,Sri Lanka,-4.679574,55.491977,7.873054,80.771797
4,Seychelles,United Arab Emirates,-4.679574,55.491977,23.424076,53.847818
1,Sierra Leone,Cote d'Ivoire,8.460555,-11.779889,7.539989,-5.54708
2,Sierra Leone,France,8.460555,-11.779889,46.227638,2.213749
2,Sierra Leone,Gambia,8.460555,-11.779889,13.443182,-15.310139
3,Sierra Leone,Ghana,8.460555,-11.779889,7.946527,-1.023194
8,Sierra Leone,Liberia,8.460555,-11.779889,6.428055,-9.429499
1,Sierra Leone,Morocco,8.460555,-11.779889,31.791702,-7.09262
1,Sierra Leone,Nigeria,8.460555,-11.779889,9.081999,8.675277
2,Sierra Leone,Senegal,8.460555,-11.779889,14.497401,-14.452362
2,Sierra Leone,United Kingdom,8.460555,-11.779889,55.378051,-3.435973
42,Singapore,Australia,1.352083,103.819836,-25.274398,133.775136
4,Singapore,Bangladesh,1.352083,103.819836,23.684994,90.356331
2,Singapore,Brunei,1.352083,103.819836,4.535277,114.727669
6,Singapore,Burma,1.352083,103.819836,21.913965,95.956223
8,Singapore,Cambodia,1.352083,103.819836,12.565679,104.990963
44,Singapore,China,1.352083,103.819836,35.86166,104.195397
2,Singapore,Denmark,1.352083,103.819836,56.26392,9.501785
1,Singapore,East Timor,1.352083,103.819836,-8.874217,125.727539
1,Singapore,Finland,1.352083,103.819836,61.92411,25.748151
2,Singapore,France,1.352083,103.819836,46.227638,2.213749
7,Singapore,Germany,1.352083,103.819836,51.165691,10.451526
8,Singapore,Hong Kong,1.352083,103.819836,22.396428,114.109497
30,Singapore,India,1.352083,103.819836,20.593684,78.96288
62,Singapore,Indonesia,1.352083,103.819836,-0.789275,113.921327
2,Singapore,Italy,1.352083,103.819836,41.87194,12.56738
18,Singapore,Japan,1.352083,103.819836,36.204824,138.252924
1,Singapore,Laos,1.352083,103.819836,19.85627,102.495496
1,Singapore,Macau,1.352083,103.819836,22.198745,113.543873
39,Singapore,Malaysia,1.352083,103.819836,4.210484,101.975766
2,Singapore,Maldives,1.352083,103.819836,1.977247,73.5361034
2,Singapore,Nepal,1.352083,103.819836,28.394857,84.124008
3,Singapore,Netherlands,1.352083,103.819836,52.132633,5.291266
5,Singapore,New Zealand,1.352083,103.819836,-40.900557,174.885971
1,Singapore,Papua New Guinea,1.352083,103.819836,-6.314993,143.95555
17,Singapore,Philippines,1.352083,103.819836,12.879721,121.774017
1,Singapore,Qatar,1.352083,103.819836,25.354826,51.183884
2,Singapore,Russia,1.352083,103.819836,61.52401,105.318756
3,Singapore,Saudi Arabia,1.352083,103.819836,23.885942,45.079162
4,Singapore,South Africa,1.352083,103.819836,-30.559482,22.937506
1,Singapore,Spain,1.352083,103.819836,40.463667,-3.74922
5,Singapore,Sri Lanka,1.352083,103.819836,7.873054,80.771797
3,Singapore,Switzerland,1.352083,103.819836,46.818188,8.227512
8,Singapore,Taiwan,1.352083,103.819836,23.69781,120.960515
27,Singapore,Thailand,1.352083,103.819836,15.870032,100.992541
3,Singapore,Turkey,1.352083,103.819836,38.963745,35.243322
11,Singapore,United Arab Emirates,1.352083,103.819836,23.424076,53.847818
4,Singapore,United Kingdom,1.352083,103.819836,55.378051,-3.435973
2,Singapore,Uzbekistan,1.352083,103.819836,41.377491,64.585262
12,Singapore,Vietnam,1.352083,103.819836,14.058324,108.277199
1,Slovakia,Austria,48.669026,19.699024,47.516231,14.550072
1,Slovakia,Belgium,48.669026,19.699024,50.503887,4.469936
5,Slovakia,Czech Republic,48.669026,19.699024,49.817492,15.472962
1,Slovakia,France,48.669026,19.699024,46.227638,2.213749
1,Slovakia,Ireland,48.669026,19.699024,53.41291,-8.24389
4,Slovakia,Italy,48.669026,19.699024,41.87194,12.56738
1,Slovakia,Norway,48.669026,19.699024,60.472024,8.468946
3,Slovakia,Spain,48.669026,19.699024,40.463667,-3.74922
6,Slovakia,United Kingdom,48.669026,19.699024,55.378051,-3.435973
1,Slovenia,Albania,46.151241,14.995463,41.153332,20.168331
2,Slovenia,Austria,46.151241,14.995463,47.516231,14.550072
3,Slovenia,Belgium,46.151241,14.995463,50.503887,4.469936
1,Slovenia,Bosnia and Herzegovina,46.151241,14.995463,43.915886,17.679076
1,Slovenia,Czech Republic,46.151241,14.995463,49.817492,15.472962
2,Slovenia,Denmark,46.151241,14.995463,56.26392,9.501785
1,Slovenia,Finland,46.151241,14.995463,61.92411,25.748151
2,Slovenia,France,46.151241,14.995463,46.227638,2.213749
4,Slovenia,Germany,46.151241,14.995463,51.165691,10.451526
1,Slovenia,Macedonia,46.151241,14.995463,41.608635,21.745275
2,Slovenia,Montenegro,46.151241,14.995463,42.708678,19.37439
1,Slovenia,Netherlands,46.151241,14.995463,52.132633,5.291266
2,Slovenia,Poland,46.151241,14.995463,51.919438,19.145136
2,Slovenia,Russia,46.151241,14.995463,61.52401,105.318756
2,Slovenia,Serbia,46.151241,14.995463,44.016521,21.005859
2,Slovenia,Switzerland,46.151241,14.995463,46.818188,8.227512
2,Slovenia,Turkey,46.151241,14.995463,38.963745,35.243322
2,Slovenia,United Kingdom,46.151241,14.995463,55.378051,-3.435973
2,Solomon Islands,Australia,-9.64571,160.156194,-25.274398,133.775136
2,Solomon Islands,Fiji,-9.64571,160.156194,-17.713371,178.065032
1,Solomon Islands,Papua New Guinea,-9.64571,160.156194,-6.314993,143.95555
3,Solomon Islands,Vanuatu,-9.64571,160.156194,-15.376706,166.959158
4,Somalia,Djibouti,5.152149,46.199616,11.825138,42.590275
1,Somalia,Ethiopia,5.152149,46.199616,9.145,40.489673
6,Somalia,Kenya,5.152149,46.199616,-0.023559,37.906193
1,Somalia,Uganda,5.152149,46.199616,1.373333,32.290275
2,Somalia,United Arab Emirates,5.152149,46.199616,23.424076,53.847818
1,Somalia,Yemen,5.152149,46.199616,15.552727,48.516388
3,South Africa,Angola,-30.559482,22.937506,-11.202692,17.873887
4,South Africa,Australia,-30.559482,22.937506,-25.274398,133.775136
9,South Africa,Botswana,-30.559482,22.937506,-22.328474,24.684866
2,South Africa,Brazil,-30.559482,22.937506,-14.235004,-51.92528
2,South Africa,Congo (Brazzaville),-30.559482,22.937506,-4.267778,15.291944
3,South Africa,Congo (Kinshasa),-30.559482,22.937506,-4.038333,21.758664
2,South Africa,Egypt,-30.559482,22.937506,26.820553,30.802498
2,South Africa,Ethiopia,-30.559482,22.937506,9.145,40.489673
2,South Africa,France,-30.559482,22.937506,46.227638,2.213749
1,South Africa,Gabon,-30.559482,22.937506,-0.803689,11.609444
6,South Africa,Germany,-30.559482,22.937506,51.165691,10.451526
1,South Africa,Ghana,-30.559482,22.937506,7.946527,-1.023194
2,South Africa,Hong Kong,-30.559482,22.937506,22.396428,114.109497
3,South Africa,India,-30.559482,22.937506,20.593684,78.96288
1,South Africa,Israel,-30.559482,22.937506,31.046051,34.851612
2,South Africa,Kenya,-30.559482,22.937506,-0.023559,37.906193
1,South Africa,Lesotho,-30.559482,22.937506,-29.609988,28.233608
2,South Africa,Madagascar,-30.559482,22.937506,-18.766947,46.869107
3,South Africa,Malawi,-30.559482,22.937506,-13.254308,34.301525
5,South Africa,Mauritius,-30.559482,22.937506,-20.348404,57.552152
15,South Africa,Mozambique,-30.559482,22.937506,-18.665695,35.529562
9,South Africa,Namibia,-30.559482,22.937506,-22.95764,18.49041
3,South Africa,Netherlands,-30.559482,22.937506,52.132633,5.291266
2,South Africa,Nigeria,-30.559482,22.937506,9.081999,8.675277
2,South Africa,Qatar,-30.559482,22.937506,25.354826,51.183884
1,South Africa,Reunion,-30.559482,22.937506,-21.115141,55.536384
2,South Africa,Rwanda,-30.559482,22.937506,-1.940278,29.873888
1,South Africa,Saudi Arabia,-30.559482,22.937506,23.885942,45.079162
3,South Africa,Senegal,-30.559482,22.937506,14.497401,-14.452362
2,South Africa,Seychelles,-30.559482,22.937506,-4.679574,55.491977
4,South Africa,Singapore,-30.559482,22.937506,1.352083,103.819836
1,South Africa,Swaziland,-30.559482,22.937506,-26.522503,31.465866
2,South Africa,Switzerland,-30.559482,22.937506,46.818188,8.227512
2,South Africa,Tanzania,-30.559482,22.937506,-6.369028,34.888822
2,South Africa,Thailand,-30.559482,22.937506,15.870032,100.992541
1,South Africa,Turkey,-30.559482,22.937506,38.963745,35.243322
1,South Africa,Uganda,-30.559482,22.937506,1.373333,32.290275
10,South Africa,United Arab Emirates,-30.559482,22.937506,23.424076,53.847818
9,South Africa,United Kingdom,-30.559482,22.937506,55.378051,-3.435973
5,South Africa,United States,-30.559482,22.937506,37.09024,-95.712891
7,South Africa,Zambia,-30.559482,22.937506,-13.133897,27.849332
9,South Africa,Zimbabwe,-30.559482,22.937506,-19.015438,29.154857
2,South Korea,Cambodia,35.907757,127.766922,12.565679,104.990963
66,South Korea,China,35.907757,127.766922,35.86166,104.195397
1,South Korea,Guam,35.907757,127.766922,13.444304,144.793731
6,South Korea,Hong Kong,35.907757,127.766922,22.396428,114.109497
35,South Korea,Japan,35.907757,127.766922,36.204824,138.252924
3,South Korea,Macau,35.907757,127.766922,22.198745,113.543873
1,South Korea,Malaysia,35.907757,127.766922,4.210484,101.975766
1,South Korea,Northern Mariana Islands,35.907757,127.766922,15.0979,145.6739
8,South Korea,Philippines,35.907757,127.766922,12.879721,121.774017
1,South Korea,Russia,35.907757,127.766922,61.52401,105.318756
8,South Korea,Taiwan,35.907757,127.766922,23.69781,120.960515
4,South Korea,Thailand,35.907757,127.766922,15.870032,100.992541
4,South Korea,Vietnam,35.907757,127.766922,14.058324,108.277199
2,South Sudan,Egypt,6.8769919,31.3069788,26.820553,30.802498
2,South Sudan,Ethiopia,6.8769919,31.3069788,9.145,40.489673
2,South Sudan,Kenya,6.8769919,31.3069788,-0.023559,37.906193
1,South Sudan,Rwanda,6.8769919,31.3069788,-1.940278,29.873888
2,South Sudan,Sudan,6.8769919,31.3069788,12.862807,30.217636
2,South Sudan,Uganda,6.8769919,31.3069788,1.373333,32.290275
1,South Sudan,United Arab Emirates,6.8769919,31.3069788,23.424076,53.847818
14,Spain,Algeria,40.463667,-3.74922,28.033886,1.659626
1,Spain,Angola,40.463667,-3.74922,-11.202692,17.873887
4,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
40,Spain,Austria,40.463667,-3.74922,47.516231,14.550072
1,Spain,Belarus,40.463667,-3.74922,53.709807,27.953389
60,Spain,Belgium,40.463667,-3.74922,50.503887,4.469936
2,Spain,Bolivia,40.463667,-3.74922,-16.290154,-63.588653
8,Spain,Brazil,40.463667,-3.74922,-14.235004,-51.92528
8,Spain,Bulgaria,40.463667,-3.74922,42.733883,25.48583
4,Spain,Canada,40.463667,-3.74922,56.130366,-106.346771
2,Spain,Chile,40.463667,-3.74922,-35.675147,-71.542969
2,Spain,China,40.463667,-3.74922,35.86166,104.195397
5,Spain,Colombia,40.463667,-3.74922,4.570868,-74.297333
1,Spain,Costa Rica,40.463667,-3.74922,9.748917,-83.753428
5,Spain,Croatia,40.463667,-3.74922,45.1,15.2
3,Spain,Cuba,40.463667,-3.74922,21.521757,-77.781167
16,Spain,Czech Republic,40.463667,-3.74922,49.817492,15.472962
31,Spain,Denmark,40.463667,-3.74922,56.26392,9.501785
5,Spain,Dominican Republic,40.463667,-3.74922,18.735693,-70.162651
4,Spain,Ecuador,40.463667,-3.74922,-1.831239,-78.183406
2,Spain,Egypt,40.463667,-3.74922,26.820553,30.802498
1,Spain,Equatorial Guinea,40.463667,-3.74922,1.650801,10.267895
1,Spain,Estonia,40.463667,-3.74922,58.595272,25.013607
16,Spain,Finland,40.463667,-3.74922,61.92411,25.748151
132,Spain,France,40.463667,-3.74922,46.227638,2.213749
4,Spain,Gambia,40.463667,-3.74922,13.443182,-15.310139
309,Spain,Germany,40.463667,-3.74922,51.165691,10.451526
1,Spain,Ghana,40.463667,-3.74922,7.946527,-1.023194
7,Spain,Greece,40.463667,-3.74922,39.074208,21.824312
1,Spain,Guatemala,40.463667,-3.74922,15.783471,-90.230759
5,Spain,Hungary,40.463667,-3.74922,47.162494,19.503304
2,Spain,Iceland,40.463667,-3.74922,64.963051,-19.020835
53,Spain,Ireland,40.463667,-3.74922,53.41291,-8.24389
6,Spain,Israel,40.463667,-3.74922,31.046051,34.851612
120,Spain,Italy,40.463667,-3.74922,41.87194,12.56738
4,Spain,Jordan,40.463667,-3.74922,30.585164,36.238414
3,Spain,Latvia,40.463667,-3.74922,56.879635,24.603189
1,Spain,Libya,40.463667,-3.74922,26.3351,17.228331
4,Spain,Lithuania,40.463667,-3.74922,55.169438,23.881275
12,Spain,Luxembourg,40.463667,-3.74922,49.815273,6.129583
4,Spain,Malta,40.463667,-3.74922,35.937496,14.375416
3,Spain,Mauritania,40.463667,-3.74922,21.00789,-10.940835
4,Spain,Mexico,40.463667,-3.74922,23.634501,-102.552784
39,Spain,Morocco,40.463667,-3.74922,31.791702,-7.09262
68,Spain,Netherlands,40.463667,-3.74922,52.132633,5.291266
1,Spain,Nigeria,40.463667,-3.74922,9.081999,8.675277
52,Spain,Norway,40.463667,-3.74922,60.472024,8.468946
2,Spain,Pakistan,40.463667,-3.74922,30.375321,69.345116
1,Spain,Panama,40.463667,-3.74922,8.537981,-80.782127
3,Spain,Peru,40.463667,-3.74922,-9.189967,-75.015152
22,Spain,Poland,40.463667,-3.74922,51.919438,19.145136
43,Spain,Portugal,40.463667,-3.74922,39.399872,-8.224454
5,Spain,Qatar,40.463667,-3.74922,25.354826,51.183884
17,Spain,Romania,40.463667,-3.74922,45.943161,24.96676
28,Spain,Russia,40.463667,-3.74922,61.52401,105.318756
2,Spain,Saudi Arabia,40.463667,-3.74922,23.885942,45.079162
7,Spain,Senegal,40.463667,-3.74922,14.497401,-14.452362
1,Spain,Singapore,40.463667,-3.74922,1.352083,103.819836
3,Spain,Slovakia,40.463667,-3.74922,48.669026,19.699024
34,Spain,Sweden,40.463667,-3.74922,60.128161,18.643501
61,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
1,Spain,Thailand,40.463667,-3.74922,15.870032,100.992541
3,Spain,Tunisia,40.463667,-3.74922,33.886917,9.537499
7,Spain,Turkey,40.463667,-3.74922,38.963745,35.243322
11,Spain,Ukraine,40.463667,-3.74922,48.379433,31.16558
2,Spain,United Arab Emirates,40.463667,-3.74922,23.424076,53.847818
510,Spain,United Kingdom,40.463667,-3.74922,55.378051,-3.435973
57,Spain,United States,40.463667,-3.74922,37.09024,-95.712891
1,Spain,Uruguay,40.463667,-3.74922,-32.522779,-55.765835
4,Spain,Venezuela,40.463667,-3.74922,6.42375,-66.58973
3,Spain,Western Sahara,40.463667,-3.74922,24.215527,-12.885834
2,Sri Lanka,Bahrain,7.873054,80.771797,26.0667,50.5577
2,Sri Lanka,Bangladesh,7.873054,80.771797,23.684994,90.356331
5,Sri Lanka,China,7.873054,80.771797,35.86166,104.195397
1,Sri Lanka,France,7.873054,80.771797,46.227638,2.213749
1,Sri Lanka,Germany,7.873054,80.771797,51.165691,10.451526
18,Sri Lanka,India,7.873054,80.771797,20.593684,78.96288
2,Sri Lanka,Indonesia,7.873054,80.771797,-0.789275,113.921327
3,Sri Lanka,Italy,7.873054,80.771797,41.87194,12.56738
1,Sri Lanka,Japan,7.873054,80.771797,36.204824,138.252924
3,Sri Lanka,Kuwait,7.873054,80.771797,29.31166,47.481766
4,Sri Lanka,Malaysia,7.873054,80.771797,4.210484,101.975766
11,Sri Lanka,Maldives,7.873054,80.771797,1.977247,73.5361034
3,Sri Lanka,Oman,7.873054,80.771797,21.512583,55.923255
2,Sri Lanka,Pakistan,7.873054,80.771797,30.375321,69.345116
2,Sri Lanka,Qatar,7.873054,80.771797,25.354826,51.183884
1,Sri Lanka,Russia,7.873054,80.771797,61.52401,105.318756
11,Sri Lanka,Saudi Arabia,7.873054,80.771797,23.885942,45.079162
2,Sri Lanka,Seychelles,7.873054,80.771797,-4.679574,55.491977
5,Sri Lanka,Singapore,7.873054,80.771797,1.352083,103.819836
4,Sri Lanka,Thailand,7.873054,80.771797,15.870032,100.992541
12,Sri Lanka,United Arab Emirates,7.873054,80.771797,23.424076,53.847818
1,Sri Lanka,United Kingdom,7.873054,80.771797,55.378051,-3.435973
1,Sudan,Bahrain,12.862807,30.217636,26.0667,50.5577
1,Sudan,Chad,12.862807,30.217636,15.454166,18.732207
3,Sudan,Egypt,12.862807,30.217636,26.820553,30.802498
1,Sudan,Eritrea,12.862807,30.217636,15.179384,39.782334
2,Sudan,Ethiopia,12.862807,30.217636,9.145,40.489673
2,Sudan,Jordan,12.862807,30.217636,30.585164,36.238414
1,Sudan,Kenya,12.862807,30.217636,-0.023559,37.906193
2,Sudan,Qatar,12.862807,30.217636,25.354826,51.183884
8,Sudan,Saudi Arabia,12.862807,30.217636,23.885942,45.079162
2,Sudan,South Sudan,12.862807,30.217636,6.8769919,31.3069788
1,Sudan,Turkey,12.862807,30.217636,38.963745,35.243322
10,Sudan,United Arab Emirates,12.862807,30.217636,23.424076,53.847818
1,Sudan,Yemen,12.862807,30.217636,15.552727,48.516388
1,Suriname,Aruba,3.919305,-56.027783,12.52111,-69.968338
1,Suriname,Brazil,3.919305,-56.027783,-14.235004,-51.92528
1,Suriname,French Guiana,3.919305,-56.027783,3.933889,-53.125782
1,Suriname,Guyana,3.919305,-56.027783,4.860416,-58.93018
2,Suriname,Netherlands,3.919305,-56.027783,52.132633,5.291266
1,Suriname,Netherlands Antilles,3.919305,-56.027783,12.2018902,-68.2623822
3,Suriname,Trinidad and Tobago,3.919305,-56.027783,10.691803,-61.222503
1,Swaziland,South Africa,-26.522503,31.465866,-30.559482,22.937506
4,Sweden,Austria,60.128161,18.643501,47.516231,14.550072
1,Sweden,Belarus,60.128161,18.643501,53.709807,27.953389
6,Sweden,Belgium,60.128161,18.643501,50.503887,4.469936
1,Sweden,Bosnia and Herzegovina,60.128161,18.643501,43.915886,17.679076
2,Sweden,China,60.128161,18.643501,35.86166,104.195397
9,Sweden,Croatia,60.128161,18.643501,45.1,15.2
2,Sweden,Cyprus,60.128161,18.643501,35.126413,33.429859
4,Sweden,Czech Republic,60.128161,18.643501,49.817492,15.472962
9,Sweden,Denmark,60.128161,18.643501,56.26392,9.501785
4,Sweden,Estonia,60.128161,18.643501,58.595272,25.013607
2,Sweden,Ethiopia,60.128161,18.643501,9.145,40.489673
22,Sweden,Finland,60.128161,18.643501,61.92411,25.748151
17,Sweden,France,60.128161,18.643501,46.227638,2.213749
20,Sweden,Germany,60.128161,18.643501,51.165691,10.451526
10,Sweden,Greece,60.128161,18.643501,39.074208,21.824312
4,Sweden,Hungary,60.128161,18.643501,47.162494,19.503304
1,Sweden,Iceland,60.128161,18.643501,64.963051,-19.020835
3,Sweden,Iran,60.128161,18.643501,32.427908,53.688046
7,Sweden,Iraq,60.128161,18.643501,33.223191,43.679291
2,Sweden,Ireland,60.128161,18.643501,53.41291,-8.24389
1,Sweden,Israel,60.128161,18.643501,31.046051,34.851612
19,Sweden,Italy,60.128161,18.643501,41.87194,12.56738
4,Sweden,Latvia,60.128161,18.643501,56.879635,24.603189
2,Sweden,Lithuania,60.128161,18.643501,55.169438,23.881275
1,Sweden,Luxembourg,60.128161,18.643501,49.815273,6.129583
3,Sweden,Macedonia,60.128161,18.643501,41.608635,21.745275
3,Sweden,Malta,60.128161,18.643501,35.937496,14.375416
1,Sweden,Morocco,60.128161,18.643501,31.791702,-7.09262
7,Sweden,Netherlands,60.128161,18.643501,52.132633,5.291266
13,Sweden,Norway,60.128161,18.643501,60.472024,8.468946
13,Sweden,Poland,60.128161,18.643501,51.919438,19.145136
3,Sweden,Portugal,60.128161,18.643501,39.399872,-8.224454
1,Sweden,Qatar,60.128161,18.643501,25.354826,51.183884
4,Sweden,Russia,60.128161,18.643501,61.52401,105.318756
6,Sweden,Serbia,60.128161,18.643501,44.016521,21.005859
34,Sweden,Spain,60.128161,18.643501,40.463667,-3.74922
6,Sweden,Switzerland,60.128161,18.643501,46.818188,8.227512
3,Sweden,Thailand,60.128161,18.643501,15.870032,100.992541
6,Sweden,Turkey,60.128161,18.643501,38.963745,35.243322
2,Sweden,United Arab Emirates,60.128161,18.643501,23.424076,53.847818
27,Sweden,United Kingdom,60.128161,18.643501,55.378051,-3.435973
7,Sweden,United States,60.128161,18.643501,37.09024,-95.712891
1,Switzerland,Algeria,46.818188,8.227512,28.033886,1.659626
13,Switzerland,Austria,46.818188,8.227512,47.516231,14.550072
1,Switzerland,Belarus,46.818188,8.227512,53.709807,27.953389
9,Switzerland,Belgium,46.818188,8.227512,50.503887,4.469936
1,Switzerland,Bosnia and Herzegovina,46.818188,8.227512,43.915886,17.679076
1,Switzerland,Brazil,46.818188,8.227512,-14.235004,-51.92528
1,Switzerland,Bulgaria,46.818188,8.227512,42.733883,25.48583
8,Switzerland,Canada,46.818188,8.227512,56.130366,-106.346771
