"isbn","title","authors","publishedDate","publisher","categories","pageCount","averageRating","ratingsCount","maturityRating","imageThumbnail","infoLink","textSnippet"
"0670880728","Bridget Jones's Diary","Helen Fielding","1996","Viking Press","Fiction",271,3.5,2847,"NOT_MATURE","http://books.google.com/books/content?id=lUsgAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=lUsgAQAAIAAJ&dq=isbn:0670880728&hl=&source=gbs_api","A hilarious journal chronicles a year in the life of Bridget Jones, a single, thirty-something woman on a perpetual quest for self-improvement, as she struggles to cope with relationships, weight control, and the other baffling complexities ..."
"0515136530","Key of Valor","Nora Roberts","2004-01","Penguin","Fiction",340,4,15,"NOT_MATURE","http://books.google.com/books/content?id=KrWmdNb4sBIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=KrWmdNb4sBIC&dq=isbn:0515136530&hl=&source=gbs_api","In this conclusion to the Key trilogy, three women are united by destiny as Zoe, searching for the Key of Valor, unlocks the mysteries of the past to save her future. Original."
"0452282195","The Bluest Eye","","1970","Plume","Fiction",215,3,11,"NOT_MATURE","http://books.google.com/books/content?id=Nny9cICuRQIC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Nny9cICuRQIC&dq=isbn:0452282195&hl=&source=gbs_api","The story of Pecola Breedlove profiles an eleven-year-old Black girl growing up in an America that values blue-eyed blondes and the tragedy that results from her longing to be accepted."
"0553580191","Seize the Night","Dean R. Koontz","1999","Random House Digital, Inc.","Fiction",443,4,14,"NOT_MATURE","http://books.google.com/books/content?id=4gSHe66VOC4C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=4gSHe66VOC4C&dq=isbn:0553580191&hl=&source=gbs_api","The victim of a rare genetic disorder that leaves him dangerously vulnerable to light, Christopher Snow risks everything to find the missing children of Moonlight Bay, California, whose disappearances may be linked to clandestine scientific ..."
"0688177751","Miss Julia Speaks Her Mind","Ann B. Ross","2000-08-22","William Morrow Paperbacks","Fiction",288,4.5,4,"NOT_MATURE","http://books.google.com/books/content?id=JYKfYGztH7MC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=JYKfYGztH7MC&dq=isbn:0688177751&hl=&source=gbs_api","Fast-paced and charming, with a sure sense of comic drama, a cast of crazy characters, and a strong Southern cadence, Miss Julia Speaks Her Mind will delight readers from first page to last."
"0316693006","Four Blind Mice","James Patterson","2002","Little Brown & Company","Fiction",387,4,11,"NOT_MATURE","http://books.google.com/books/content?id=sCcDyJalPqQC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=sCcDyJalPqQC&dq=isbn:0316693006&hl=&source=gbs_api","With his resignation from the Washington Police interrupted by a case involving a friend who has been framed for murder, Alex Cross and partner John Sampson journey deep across military lines to confront the most brutal killer of their ..."
"1558744630","Chicken soup for the teenage soul","Jack Canfield, Mark Victor Hansen, Kimberly Kirberger","1997","HCI Teens","Juvenile Nonfiction",354,4,51,"NOT_MATURE","http://books.google.com/books/content?id=Q4ytEMlCPxoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Q4ytEMlCPxoC&dq=isbn:1558744630&hl=&source=gbs_api","Shares anecdotes about friendship, family life, love, kindness, success, learning, and ambition"
"0385424728","The Chamber","John Grisham","1994","Doubleday Books","Fiction",486,4,4,"NOT_MATURE","http://books.google.com/books/content?id=zY7Xo0ckE9oC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=zY7Xo0ckE9oC&dq=isbn:0385424728&hl=&source=gbs_api","Twenty-two years after the bombing of a Mississippi law office in which Marvin Kramer&#39;s two sons died, Klan member Sam Cayhill, the accused killer, has nearly exhausted his death row appeals, until young lawyer Adam Hall takes the case. 1 ..."
"0446610542","The Bachelor","Carly Phillips","2002-07-01","Forever","Fiction",336,3,3,"NOT_MATURE","http://books.google.com/books/content?id=Mb_5lgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Mb_5lgEACAAJ&dq=isbn:0446610542&hl=&source=gbs_api","Foreign correspondent Roman Chandler has always prized his freedom above all else."
"0679734775","The House on Mango Street","Sandra Cisneros","1991","Vintage","Fiction",110,3.5,6,"NOT_MATURE","http://books.google.com/books/content?id=1ENAAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=1ENAAQAAIAAJ&dq=isbn:0679734775&hl=&source=gbs_api","Sometimes heartbreaking, sometimes deeply joyous, The House on Mango Street tells the story of Esperanza Cordero, whose neighborhood is one of harsh realities and harsh beauty."
"038542017X","Like water for chocolate","Laura Esquivel, Thomas Christensen, Carol Christensen","1992","Anchor","Fiction",256,4,10,"NOT_MATURE","http://books.google.com/books/content?id=v6YEVWcimXkC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=v6YEVWcimXkC&dq=isbn:038542017X&hl=&source=gbs_api","Despite the fact that she has fallen in love with a young man, Tita, the youngest of three daughters born to a tyrannical rancher, must obey tradition and remain single and at home to care for her mother."
"0385472951","The Partner","John Grisham","1997","Doubleday Books","Fiction",366,3.5,23,"NOT_MATURE","http://books.google.com/books/content?id=Zw96iT7tzuAC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=Zw96iT7tzuAC&dq=isbn:0385472951&hl=&source=gbs_api","The best-selling author of The Runaway Jury, The Pelican Brief, and A Time to Kill explores the dark and dangerous depths of America&#39;s legal system in a new thriller. 2,500,000 first printing."
"0449134482","Dances with Wolves","Michael Blake","1988","Fawcett Books","Fiction",313,4,1,"NOT_MATURE","http://books.google.com/books/content?id=4dF18DhZMaUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=4dF18DhZMaUC&dq=isbn:0449134482&hl=&source=gbs_api","Lieutenant John Dunbar, the only soldier at an army outpost deep in Indian territory, befriends the local Comanche tribe and learns their ways from the beautiful Comanche woman whose life he saved"
"0425092917","The Accidental Tourist","Anne Tyler","1986","Berkley","Fiction",342,2.5,60,"NOT_MATURE","http://books.google.com/books/content?id=hI2oBqKhl88C&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=hI2oBqKhl88C&dq=isbn:0425092917&hl=&source=gbs_api","The meeting of Macon Leary, a travel-hater who makes a living writing travel guides called &quot;The Accidental Tourist in...,&quot; and frizzy-haired, nonstop talker Muriel sets off an unexpected chain of events"
"0425184226","The Sum of All Fears","Tom Clancy","2002","Penguin","Fiction",914,3.5,3,"NOT_MATURE","http://books.google.com/books/content?id=kP84eUjxv-MC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=kP84eUjxv-MC&dq=isbn:0425184226&hl=&source=gbs_api","One terrible act plunges the world into an instant nuclear crisis, and with the American president accused of incompetence, Jack Ryan calls on FBI head Dan Murray to help him avert disaster."
"0553578022","The Face of Deception","Iris Johansen","1999","Bantam","Fiction",446,5,2,"NOT_MATURE","http://books.google.com/books/content?id=hIdxRCBkKZUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=hIdxRCBkKZUC&dq=isbn:0553578022&hl=&source=gbs_api","Forensic sculptor Eve Duncan can recreate the face of the dead by reconstructing their skulls, but when she takes an assignment she realizes that the face belongs to a man who is supposedly still alive--and connected to the highest offices ..."
"0316602906","The Big Bad Wolf","James Patterson","2003-11-01","Little, Brown","Fiction",400,4,9,"NOT_MATURE","http://books.google.com/books/content?id=cSeFNUfRaewC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","https://play.google.com/store/books/details?id=cSeFNUfRaewC&source=gbs_api","At the onset of his career with the FBI, Alex Cross is instructed to track down a band of kidnappers who are snatching people and possibly selling them into slavery, a case that is complicated by a terrible threat to Cross&#39;s own family and ..."
"0316781010","Fortune's Rocks","Anita Shreve","1999-12-02","Little, Brown","Fiction",320,5,1,"NOT_MATURE","http://books.google.com/books/content?id=AacDW_19p1wC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=AacDW_19p1wC&dq=isbn:0316781010&hl=&source=gbs_api","Everywhere hailed for its emotional intensity and unflagging narrative momentum, this magnificent novel transports us to the turn of the twentieth century, to the world of a prominent Boston family summering on the New Hampshire coast, and ..."
"0679446486","Airframe","Michael Crichton","1996","Knopf","Fiction",351,4,4,"NOT_MATURE","http://books.google.com/books/content?id=IvTn75QyaoEC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=IvTn75QyaoEC&dq=isbn:0679446486&hl=&source=gbs_api","A fatal mid-air collision involving a commercial airliner prompts a frantic, desperate investigation into the causes of the accident, in a timely thriller exploring the issue of safety and security in the aircraft industry. 2,000,000 first ..."
"1592400876","Eats, Shoots & Leaves","Lynne Truss","2003","Perseus Books Group","Language Arts & Disciplines",209,4,212,"NOT_MATURE","http://books.google.com/books/content?id=c3ETv37GqfcC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=c3ETv37GqfcC&dq=isbn:1592400876&hl=&source=gbs_api","Looks at the history of punctuation and the rules governing the use of apostrophes, commas, dashes, hyphens, colons, and semicolons."
"0743457358","Everything's Eventual","Stephen King","2003-01-01","Pocket Books","Fiction",608,4,6,"NOT_MATURE","http://books.google.com/books/content?id=MPhKPgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=MPhKPgAACAAJ&dq=isbn:0743457358&hl=&source=gbs_api","King is in terrifying top form in these short stories, taking readers down a road less traveled (for good reason) in the blockbuster ebook “Riding the Bullet”; bad table service turns bloody when you stop in for “Lunch at the Gotham ..."
"0399147195","""P"" is for Peril","Sue Grafton","2001","Penguin","Fiction",352,5,1,"NOT_MATURE","http://books.google.com/books/content?id=nQ7OoGW77oYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=nQ7OoGW77oYC&dq=isbn:0399147195&hl=&source=gbs_api","Kinsey Millhone trusts her life to her instincts as her investigation into the disappearance of a renowned physician takes her into a dark and dangerous world of duplicity, betrayal, and double-dealing, in the noir-influenced novel by the ..."
"0060929871","Brave New World","Aldous Huxley","1932","Harper Collins","Fiction",311,3.5,2731,"NOT_MATURE","http://books.google.com/books/content?id=-iU5Aq3WuGgC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=-iU5Aq3WuGgC&dq=isbn:0060929871&hl=&source=gbs_api","Huxley&#39;s classic prophetic novel describes the socialized horrors of a futuristic utopia devoid of individual freedom"
"0425192725","Q is for Quarry","Sue Grafton","2002","Penguin","Fiction",350,3.5,3,"NOT_MATURE","http://books.google.com/books/content?id=WzrGw58JEcIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=WzrGw58JEcIC&dq=isbn:0425192725&hl=&source=gbs_api","Eighteen years after the body of an unidentified young woman is discovered in a quarry off California&#39;s Highway 1, two police detectives nearing retirement enlist Kinsey Millhone&#39;s aid to help identify the long-ago murder victim."
"0394820371","The Phantom Tollbooth","Norton Juster","1961","Yearling Books","Juvenile Fiction",256,4,80,"NOT_MATURE","http://books.google.com/books/content?id=87UWNi83IrIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=87UWNi83IrIC&dq=isbn:0394820371&hl=&source=gbs_api","A journey through a land where Milo learns the importance of words and numbers provides a cure for his boredom."
"0684867621","The Girl Who Loved Tom Gordon","Stephen King","1999-04-06","Scribner","Fiction",224,3.5,62,"NOT_MATURE","http://books.google.com/books/content?id=mvpaAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=mvpaAAAAMAAJ&dq=isbn:0684867621&hl=&source=gbs_api","From international bestseller Stephen King, a classic story that engages our emotions on the most primal level, a fairy tale grimmer than Grimm but aglow with a girl’s indomitable spirit."
"067976397X","Corelli's Mandolin","Louis De Bernières","1994","Vintage","Fiction",437,1.5,17,"NOT_MATURE","http://books.google.com/books/content?id=dsJFZOR11yMC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=dsJFZOR11yMC&dq=isbn:067976397X&hl=&source=gbs_api","The idyllic world of the Greek island of Cephallonia is forever changed by the inexorable changes of World War II, as the inhabitants struggle to cope with the Axis invasion and occupation"
"0452280621","Beloved","Toni Morrison","1998","Plume","Fiction",275,4,2,"NOT_MATURE","http://books.google.com/books/content?id=U9BW0UI8_uUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=U9BW0UI8_uUC&dq=isbn:0452280621&hl=&source=gbs_api","Sethe, an escaped slave living in post-Civil War Ohio with her daughter and mother-in-law, is persistantly haunted by the ghost of her dead baby girl."
"0399146431","The Bonesetter's Daughter","Amy Tan","2001-02-19","Penguin","Fiction",400,2.5,53,"NOT_MATURE","http://books.google.com/books/content?id=NjMAwG_Vbz4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","https://play.google.com/store/books/details?id=NjMAwG_Vbz4C&source=gbs_api","Struggling to regain her voice and express her true feelings to her husband, ghostwriter Ruth Young discovers that her inability to speak closely parallels the story of her mother LuLing&#39;s early life in China, where Ruth finds the famous ..."
"0515136379","Key of Knowledge","Nora Roberts","2003","Penguin","Fiction",338,4,18,"NOT_MATURE","http://books.google.com/books/content?id=UnkbGVP341cC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=UnkbGVP341cC&dq=isbn:0515136379&hl=&source=gbs_api","Follows Dana, who has a penchant for books, as she is forced to embark on a dangerous quest to find the Key of Knowledge--or suffer a horrifying fate."
"0345384350","Icebound","Dean Ray Koontz","1995","Arrow","Fiction",408,4,1,"NOT_MATURE","http://books.google.com/books/content?id=iqPFIuKoTcoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=iqPFIuKoTcoC&dq=isbn:0345384350&hl=&source=gbs_api","A compelling thriller of wintery chills, set in the Arctic icefields"
