"gameName","votes","isListedOnMSSite","isOnXboxOne","isBCCompatible","isExclusive","isKinectSupported","isConsoleExclusive","isKinectRequired","gameUrl","releaseDate","numberOfReviews","DLthemes","developer","DLgameVideos","DLsmartglass","DLgamerPictures","highresboxart","DLavatarItems","ESRBRating","DLgameAddons","gamesOnDemandorArcade","price","genre","publisher","xbox360Rating","hasDemoAvailable","isAvailableToPurchaseDigitally","comments","isInProgress","reviewScorePro","reviewScoreUser","usesRequiredPeripheral","predicted_isBCCompatible"
"ArcaniA",711,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/ArcaniA/66acd000-77fe-1000-9115-d8024a5707d2?PageSize=60&Page=1&SortBy=BestSelling",745,8306,0,"Spellbound Entertainment Ag",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024a5707d2/1033/boxartlg.jpg",0,"T (Teen)",1,"Games on Demand",19.99,"Role Playing","THQ Nordic",3.75,"TRUE","TRUE",5,"FALSE",59,6.2,"FALSE","FALSE"
"Are You Smarter Than a 5th Grader: Game Time",301,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/5th-Grader-Game-Time/66acd000-77fe-1000-9115-d80254510840?PageSize=60&Page=1&SortBy=BestSelling",465,84,0,"Imaginengine",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80254510840/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",18.51,"Puzzle & Trivia","THQ Nordic",3.75,"FALSE","FALSE",1,"FALSE",61,6.3,"FALSE","FALSE"
"Are You Smarter Than a 5th Grader: Make The Grade",295,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",418,8028.9213738645,0,"Unkown",0,0,0,"No Boxart",0,"T (Teen)",0,"Retail Only",18.54,"Unkown","Unkown",3.65,"FALSE","FALSE",1,"FALSE",51,4.6,"FALSE","FALSE"
"Arkadian Warriors",331,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Arkadian-Warriors/66acd000-77fe-1000-9115-d80258410807?PageSize=60&Page=1&SortBy=BestSelling",220,8055,1,"Wanako Games",0,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410807/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",4.99,"Action & Adventure","Activision Blizzard",3.5,"TRUE","TRUE",1,"FALSE",59,5.9,"FALSE","FALSE"
"Armored Core for Answer",1459,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/AC-for-Answer/66acd000-77fe-1000-9115-d802465307da?PageSize=60&Page=1&SortBy=BestSelling",274,16564,1,"FromsoftwareInc",0,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802465307da/1033/boxartlg.jpg",0,"T (Teen)",0,"Retail Only",20.56,"Action & Adventure","From Software",3.75,"FALSE","FALSE",59,"FALSE",64,7.7,"FALSE","FALSE"
"Armored Core V",1692,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Armored-Core-V/66acd000-77fe-1000-9115-d8024e4d084f?PageSize=60&Page=1&SortBy=BestSelling",589,3872,0,"Fromsoftware",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024e4d084f/1033/boxartlg.jpg",0,"T (Teen)",4,"Retail Only",21.42,"Action & Adventure","Bandai Namco Entertainment",4,"FALSE","FALSE",17,"FALSE",68,7.2,"FALSE","FALSE"
"ARMORED CORE: VERDICT DAY",1189.46429539662,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/ARMORED-CORE-VERDICT-DAY/66acd000-77fe-1000-9115-d8024e4d0864?PageSize=60&Page=1&SortBy=BestSelling",765,1374,0,"Fromsoftware",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024e4d0864/1033/boxartlg.jpg",0,"T (Teen)",56,"Games on Demand",19.99,"Action & Adventure","Bandai Namco Entertainment",3.75,"FALSE","TRUE",22,"FALSE",65,7.6,"FALSE","FALSE"
"ARMORED CORE4",1584,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/ARMORED-CORE4/66acd000-77fe-1000-9115-d802465307d6?PageSize=60&Page=1&SortBy=BestSelling",254,6585,2,"FromsoftwareInc",2,0,2,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802465307d6/1033/boxartlg.jpg",0,"T (Teen)",0,"Retail Only",20.67,"Action & Adventure","From Software",3.75,"TRUE","FALSE",13,"FALSE",65,7.2,"FALSE","FALSE"
"Army of Two",12340,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Army-of-Two/66acd000-77fe-1000-9115-d802454107f8?PageSize=60&Page=1&SortBy=BestSelling",224,45707,1,"Electronic Arts Montreal",6,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802454107f8/1033/boxartlg.jpg",0,"M (Mature)",2,"Games on Demand",14.99,"Shooter","Electronic Arts",4.25,"TRUE","TRUE",80,"FALSE",72,7.6,"FALSE","FALSE"
"Army of TWO The Devil’s Cartel",3825.96924910207,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Army-of-TWO-The-Devils-Cartel/66acd000-77fe-1000-9115-d802454109ab?PageSize=60&Page=1&SortBy=BestSelling",698,21167,0,"Visceral",3,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802454109ab/1033/boxartlg.jpg",16,"M (Mature)",3,"Games on Demand",19.99,"Action & Adventure","Electronic Arts",4.5,"TRUE","TRUE",86,"FALSE",54,6.2,"FALSE","FALSE"
"Army of Two: The 40th Day",8515,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Army-of-TWO-TFD/66acd000-77fe-1000-9115-d802454108d8?PageSize=60&Page=1&SortBy=BestSelling",230,59383,2,"Electronic Arts Montreal",17,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802454108d8/1033/boxartlg.jpg",7,"M (Mature)",1,"Games on Demand",19.99,"Shooter","Electronic Arts",4.25,"TRUE","TRUE",46,"FALSE",73,7.3,"FALSE","FALSE"
"Ashes Cricket 2013",221,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",443,8194.82651495112,0,"Unkown",0,0,0,"No Boxart",0,"T (Teen)",0,"Retail Only",17.43,"Unkown","Unkown",3.66,"FALSE","FALSE",8,"FALSE",59,6.2,"FALSE","FALSE"
"Assassin's Creed Brotherhood",45365,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assassins-Creed-Brotherhood/66acd000-77fe-1000-9115-d8025553085d?PageSize=60&Page=1&SortBy=BestSelling",385,216722,1,"Ubisoft Montreal",10,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025553085d/1033/boxartlg.jpg",31,"M (Mature)",3,"Games on Demand",19.99,"Action & Adventure","Ubisoft",4.5,"FALSE","TRUE",344,"FALSE",89,8.3,"FALSE","FALSE"
"Assassin's Creed III",59119,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assassins-Creed-III/66acd000-77fe-1000-9115-d802555308ae?PageSize=60&Page=1&SortBy=BestSelling",704,187004,2,"Ubisoft",11,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802555308ae/1033/boxartlg.jpg",19,"M (Mature)",9,"Games on Demand",19.99,"Action & Adventure","Ubisoft",4.5,"FALSE","TRUE",851,"FALSE",84,6.7,"FALSE","FALSE"
"Assassin's Creed Rogue",41095,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assassins-Creed-Rogue/66acd000-77fe-1000-9115-d802555308ce?PageSize=60&Page=1&SortBy=BestSelling",864,18134,0,"Ubisoft",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802555308ce/1033/boxartlg.jpg",0,"M (Mature)",4,"Games on Demand",29.99,"Action & Adventure","Ubisoft",4.5,"FALSE","TRUE",519,"FALSE",72,7.3,"FALSE","FALSE"
"Assassin's Creed: Revelations",37005,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assassins-Creed-Revelations/66acd000-77fe-1000-9115-d80255530879?PageSize=60&Page=1&SortBy=BestSelling",543,158509,2,"Ubisoft Montreal",11,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80255530879/1033/boxartlg.jpg",58,"M (Mature)",4,"Games on Demand",19.99,"Action & Adventure","Ubisoft",4.5,"FALSE","TRUE",184,"FALSE",80,7.2,"FALSE","FALSE"
"Assassin’s Creed Liberation HD",1719.52805749195,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assassins-Creed-Liberation-HD/66acd000-77fe-1000-9115-d802584113fc?PageSize=60&Page=1&SortBy=BestSelling",790,9867,0,"Ubisoft",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584113fc/1033/boxartlg.jpg",0,"M (Mature)",0,"Games on Demand",19.99,"Action & Adventure","Ubisoft",4.25,"TRUE","TRUE",27,"FALSE",62,5.7,"FALSE","FALSE"
"Assassin’s CreedIV Black Flag",10558.9669100147,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assassins-Creed-IV/66acd000-77fe-1000-9115-d802555308c2?PageSize=60&Page=1&SortBy=BestSelling",778,85310,0,"Ubisoft",21,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802555308c2/1033/boxartlg.jpg",0,"M (Mature)",13,"Games on Demand",19.99,"Action & Adventure","Ubisoft",4.5,"FALSE","TRUE",246,"FALSE",86,7.9,"FALSE","FALSE"
"Assault Heroes",664,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assault-Heroes/66acd000-77fe-1000-9115-d802584107fe?PageSize=60&Page=1&SortBy=BestSelling",214,13627,1,"Wanako Games",1,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584107fe/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",4.99,"Action & Adventure","Microsoft",3.75,"TRUE","TRUE",2,"FALSE",79,7.4,"FALSE","FALSE"
"Assault Heroes 2",988.507651197824,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Assault-Heroes-2/66acd000-77fe-1000-9115-d802584108c3?PageSize=60&Page=1&SortBy=BestSelling",214,5956,0,"Wanako Games",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584108c3/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",4.99,"Action & Adventure","Activision Blizzard",3.75,"TRUE","TRUE",11,"FALSE",75,5.3,"FALSE","FALSE"
"Astropop",344,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Astropop/66acd000-77fe-1000-9115-d802584107f2?PageSize=60&Page=1&SortBy=BestSelling",227,3539,0,"Oberon Media",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584107f2/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Action & Adventure","Microsoft",3.5,"TRUE","TRUE",1,"FALSE",78,4.9,"FALSE","FALSE"
"ASURA'S WRATH",4973,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/ASURAS-WRATH/66acd000-77fe-1000-9115-d80243430817?PageSize=60&Page=1&SortBy=BestSelling",578,15861,0,"Cyberconnect2 CoLtd",4,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80243430817/1033/boxartlg.jpg",0,"T (Teen)",5,"Games on Demand",19.99,"Action & Adventure","Capcom",4.25,"TRUE","TRUE",126,"FALSE",71,6.5,"FALSE","FALSE"
"Attack Of The Movies 3D",210,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Attack-Of-The-Movies-3D/66acd000-77fe-1000-9115-d8024d4a07d9?PageSize=60&Page=1&SortBy=BestSelling",287,6925,0,"Panic Button Games",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024d4a07d9/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",14.99,"Action & Adventure","Majesco Entertainment",3.75,"FALSE","TRUE",1,"FALSE",38,1.7,"FALSE","FALSE"
"Avatar FameStar",215,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",442,8096.88368016742,0,"Unkown",0,0,0,"No Boxart",0,"E10 (Everyone 10+)",0,"Retail Only",17.93,"Unkown","Unkown",3.66,"FALSE","FALSE",2,"FALSE",59,6.2,"FALSE","FALSE"
"Avatar: The Last Airbender -- The Burning Earth",815,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Avatar-TLA-TBE/66acd000-77fe-1000-9115-d802545107e1?PageSize=60&Page=1&SortBy=BestSelling",74,58187,0,"Thq Studio Australia",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802545107e1/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",19.34,"Action & Adventure","THQ Nordic",3.75,"FALSE","FALSE",10,"FALSE",54,5.8,"FALSE","FALSE"
"Awesomenauts",392,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Awesomenauts/66acd000-77fe-1000-9115-d80258410b5a?PageSize=60&Page=1&SortBy=BestSelling",607,6457,1,"Ronimo Games",2,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b5a/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",9.99,"Platformer","DTP Entertainment",4,"TRUE","TRUE",11,"FALSE",77,7.7,"FALSE","FALSE"
"Axel & Pixel",702.094727749154,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Axel-Pixel/66acd000-77fe-1000-9115-d8025841092d?PageSize=60&Page=1&SortBy=BestSelling",188,4242,2,"2K Play Silver Wish Games",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841092d/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Family","2K Sports",3.5,"TRUE","TRUE",15,"FALSE",72,7.5,"FALSE","FALSE"
"Babel Rising",1424.62103612196,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Babel-Rising/66acd000-77fe-1000-9115-d80258410b95?PageSize=60&Page=1&SortBy=BestSelling",621,3417,0,"Mando Productions",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b95/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Arcade",22.47,"Action & Adventure","Ubisoft",3,"FALSE","FALSE",24,"FALSE",51,3.4,"FALSE","FALSE"
"Back to the Future: The Game  30th Anniversary Edition",3806.58219568966,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Back-to-the-Future-The-Game/66acd000-77fe-1000-9115-d802443607d6?PageSize=60&Page=1&SortBy=BestSelling",911,2582,0,"Telltale Games",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802443607d6/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",19.99,"Action & Adventure","Telltale Games",4.5,"FALSE","TRUE",76,"FALSE",63,6.3,"FALSE","FALSE"
"BACKBREAKER",402,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/BACKBREAKER/66acd000-77fe-1000-9115-d802464f07da?PageSize=60&Page=1&SortBy=BestSelling",304,23250,0,"Naturalmotion Games",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802464f07da/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",20.34,"Strategy & Simulation","505 Games",4,"FALSE","FALSE",26,"FALSE",54,7.6,"FALSE","FALSE"
"Backbreaker Vengeance",300,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Backbreaker-Vengeance/66acd000-77fe-1000-9115-d80258410b39?PageSize=60&Page=1&SortBy=BestSelling",498,15523,0,"Naturalmotion Games",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b39/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",14.99,"Action & Adventure","505 Games",4,"TRUE","TRUE",6,"FALSE",66,5,"FALSE","FALSE"
"Backyard Football '10",1222.43314438042,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Backyard-Football-10/66acd000-77fe-1000-9115-d80249470803?PageSize=60&Page=1&SortBy=BestSelling",189,100,0,"Farsight Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80249470803/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",23.18,"Family","Atari",3.5,"FALSE","FALSE",26,"FALSE",61,6.3,"FALSE","FALSE"
"Baja 1000",258,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Baja-1000/66acd000-77fe-1000-9115-d80241560823?PageSize=60&Page=1&SortBy=BestSelling",119,92,0,"Left Field Productions",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80241560823/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",17.52,"Racing & Flying","Activision Blizzard",3.5,"FALSE","FALSE",2,"FALSE",60,6.2,"FALSE","FALSE"
"BAJA: Edge of Control",354,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/BAJA-Edge-of-Control/66acd000-77fe-1000-9115-d802545107ef?PageSize=60&Page=1&SortBy=BestSelling",111,7068,0,"2Xl Games",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802545107ef/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",18.76,"Racing & Flying","THQ Nordic",4,"FALSE","FALSE",28,"FALSE",65,7.1,"FALSE","FALSE"
"Bakugan Battle Brawlers",359,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Bakugan/66acd000-77fe-1000-9115-d80241560857?PageSize=60&Page=1&SortBy=BestSelling",189,32391,0,"Now Production Company Limited Premium Agency",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80241560857/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",18.83,"Action & Adventure","Activision Blizzard",4,"FALSE","FALSE",13,"FALSE",60,5.2,"FALSE","FALSE"
"Bakugan: Defenders of the Core",313,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Bakugan-DOTC/66acd000-77fe-1000-9115-d80241560891?PageSize=60&Page=1&SortBy=BestSelling",665,1313,0,"Now Production Co",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80241560891/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",17.11,"Action & Adventure","Activision Blizzard",4,"FALSE","FALSE",6,"FALSE",62,6.2,"FALSE","FALSE"
"Band of Bugs",237,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Band-of-Bugs/66acd000-77fe-1000-9115-d8025841082f?PageSize=60&Page=1&SortBy=BestSelling",303,6941,4,"Ninjabee",0,0,5,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841082f/1033/boxartlg.jpg",0,"E (Everyone)",6,"Games on Demand",9.99,"Strategy & Simulation","Microsoft",3.5,"TRUE","TRUE",1,"FALSE",68,6,"FALSE","FALSE"
"BandFuse: Rock Legends",1394.98364907888,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/BandFuse-Rock-Legends/66acd000-77fe-1000-9115-d8024d4607d3?PageSize=60&Page=1&SortBy=BestSelling",784,259,0,"Realta Entertainment",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024d4607d3/1033/boxartlg.jpg",0,"T (Teen)",6,"Retail Only",24.25,"Music","Mastiff",4,"FALSE","FALSE",49,"FALSE",73,7.7,"FALSE","FALSE"
"Bang Bang Racing",215,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Bang-Bang-Racing/66acd000-77fe-1000-9115-d80258410b4a?PageSize=60&Page=1&SortBy=BestSelling",619,8156,0,"Digital Reality Software",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b4a/1033/boxartlg.jpg",0,"E (Everyone)",0,"Arcade",18.17,"Racing & Flying","Digital Reality Software",3.5,"FALSE","FALSE",0,"FALSE",58,5.5,"FALSE","FALSE"
"BangaiO HD",585,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",435,8083.73251398866,0,"Unkown",0,0,0,"No Boxart",0,"T (Teen)",0,"Retail Only",17.53,"Unkown","Unkown",3.66,"FALSE","FALSE",6,"FALSE",59,6.2,"FALSE","FALSE"
"BangaiO HD: Missile Fury",871.020675911926,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Bangai-O-HD/66acd000-77fe-1000-9115-d80258410af2?PageSize=60&Page=1&SortBy=BestSelling",473,3431,0,"Treasure",2,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410af2/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Games on Demand",9.99,"Shooter","D3 Publisher",3.75,"TRUE","TRUE",15,"FALSE",78,7.1,"FALSE","FALSE"
"Bankshot Billiards 2",450,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Bankshot-Billiards-2/66acd000-77fe-1000-9115-d802584107ec?PageSize=60&Page=1&SortBy=BestSelling",280,11648,0,"Pixelstorm Entertainment Studios",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802584107ec/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Sports & Recreation","Microsoft",3.75,"TRUE","TRUE",7,"FALSE",65,6.2,"FALSE","FALSE"
"Barbie and Her Sisters Puppy Rescue",1061.21656427212,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Barbie-Puppy/66acd000-77fe-1000-9115-d802373407db?PageSize=60&Page=1&SortBy=BestSelling",916,447,0,"Torus Games",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802373407db/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",14.99,"Action & Adventure","Little Orbit",3.25,"FALSE","TRUE",20,"FALSE",60,6.1,"FALSE","FALSE"
"Bass Pro Shops: The Strike",1315.4200454013,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Strike/66acd000-77fe-1000-9115-d802474907d1?PageSize=60&Page=1&SortBy=BestSelling",180,376,0,"Piranha Games",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802474907d1/1033/boxartlg.jpg",0,"E (Everyone)",0,"Retail Only",23.56,"Sports & Recreation","Griffin International",4.5,"FALSE","FALSE",35,"FALSE",63,5.8,"FALSE","FALSE"
"Bastion",3828,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Bastion/66acd000-77fe-1000-9115-d80258410b66?PageSize=60&Page=1&SortBy=BestSelling",378,29721,0,"Supergiant Games",2,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410b66/1033/boxartlg.jpg",7,"E10 (Everyone 10+)",1,"Games on Demand",14.99,"Action & Adventure","Warner Brothers Interactive Entertainment",4.25,"TRUE","TRUE",20,"FALSE",86,8.5,"FALSE","FALSE"
"Batman: Arkham Asylum",53905,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Batman-Arkham-Asylum/66acd000-77fe-1000-9115-d802534307f6?PageSize=60&Page=1&SortBy=BestSelling",342,182256,1,"Rocksteady Studios",6,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802534307f6/1033/boxartlg.jpg",0,"T (Teen)",3,"Games on Demand",19.99,"Action & Adventure","Warner Brothers Interactive Entertainment",4.5,"TRUE","TRUE",331,"FALSE",92,8.7,"FALSE","FALSE"
