"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"227",213,"6/1/2016 00:37:43","6/1/2016 00:41:16",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,22606,"Subscriber",1988,1
"177",1243,"6/1/2016 00:29:31","6/1/2016 00:50:14",377,"6 Ave & Canal St",40.72243797,-74.00566443,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,16636,"Subscriber",1969,1
"577",425,"6/1/2016 03:21:30","6/1/2016 03:28:35",306,"Cliff St & Fulton St",40.70823502,-74.00530063,279,"Peck Slip & Front St",40.707873,-74.00167,17802,"Subscriber",1989,1
"38",190,"6/1/2016 00:05:09","6/1/2016 00:08:19",503,"E 20 St & Park Ave",40.73827428,-73.98751968,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,25008,"Subscriber",1973,1
"632",425,"6/1/2016 04:38:10","6/1/2016 04:45:16",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,458,"11 Ave & W 27 St",40.751396,-74.005226,25170,"Subscriber",1984,1
"212",1119,"6/1/2016 00:35:32","6/1/2016 00:54:11",519,"Pershing Square North",40.751873,-73.977706,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,20988,"Subscriber",1966,2
"426",313,"6/1/2016 01:39:15","6/1/2016 01:44:28",238,"Bank St & Washington St",40.7361967,-74.00859207,328,"Watts St & Greenwich St",40.72405549,-74.00965965,25067,"Subscriber",1997,1
"587",1031,"6/1/2016 03:37:51","6/1/2016 03:55:03",434,"9 Ave & W 18 St",40.74317449,-74.00366443,301,"E 2 St & Avenue B",40.72217444,-73.98368779,21627,"Subscriber",1976,1
"474",1886,"6/1/2016 02:00:56","6/1/2016 02:32:22",363,"West Thames St",40.70834698,-74.01713445,445,"E 10 St & Avenue A",40.72740794,-73.98142006,22633,"Customer",NA,0
"17",232,"6/1/2016 00:02:48","6/1/2016 00:06:40",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,3236,"W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,22074,"Subscriber",1985,1
"725",303,"6/1/2016 05:27:42","6/1/2016 05:32:46",3153,"E 71 St & 2 Ave",40.7681754674225,-73.9591026306152,3146,"E 81 St & 3 Ave",40.77573034,-73.9567526,24981,"Subscriber",1987,2
"976",776,"6/1/2016 05:59:50","6/1/2016 06:12:47",300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,25330,"Subscriber",1969,1
"151",614,"6/1/2016 00:25:10","6/1/2016 00:35:25",301,"E 2 St & Avenue B",40.72217444,-73.98368779,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,20973,"Subscriber",1959,1
"559",720,"6/1/2016 03:04:46","6/1/2016 03:16:46",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,317,"E 6 St & Avenue B",40.72453734,-73.98185424,25386,"Subscriber",1987,2
"598",460,"6/1/2016 03:55:45","6/1/2016 04:03:25",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,17305,"Subscriber",1983,1
"299",525,"6/1/2016 00:53:51","6/1/2016 01:02:36",345,"W 13 St & 6 Ave",40.73649403,-73.99704374,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,15442,"Subscriber",1978,1
"213",357,"6/1/2016 00:35:45","6/1/2016 00:41:42",3086,"Graham Ave & Conselyea St",40.715143,-73.944507,3106,"Driggs Ave & N Henry St",40.72325,-73.94308,22403,"Subscriber",1991,2
"46",205,"6/1/2016 00:05:52","6/1/2016 00:09:18",3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,16039,"Subscriber",1992,1
"758",296,"6/1/2016 05:35:17","6/1/2016 05:40:14",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,472,"E 32 St & Park Ave",40.7457121,-73.98194829,24948,"Subscriber",1992,1
"209",1084,"6/1/2016 00:34:32","6/1/2016 00:52:36",3080,"S 4 St & Rodney St",40.70934,-73.95608,384,"Fulton St & Washington Ave",40.683048,-73.964915,24854,"Subscriber",1991,1
"668",324,"6/1/2016 05:04:51","6/1/2016 05:10:15",167,"E 39 St & 3 Ave",40.7489006,-73.97604882,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,22229,"Subscriber",1962,1
"238",1378,"6/1/2016 00:39:42","6/1/2016 01:02:40",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,3002,"South End Ave & Liberty St",40.711512,-74.015756,23054,"Subscriber",1977,2
"519",344,"6/1/2016 02:29:27","6/1/2016 02:35:12",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,16385,"Subscriber",1984,1
"886",539,"6/1/2016 05:49:57","6/1/2016 05:58:56",127,"Barrow St & Hudson St",40.73172428,-74.00674436,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,24955,"Subscriber",1987,2
"943",740,"6/1/2016 05:56:29","6/1/2016 06:08:49",3145,"E 84 St & Park Ave",40.77862688,-73.95772073,359,"E 47 St & Park Ave",40.75510267,-73.97498696,19740,"Subscriber",1963,1
"355",2154,"6/1/2016 01:10:09","6/1/2016 01:46:04",493,"W 45 St & 6 Ave",40.7568001,-73.98291153,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,18255,"Subscriber",1960,1
"914",458,"6/1/2016 05:52:55","6/1/2016 06:00:33",2000,"Front St & Washington St",40.70255088,-73.98940236,245,"Myrtle Ave & St Edwards St",40.69327018,-73.97703874,18938,"Subscriber",1976,1
"714",722,"6/1/2016 05:23:47","6/1/2016 05:35:49",3131,"E 68 St & 3 Ave",40.7671284034954,-73.9622461795807,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,15062,"Subscriber",1959,2
"85",297,"6/1/2016 00:11:31","6/1/2016 00:16:28",405,"Washington St & Gansevoort St",40.739323,-74.008119,127,"Barrow St & Hudson St",40.73172428,-74.00674436,25052,"Subscriber",1985,1
"892",227,"6/1/2016 05:50:24","6/1/2016 05:54:12",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,3246,"Montague St & Clinton St",40.6942811413973,-73.9923003315926,25367,"Subscriber",1983,2
"614",463,"6/1/2016 04:20:16","6/1/2016 04:27:59",289,"Monroe St & Classon Ave",40.6845683,-73.95881081,3222,"Hanson Pl & St Felix St",40.6851595998918,-73.9771136641502,22943,"Subscriber",1985,1
"517",196,"6/1/2016 02:29:06","6/1/2016 02:32:22",3085,"Roebling St & N 4 St",40.71469,-73.95739,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,14809,"Subscriber",1963,1
"1000",218,"6/1/2016 06:01:40","6/1/2016 06:05:18",3139,"E 72 St & Park Ave",40.7711828754066,-73.9640942215919,3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,17728,"Subscriber",1990,1
"874",194,"6/1/2016 05:48:50","6/1/2016 05:52:05",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,486,"Broadway & W 29 St",40.7462009,-73.98855723,21345,"Subscriber",1986,1
"490",379,"6/1/2016 02:10:50","6/1/2016 02:17:10",268,"Howard St & Centre St",40.71910537,-73.99973337,311,"Norfolk St & Broome St",40.7172274,-73.98802084,18522,"Subscriber",1990,1
"941",446,"6/1/2016 05:56:13","6/1/2016 06:03:40",527,"E 33 St & 2 Ave",40.744023,-73.976056,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,14632,"Subscriber",1976,2
"633",969,"6/1/2016 04:38:25","6/1/2016 04:54:34",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,360,"William St & Pine St",40.70717936,-74.00887308,21189,"Subscriber",1987,1
"168",399,"6/1/2016 00:22:10","6/1/2016 00:28:49",3151,"E 81 St & York Ave",40.7728384,-73.94989233,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,20161,"Subscriber",1974,2
"88",867,"6/1/2016 00:12:05","6/1/2016 00:26:32",479,"9 Ave & W 45 St",40.76019252,-73.9912551,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,17279,"Customer",NA,0
"201",483,"6/1/2016 00:33:42","6/1/2016 00:41:46",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,382,"University Pl & E 14 St",40.73492695,-73.99200509,22688,"Subscriber",1992,2
"193",259,"6/1/2016 00:32:37","6/1/2016 00:36:56",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,14938,"Subscriber",1991,1
"69",754,"6/1/2016 00:08:53","6/1/2016 00:21:28",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,21612,"Subscriber",1988,1
"307",661,"6/1/2016 00:56:05","6/1/2016 01:07:06",3139,"E 72 St & Park Ave",40.7711828754066,-73.9640942215919,3177,"W 84 St & Broadway",40.7867947,-73.977112,17615,"Subscriber",1998,1
"358",1464,"6/1/2016 01:10:40","6/1/2016 01:35:04",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,457,"Broadway & W 58 St",40.76695317,-73.98169333,23506,"Subscriber",NA,0
"160",1269,"6/1/2016 00:26:54","6/1/2016 00:48:04",412,"Forsyth St & Canal St",40.7158155,-73.99422366,509,"9 Ave & W 22 St",40.7454973,-74.00197139,17439,"Subscriber",1954,1
"33",1309,"6/1/2016 00:04:56","6/1/2016 00:26:46",127,"Barrow St & Hudson St",40.73172428,-74.00674436,530,"11 Ave & W 59 St",40.771522,-73.990541,23723,"Subscriber",1974,1
"405",688,"6/1/2016 01:28:43","6/1/2016 01:40:11",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,331,"Pike St & Monroe St",40.71173107,-73.99193043,24954,"Subscriber",1995,1
"379",475,"6/1/2016 01:18:01","6/1/2016 01:25:56",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,22313,"Subscriber",1994,1
"812",203,"6/1/2016 05:43:08","6/1/2016 05:46:32",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,297,"E 15 St & 3 Ave",40.734232,-73.986923,23247,"Subscriber",1970,1
"738",696,"6/1/2016 05:30:56","6/1/2016 05:42:32",257,"Lispenard St & Broadway",40.71939226,-74.00247214,383,"Greenwich Ave & Charles St",40.735238,-74.000271,18586,"Subscriber",1991,1
"786",955,"6/1/2016 05:39:52","6/1/2016 05:55:47",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,24927,"Subscriber",1985,2
"705",418,"6/1/2016 05:21:54","6/1/2016 05:28:53",458,"11 Ave & W 27 St",40.751396,-74.005226,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,25063,"Subscriber",1982,1
"78",205,"6/1/2016 00:10:45","6/1/2016 00:14:10",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,509,"9 Ave & W 22 St",40.7454973,-74.00197139,20258,"Subscriber",1992,1
"134",534,"6/1/2016 00:21:43","6/1/2016 00:30:37",428,"E 3 St & 1 Ave",40.72467721,-73.98783413,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,17596,"Subscriber",1984,1
"653",511,"6/1/2016 04:55:50","6/1/2016 05:04:21",3002,"South End Ave & Liberty St",40.711512,-74.015756,257,"Lispenard St & Broadway",40.71939226,-74.00247214,18586,"Subscriber",1945,1
"269",496,"6/1/2016 00:45:57","6/1/2016 00:54:13",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,19262,"Subscriber",1978,1
"284",839,"6/1/2016 00:50:38","6/1/2016 01:04:37",3222,"Hanson Pl & St Felix St",40.6851595998918,-73.9771136641502,3057,"Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,15422,"Subscriber",1985,2
"749",998,"6/1/2016 05:33:46","6/1/2016 05:50:24",449,"W 52 St & 9 Ave",40.76461837,-73.98789473,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,20115,"Subscriber",1988,2
"565",973,"6/1/2016 03:09:02","6/1/2016 03:25:15",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,3176,"W 64 St & West End Ave",40.77452835,-73.98753759,24155,"Subscriber",1981,1
"390",658,"6/1/2016 01:20:12","6/1/2016 01:31:11",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,17474,"Subscriber",1979,1
"178",396,"6/1/2016 00:29:44","6/1/2016 00:36:20",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,247,"Perry St & Bleecker St",40.73535398,-74.00483091,18732,"Subscriber",1993,1
"918",384,"6/1/2016 05:53:10","6/1/2016 05:59:35",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,23472,"Subscriber",1978,1
"871",190,"6/1/2016 05:48:24","6/1/2016 05:51:34",3124,"46 Ave & 5 St",40.74731,-73.95451,3125,"45 Rd & 11 St",40.74708586,-73.94977234,23259,"Subscriber",1957,1
"116",1416,"6/1/2016 00:15:26","6/1/2016 00:39:02",3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,24873,"Subscriber",1976,1
"254",496,"6/1/2016 00:42:23","6/1/2016 00:50:39",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,285,"Broadway & E 14 St",40.73454567,-73.99074142,18141,"Subscriber",1975,1
"501",758,"6/1/2016 02:18:40","6/1/2016 02:31:19",379,"W 31 St & 7 Ave",40.749156,-73.9916,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,22224,"Subscriber",1967,1
"513",619,"6/1/2016 02:26:38","6/1/2016 02:36:57",312,"Allen St & Stanton St",40.722055,-73.989111,2010,"Grand St & Greene St",40.72165481,-74.00234737,16819,"Subscriber",1981,1
"945",1231,"6/1/2016 05:56:42","6/1/2016 06:17:14",389,"Broadway & Berry St",40.71044554,-73.96525063,412,"Forsyth St & Canal St",40.7158155,-73.99422366,23584,"Subscriber",1984,1
"640",512,"6/1/2016 04:46:34","6/1/2016 04:55:06",502,"Henry St & Grand St",40.714215,-73.981346,320,"Leonard St & Church St",40.717571,-74.005549,25156,"Subscriber",1974,1
"319",577,"6/1/2016 01:00:54","6/1/2016 01:10:32",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,21675,"Subscriber",1986,1
"394",288,"6/1/2016 01:20:48","6/1/2016 01:25:36",445,"E 10 St & Avenue A",40.72740794,-73.98142006,302,"Avenue D & E 3 St",40.72082834,-73.97793172,20793,"Subscriber",1952,1
"315",2148,"6/1/2016 00:58:37","6/1/2016 01:34:25",128,"MacDougal St & Prince St",40.72710258,-74.00297088,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,24220,"Subscriber",1967,1
"838",182,"6/1/2016 05:45:33","6/1/2016 05:48:35",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,497,"E 17 St & Broadway",40.73704984,-73.99009296,16809,"Subscriber",1986,2
"128",676,"6/1/2016 00:19:46","6/1/2016 00:31:03",312,"Allen St & Stanton St",40.722055,-73.989111,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,20226,"Subscriber",1988,1
"36",2184,"6/1/2016 00:05:09","6/1/2016 00:41:33",152,"Warren St & Church St",40.71473993,-74.00910627,436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,25304,"Subscriber",1983,1
"974",343,"6/1/2016 05:59:49","6/1/2016 06:05:33",2012,"E 27 St & 1 Ave",40.739445,-73.976806,472,"E 32 St & Park Ave",40.7457121,-73.98194829,18964,"Subscriber",1976,1
"790",282,"6/1/2016 05:40:14","6/1/2016 05:44:56",468,"Broadway & W 55 St",40.7652654,-73.98192338,3159,"W 67 St & Broadway",40.77492513,-73.98266566,25000,"Subscriber",1970,1
"60",1145,"6/1/2016 00:07:51","6/1/2016 00:26:56",3120,"Center Blvd & Borden Ave",40.74161,-73.96044,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,22119,"Customer",NA,0
"447",144,"6/1/2016 01:49:28","6/1/2016 01:51:53",3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,3070,"McKibbin St & Manhattan Ave",40.70510918,-73.94407279,22239,"Subscriber",1972,1
"642",529,"6/1/2016 04:47:50","6/1/2016 04:56:39",509,"9 Ave & W 22 St",40.7454973,-74.00197139,382,"University Pl & E 14 St",40.73492695,-73.99200509,16088,"Subscriber",1954,1
"767",340,"6/1/2016 05:37:28","6/1/2016 05:43:09",393,"E 5 St & Avenue C",40.72299208,-73.97995466,300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,25330,"Subscriber",1987,1
"132",341,"6/1/2016 00:20:47","6/1/2016 00:26:29",302,"Avenue D & E 3 St",40.72082834,-73.97793172,401,"Allen St & Rivington St",40.72019576,-73.98997825,18351,"Subscriber",1991,1
"794",416,"6/1/2016 05:40:47","6/1/2016 05:47:44",349,"Rivington St & Ridge St",40.71850211,-73.98329859,151,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,22485,"Subscriber",1986,2
"300",1459,"6/1/2016 00:53:56","6/1/2016 01:18:16",531,"Forsyth St & Broome St",40.71893904,-73.99266288,3046,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,25365,"Subscriber",1989,2
"383",669,"6/1/2016 01:19:07","6/1/2016 01:30:16",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,511,"E 14 St & Avenue B",40.72938685,-73.97772429,23825,"Subscriber",1991,1
"594",464,"6/1/2016 03:49:41","6/1/2016 03:57:26",472,"E 32 St & Park Ave",40.7457121,-73.98194829,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,16851,"Subscriber",1983,1
"801",831,"6/1/2016 05:41:45","6/1/2016 05:55:37",394,"E 9 St & Avenue C",40.72521311,-73.97768752,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,25348,"Subscriber",1989,2
"678",657,"6/1/2016 05:11:23","6/1/2016 05:22:21",340,"Madison St & Clinton St",40.71269042,-73.98776323,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,24101,"Subscriber",1974,2
"216",1628,"6/1/2016 00:36:30","6/1/2016 01:03:39",516,"E 47 St & 1 Ave",40.75206862,-73.96784384,195,"Liberty St & Broadway",40.70905623,-74.01043382,22426,"Subscriber",1992,1
"73",888,"6/1/2016 00:09:53","6/1/2016 00:24:41",3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,22229,"Subscriber",1972,1
"855",642,"6/1/2016 05:47:19","6/1/2016 05:58:01",376,"John St & William St",40.70862144,-74.00722156,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,25394,"Subscriber",1974,1
"314",399,"6/1/2016 00:58:07","6/1/2016 01:04:46",342,"Columbia St & Rivington St",40.71739973,-73.98016555,312,"Allen St & Stanton St",40.722055,-73.989111,16523,"Subscriber",1969,1
"847",420,"6/1/2016 05:46:38","6/1/2016 05:53:39",509,"9 Ave & W 22 St",40.7454973,-74.00197139,503,"E 20 St & Park Ave",40.73827428,-73.98751968,19165,"Subscriber",1970,1
"436",383,"6/1/2016 01:44:17","6/1/2016 01:50:40",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,445,"E 10 St & Avenue A",40.72740794,-73.98142006,22350,"Customer",NA,0
"620",604,"6/1/2016 04:24:09","6/1/2016 04:34:13",2003,"1 Ave & E 18 St",40.7338121919663,-73.9805442094803,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,23551,"Subscriber",1956,1
"639",210,"6/1/2016 04:46:28","6/1/2016 04:49:59",3002,"South End Ave & Liberty St",40.711512,-74.015756,147,"Greenwich St & Warren St",40.71542197,-74.01121978,23054,"Subscriber",1961,1
"968",1238,"6/1/2016 05:59:16","6/1/2016 06:19:54",393,"E 5 St & Avenue C",40.72299208,-73.97995466,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,19148,"Subscriber",1989,1
"223",406,"6/1/2016 00:36:59","6/1/2016 00:43:45",428,"E 3 St & 1 Ave",40.72467721,-73.98783413,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,16726,"Subscriber",1977,1
"360",224,"6/1/2016 01:07:31","6/1/2016 01:11:15",225,"W 14 St & The High Line",40.74195138,-74.00803013,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,22491,"Subscriber",1992,1
"493",767,"6/1/2016 02:12:59","6/1/2016 02:25:46",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,401,"Allen St & Rivington St",40.72019576,-73.98997825,21553,"Subscriber",1980,1
"728",1420,"6/1/2016 05:29:04","6/1/2016 05:52:44",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,3176,"W 64 St & West End Ave",40.77452835,-73.98753759,23592,"Subscriber",1990,1
"845",435,"6/1/2016 05:46:23","6/1/2016 05:53:39",511,"E 14 St & Avenue B",40.72938685,-73.97772429,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,19012,"Subscriber",1980,2
"922",6739,"6/1/2016 05:53:40","6/1/2016 07:46:00",2003,"1 Ave & E 18 St",40.7338121919663,-73.9805442094803,497,"E 17 St & Broadway",40.73704984,-73.99009296,17227,"Customer",NA,0
"882",1151,"6/1/2016 05:49:34","6/1/2016 06:08:45",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,360,"William St & Pine St",40.70717936,-74.00887308,25341,"Subscriber",1988,1
"268",1916,"6/1/2016 00:45:25","6/1/2016 01:17:22",2010,"Grand St & Greene St",40.72165481,-74.00234737,3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,23792,"Subscriber",NA,0
"685",1024,"6/1/2016 05:14:53","6/1/2016 05:31:57",3236,"W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,3165,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,25381,"Subscriber",1974,1
"626",2119,"6/1/2016 04:33:36","6/1/2016 05:08:55",3223,"E 55 St & 3 Ave",40.7589965596051,-73.9686539769173,479,"9 Ave & W 45 St",40.76019252,-73.9912551,23400,"Subscriber",1955,1
"698",1123,"6/1/2016 05:20:05","6/1/2016 05:38:48",488,"W 39 St & 9 Ave",40.75645824,-73.99372222,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,25255,"Subscriber",1968,1
"317",492,"6/1/2016 00:59:39","6/1/2016 01:07:51",3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,3108,"Nassau Ave & Russell St",40.72557,-73.94434,24909,"Subscriber",1976,2
"947",369,"6/1/2016 05:56:58","6/1/2016 06:03:07",3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,3159,"W 67 St & Broadway",40.77492513,-73.98266566,22013,"Subscriber",1981,2
"369",637,"6/1/2016 01:15:19","6/1/2016 01:25:57",251,"Mott St & Prince St",40.72317958,-73.99480012,394,"E 9 St & Avenue C",40.72521311,-73.97768752,23112,"Subscriber",1974,2
"429",517,"6/1/2016 01:41:21","6/1/2016 01:49:58",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,16917,"Subscriber",1982,1
"421",601,"6/1/2016 01:37:40","6/1/2016 01:47:41",3092,"Berry St & N 8 St",40.7190095,-73.95852515,3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,22446,"Subscriber",1991,1
"589",255,"6/1/2016 03:41:16","6/1/2016 03:45:31",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,411,"E 6 St & Avenue D",40.72228087,-73.97668709,25013,"Subscriber",1992,1
"489",1898,"6/1/2016 02:10:48","6/1/2016 02:42:26",317,"E 6 St & Avenue B",40.72453734,-73.98185424,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,17509,"Subscriber",1950,1
"532",3641,"6/1/2016 02:39:08","6/1/2016 03:39:49",346,"Bank St & Hudson St",40.73652889,-74.00618026,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,17920,"Customer",NA,0
"775",334,"6/1/2016 05:38:54","6/1/2016 05:44:28",465,"Broadway & W 41 St",40.75513557,-73.98658032,486,"Broadway & W 29 St",40.7462009,-73.98855723,22229,"Subscriber",1988,1
"366",787,"6/1/2016 01:14:08","6/1/2016 01:27:16",3126,"44 Dr & Jackson Ave",40.74718234,-73.9432635,3016,"Kent Ave & N 7 St",40.7203677529846,-73.9616507291794,23945,"Subscriber",1992,1
"938",405,"6/1/2016 05:55:28","6/1/2016 06:02:13",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,22313,"Subscriber",1963,1
"676",383,"6/1/2016 05:11:02","6/1/2016 05:17:26",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,23308,"Subscriber",1960,2
"257",554,"6/1/2016 00:42:37","6/1/2016 00:51:51",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,402,"Broadway & E 22 St",40.7403432,-73.98955109,17252,"Subscriber",1990,1
"494",1808,"6/1/2016 02:13:54","6/1/2016 02:44:02",310,"State St & Smith St",40.68926942,-73.98912867,238,"Bank St & Washington St",40.7361967,-74.00859207,24066,"Subscriber",1985,1
"679",517,"6/1/2016 05:11:41","6/1/2016 05:20:19",3124,"46 Ave & 5 St",40.74731,-73.95451,3123,"31 St & Thomson Ave",40.74469738,-73.93540375,16807,"Subscriber",1978,1
"954",167,"6/1/2016 05:57:55","6/1/2016 06:00:43",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,285,"Broadway & E 14 St",40.73454567,-73.99074142,25219,"Subscriber",1992,1
"428",28164,"6/1/2016 01:39:45","6/1/2016 09:29:09",150,"E 2 St & Avenue C",40.7208736,-73.98085795,465,"Broadway & W 41 St",40.75513557,-73.98658032,18065,"Customer",NA,0
"57",1432,"6/1/2016 00:07:21","6/1/2016 00:31:13",3153,"E 71 St & 2 Ave",40.7681754674225,-73.9591026306152,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,15692,"Customer",NA,0
"585",854,"6/1/2016 03:35:44","6/1/2016 03:49:59",478,"11 Ave & W 41 St",40.76030096,-73.99884222,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,23472,"Subscriber",1990,1
"851",998,"6/1/2016 05:47:10","6/1/2016 06:03:49",300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,173,"Broadway & W 49 St",40.7606832709659,-73.9845272898674,20337,"Subscriber",1967,1
"80",621,"6/1/2016 00:10:53","6/1/2016 00:21:14",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,22729,"Subscriber",1977,1
"293",486,"6/1/2016 00:52:56","6/1/2016 01:01:02",531,"Forsyth St & Broome St",40.71893904,-73.99266288,307,"Canal St & Rutgers St",40.71427487,-73.98990025,21084,"Subscriber",1956,1
"420",627,"6/1/2016 01:37:27","6/1/2016 01:47:54",3082,"Hope St & Union Ave",40.71167351,-73.95141312,3061,"Throop Ave & Myrtle Ave",40.69622937,-73.94371094,25045,"Subscriber",1985,1
"926",297,"6/1/2016 05:54:07","6/1/2016 05:59:04",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,14978,"Subscriber",1986,2
