301	38	16
156	207	16
5985	208	19
3121	149	10
877	1189	15
493	850	14
6247	188	13
2946	147	18
7846	188	18
444	784	17
3722	508	17
9929	915	15
2910	31	15
62	826	16
253	985	18
3051	458	19
316	691	16
39	367	17
116	1251	16
1719	150	15
2345	427	10
3235	630	15
6842	1201	18
1522	1089	17
37	771	16
769	232	19
382	649	17
770	326	18
4351	883	18
66	706	17
2904	495	15
4470	689	17
402	144	16
246	159	16
482	516	15
2764	1091	13
3133	133	14
721	470	16
279	835	16
185	1033	15
200	328	19
312	13	18
1231	714	17
1	850	16
914	22	15
5441	998	17
775	230	17
638	62	14
46	196	17
901	441	19
1959	208	17
932	136	18
1723	1018	16
343	1267	17
2463	449	18
85	921	15
473	507	15
2606	107	17
2915	645	18
3088	448	18
2769	1133	16
207	17	16
748	449	16
785	449	16
2572	351	17
14	257	16
10311	230	18
824	294	17
1641	448	14
2319	457	17
3910	231	17
236	79	15
796	195	19
277	1107	13
1705	212	16
357	22	18
68	854	17
931	142	16
2810	188	14
192	182	16
241	285	16
1374	151	17
3251	233	18
3415	334	12
51	1156	14
8721	841	17
10615	1153	18
311	426	16
2416	691	15
2791	144	16
99	848	18
2908	478	16
1721	1033	9
3226	1164	15
2771	624	18
4762	850	17
280	281	16
684	706	14
4187	448	18
755	884	16
5164	176	17
46	201	17
515	508	14
270	453	17
12214	338	18
1035	189	17
188	230	15
20	1033	18
2404	842	17
1863	218	18
10495	230	18
2751	338	16
484	210	15
3855	326	18
1102	329	17
5128	448	15
1601	706	18
6753	145	2
403	810	11
1017	488	12
776	212	19
2788	449	17
5794	231	19
167	144	17
3772	508	17
228	537	14
825	780	17
4282	160	16
5232	93	19
828	1005	17
3850	195	17
1350	230	16
1781	457	19
2528	201	17
545	737	18
894	1178	17
1237	469	17
466	737	15
817	736	16
5998	145	17
85	516	18
2365	145	14
10516	1089	18
46	1188	17
644	188	17
14547	507	15
30	426	17
329	522	16
2428	191	15
2206	508	14
389	1151	12
9460	202	15
712	82	12
1971	326	19
12793	1174	15
894	160	18
904	846	14
2611	1205	16
328	211	20
1810	230	19
432	771	14
374	728	15
275	1035	17
5310	152	15
274	484	18
99	512	16
1803	156	15
246	717	17
4799	82	14
3552	853	17
1369	86	15
321	1167	15
2212	449	16
6652	161	20
590	448	14
335	122	18
275	810	14
740	156	15
246	381	18
739	147	16
11298	287	18
567	310	16
1303	706	16
1315	1035	17
1071	516	17
515	936	13
1287	223	18
920	170	16
1194	1132	17
3043	736	17
2072	38	20
4519	1009	15
426	483	19
690	851	16
583	1094	16
364	27	17
10061	189	19
94	835	15
2371	449	18
1152	328	17
1070	157	17
374	427	14
1324	457	20
5229	810	13
512	191	16
2080	338	19
1472	569	15
527	1089	16
470	458	18
1452	850	18
2944	37	18
2630	429	17
188	13	17
146	846	11
1771	219	14
416	98	13
1138	212	15
362	716	16
1746	218	15
1364	782	15
77	531	13
1322	59	15
1497	37	18
5239	151	18
401	444	18
8302	161	17
14	1153	17
3461	288	16
1955	441	17
892	219	15
13808	449	18
1604	232	20
3458	202	15
1123	329	18
706	176	16
269	1135	17
2313	188	16
277	17	14
275	182	15
282	580	16
714	223	16
6586	851	19
2889	1251	15
1456	223	17
1063	371	15
662	192	15
324	799	13
3122	156	17
404	363	15
413	842	16
1468	922	16
2663	322	18
3499	52	17
301	209	16
898	233	17
203	224	17
3659	1170	14
33	843	18
555	726	13
387	303	17
1116	784	16
2993	782	17
363	756	17
1360	1201	16
349	458	18
1718	367	17
14027	737	17
1891	888	17
3018	841	16
281	483	17
28	112	16
1365	617	16
425	149	15
7982	142	16
439	150	18
370	1031	19
463	269	16
356	1257	16
5997	691	17
348	1139	16
3130	145	15
57	298	15
377	1037	15
188	829	16
1153	244	16
1376	336	17
575	841	14
2266	1205	20
2787	603	16
4700	1093	13
6923	145	16
1687	691	15
13533	457	20
444	851	15
932	488	13
2310	205	17
16406	1033	19
2014	17	18
1322	432	16
972	647	17
200	586	15
152	447	16
2826	338	15
725	59	16
236	329	16
7506	706	18
201	154	15
12765	1178	13
396	848	19
964	142	15
1362	716	16
408	716	16
5523	328	17
3126	37	17
240	970	15
641	736	15
6376	160	16
2570	458	17
124	1162	15
826	922	15
3474	191	17
6930	160	19
15939	841	18
209	1022	13
184	38	20
1569	37	18
126	470	14
228	429	16
1123	234	19
3834	208	19
1362	723	15
493	215	16
332	307	13
11424	230	18
232	126	19
631	458	18
3821	36	17
27	1084	13
946	152	15
885	826	18
2526	147	17
58	495	17
2006	706	17
1367	601	14
8406	160	14
2329	316	10
426	283	16
10406	1005	16
4931	335	16
4758	189	11
444	385	17
367	699	17
339	807	16
416	212	17
6036	192	18
8988	831	18
1942	1093	15
4762	756	16
736	835	16
2437	781	14
10778	326	19
352	197	18
1237	465	18
280	720	18
278	215	17
4883	160	16
5689	457	16
448	457	17
370	979	18
1209	782	17
144	206	16
9505	781	18
721	210	17
910	299	17
1787	152	11
2387	833	17
3428	86	18
388	161	16
1274	1182	12
145	457	17
14564	525	16
7452	441	15
1971	98	16
13284	459	18
4399	457	15
450	152	17
555	208	18
3121	328	15
3494	326	17
2745	434	15
256	1170	16
4920	326	18
1185	371	16
806	374	16
105	495	16
4496	218	17
577	1189	18
3754	38	16
7184	160	19
235	437	17
797	219	18
6693	296	16
10627	218	7
4513	737	19
2799	448	18
3215	706	17
562	152	20
437	765	15
939	1134	16
2788	329	19
4147	449	18
528	144	14
107	130	17
161	1173	15
925	1148	16
302	191	12
11913	293	15
1327	845	16
8022	156	16
391	303	17
550	594	16
4572	223	17
1084	1089	16
247	28	16
1321	423	17
5031	158	13
99	663	13
2268	39	19
14795	607	16
11860	737	19
2384	195	16
3557	1189	16
1323	921	18
715	922	19
977	1089	15
467	1222	15
121	1003	16
3033	90	17
1102	835	17
1665	705	17
66	441	17
4459	1129	16
478	246	13
721	1257	14
152	953	16
99	1018	13
281	725	16
631	1019	17
8201	706	18
941	231	18
898	160	17
1402	148	17
243	759	18
5614	449	17
3776	1167	15
1475	191	16
2002	733	18
1606	152	18
928	326	12
244	135	18
324	1165	15
2359	35	19
510	257	17
380	1147	16
490	107	16
587	820	16
2452	367	18
2861	628	15
236	627	18
161	390	13
3494	843	17
6746	602	14
8684	448	18
6226	141	18
316	760	15
1790	659	16
796	31	17
454	36	17
339	962	15
2136	293	14
1241	850	15
915	847	18
5003	156	16
278	148	18
2278	457	15
2973	427	18
120	1018	17
2397	36	15
956	738	15
327	428	15
3288	1153	20
2212	1029	15
5942	145	17
61	1165	15
329	25	17
404	1005	16
1817	98	18
345	203	17
859	205	16
132	151	16
5666	202	17
327	457	15
15898	841	15
7739	507	18
593	206	17
3366	706	19
1940	792	10
2359	230	19
865	207	10
515	224	15
2140	1205	15
2770	842	18
3043	35	18
7891	404	14
278	1145	18
1307	922	15
80	989	8
669	891	15
2774	449	16
253	338	19
132	795	15
2567	784	16
418	82	15
937	845	17
146	514	13
260	365	13
1044	36	14
6131	148	16
2780	471	16
52	728	17
1882	38	18
5315	88	14
79	503	14
3766	38	17
5354	1018	15
4773	759	16
1865	98	16
166	784	17
1536	148	14
14491	508	18
1256	9	18
3998	37	19
2353	922	16
373	293	15
803	208	15
7562	145	13
2647	928	17
872	445	16
2512	218	17
5131	912	13
7390	929	18
564	230	18
1355	1257	17
1867	188	16
806	1142	17
1288	1153	17
4773	706	14
5485	86	17
4147	182	16
880	231	18
561	25	18
2836	1021	16
240	36	16
1274	150	12
232	647	16
339	25	14
366	445	17
78	484	19
6675	202	17
669	775	15
10695	212	10
40	312	17
9567	293	14
1000	160	17
2403	449	17
1857	135	16
1977	351	17
220	775	16
12880	488	1
181	148	15
218	851	12
68	830	14
553	218	19
229	195	15
16	262	16
4573	145	18
845	192	14
123	495	16
272	113	18
9453	470	15
488	658	16
5109	643	18
769	365	16
3573	329	18
419	1153	18
329	1152	17
304	747	14
416	1018	15
3073	145	16
1652	436	18
443	491	16
828	212	17
135	833	13
1239	326	19
319	767	18
10207	495	15
1876	17	17
354	117	19
3983	508	15
281	1160	15
6400	1151	16
1276	843	10
9	1257	18
593	830	17
280	317	15
805	9	16
438	516	16
619	724	18
718	843	18
14327	485	14
5933	145	13
582	849	18
257	17	16
570	706	14
5476	191	17
4973	209	14
618	233	17
729	218	19
1234	9	18
243	219	19
126	162	15
503	448	17
3886	1201	16
14052	448	18
160	233	18
1200	657	17
2512	35	18
458	172	16
160	118	16
1446	603	18
199	627	17
1299	738	16
1367	764	13
2787	31	18
432	647	15
885	1142	16
928	716	15
691	142	14
3821	188	17
715	205	14
3463	48	18
1314	294	16
372	1177	16
33	230	18
1260	647	16
2477	37	18
188	1182	17
1257	877	15
1390	215	14
2318	737	14
8143	161	15
716	219	16
3717	1089	16
2768	230	19
4862	1162	16
1555	705	19
1981	98	17
693	928	15
325	1089	17
3240	784	16
1006	137	16
537	35	16
403	778	13
1338	209	19
1434	1153	18
570	189	18
605	1157	15
21	1076	17
437	1177	16
8857	219	16
1063	202	16
121	351	14
857	210	17
2795	1035	20
3976	188	17
984	1257	17
3405	458	20
185	367	14
425	1148	18
732	1148	18
2779	448	15
83	851	15
1091	141	19
2992	842	18
2528	205	14
1109	457	19
1440	145	18
1609	731	11
357	1184	18
167	736	15
1917	150	16
8601	338	18
3239	510	18
10342	219	19
2327	532	12
4535	603	14
4058	161	19
697	192	15
200	891	14
292	196	16
9492	581	17
657	516	14
2557	35	14
613	1018	18
307	427	14
1475	842	17
11842	274	18
3043	437	17
2144	441	16
370	443	16
4119	1022	17
425	31	17
1070	705	15
647	458	17
564	145	16
358	457	18
1445	31	16
242	605	17
742	448	18
4845	367	17
77	481	14
2663	851	19
1023	161	12
9913	191	19
154	1176	14
1811	31	16
781	784	16
325	627	17
179	1176	17
5186	326	18
4367	479	19
1007	760	17
8385	160	18
494	303	16
1829	458	17
194	960	14
408	845	15
502	338	17
1390	51	12
663	488	5
1575	17	14
555	544	17
2372	705	9
24	290	17
7298	736	18
4058	37	17
2	816	17
9725	202	17
408	739	14
529	815	17
245	293	16
1041	326	13
5581	458	19
4518	841	16
1183	835	17
614	437	18
20	1153	17
139	831	16
1454	747	15
2704	1037	16
2061	189	17
590	36	13
2746	36	20
233	449	18
4398	848	15
4392	231	18
1904	38	19
1227	379	16
217	736	17
1772	147	10
2609	291	16
5205	152	17
2011	516	16
611	63	15
10258	851	15
5203	922	17
345	327	16
2	903	17
3338	737	17
380	437	16
10190	862	15
7768	144	15
731	160	16
476	972	16
654	211	15
5484	835	16
4668	481	16
14759	877	14
946	231	17
446	646	15
2496	150	17
288	539	16
5468	716	17
4263	617	19
1274	1040	14
527	606	17
10935	206	18
5003	929	16
975	771	15
686	971	17
482	188	16
1064	486	14
1337	1105	17
16134	879	18
335	230	18
16	737	17
8215	706	14
5856	137	17
254	841	15
2437	386	14
903	1138	15
810	738	18
16141	879	20
5136	98	16
260	802	13
235	1130	16
228	1011	15
244	1189	16
11139	233	19
526	230	16
218	623	16
1417	38	19
549	1022	13
2330	427	13
217	367	17
14899	833	19
5260	161	17
4091	1027	16
438	144	16
268	1037	16
675	98	17
85	143	16
280	626	19
4828	202	16
513	160	17
156	202	15
404	424	16
10749	841	16
2043	54	13
776	199	18
985	524	17
1771	849	15
4880	1093	17
644	205	17
52	313	12
1120	1167	19
2654	451	19
244	991	15
822	441	16
4573	152	8
11688	759	16
2225	710	18
971	231	18
2310	206	15
985	833	18
1256	86	16
840	437	18
11025	205	15
366	207	17
225	1088	15
911	457	19
14012	448	20
2866	448	15
2483	137	14
345	179	16
453	838	16
540	1016	16
255	277	19
274	1154	18
1472	457	18
1100	849	14
115	144	17
1812	35	16
6895	338	18
1451	647	20
2405	161	17
329	161	17
1306	507	16
6494	209	16
59	507	15
196	167	17
731	505	17
115	182	16
1050	1108	17
1326	38	19
1356	448	17
645	192	18
908	155	15
445	190	16
1313	828	16
16708	1153	17
525	82	14
2924	763	14
121	1021	16
1031	516	17
1809	841	17
1120	326	19
1579	160	17
2193	706	17
480	90	17
99	1138	17
874	780	16
1415	365	18
1465	36	18
66	205	17
1137	291	17
2700	1072	15
838	929	16
181	1261	16
65	470	16
2757	551	14
966	1118	11
3267	156	17
352	1165	17
956	298	16
1611	230	18
4114	849	15
481	721	17
13892	448	19
325	206	18
1129	1093	17
143	225	18
391	836	15
8646	780	15
5474	192	17
7381	160	20
6871	147	15
1530	142	16
258	724	18
75	452	18
299	1251	17
418	445	18
423	795	14
1098	231	17
879	771	17
917	726	18
1728	705	17
2310	148	13
8337	160	17
879	774	17
116	1138	17
2777	37	16
7899	218	18
898	426	15
5644	815	18
1201	206	20
1315	291	15
167	1037	17
2873	736	19
1185	519	18
1721	849	18
120	451	17
1087	706	14
409	298	16
118	649	18
450	160	18
293	802	12
2947	287	17
233	145	14
109	256	17
370	382	15
4529	205	17
551	233	17
1652	90	16
18	781	19
2743	442	18
291	435	17
431	724	15
1284	691	14
9873	736	20
2482	922	15
21	775	16
120	491	17
1128	1156	15
125	1036	16
4409	86	16
855	191	17
1423	736	12
1937	1255	15
256	145	14
438	112	17
1759	293	15
268	959	15
4228	495	14
573	441	16
2145	206	17
6793	161	18
1329	580	19
2416	209	17
931	458	18
535	152	14
5219	98	14
168	213	16
2987	150	14
4588	86	15
3428	209	17
5275	338	18
2707	230	16
5312	1033	20
309	838	12
8580	160	17
4534	1243	15
1	1143	16
1321	436	17
156	90	15
2206	35	17
371	136	17
2451	90	19
3407	706	16
199	516	13
1459	160	18
1241	580	16
2272	158	13
2212	98	15
374	457	16
1168	189	12
190	1170	16
2108	706	18
904	135	17
186	778	15
577	516	18
666	647	17
184	206	19
5263	613	15
1390	448	15
4671	508	13
2314	150	19
10352	219	20
350	1150	18
5041	150	17
375	9	19
311	107	15
16692	1153	17
3190	206	17
15	516	16
4897	208	14
3598	135	20
3431	705	16
1700	231	20
2267	293	17
312	637	17
195	1176	15
594	35	18
1258	142	15
2289	1032	17
985	156	11
98	1173	16
3834	231	18
809	1153	15
228	857	14
2629	760	15
4430	147	15
280	621	15
567	338	18
4211	338	14
12464	338	17
241	334	14
5260	196	16
1475	121	17
1135	1088	17
42	338	16
313	1161	13
787	1156	14
701	289	15
2140	107	16
22	429	16
7650	782	15
130	54	18
3013	233	15
9457	508	16
2310	230	19
6211	516	15
1200	445	18
329	1039	14
785	731	16
1993	516	15
397	147	17
79	195	16
6211	338	17
2708	721	19
806	1022	13
4542	205	19
1955	691	17
301	1022	17
1998	842	17
204	167	15
951	210	16
1182	585	14
78	1186	18
126	1119	15
311	784	16
186	427	14
1496	1033	16
1677	922	16
317	627	17
1641	1015	12
1426	1033	16
3327	691	15
2874	230	18
3331	494	14
311	229	13
450	457	18
1677	780	17
7917	449	20
975	79	13
2	709	18
920	458	16
7119	160	18
2599	580	19
817	838	14
984	921	17
2372	881	15
719	748	16
59	1086	15
11809	1162	20
1157	458	18
1185	776	18
1306	1027	13
244	338	17
1617	784	18
193	845	14
3894	38	20
6197	841	16
377	547	14
2534	77	17
108	1112	16
1053	736	16
2546	627	16
929	145	14
663	426	18
952	145	15
477	31	16
12461	458	20
12981	459	20
2006	206	17
410	627	19
2017	145	18
5079	150	13
408	854	17
814	956	13
339	182	17
1007	281	17
3809	303	18
492	508	17
6018	152	17
726	59	15
3082	176	16
2000	448	18
5704	1142	19
10707	1035	19
211	150	7
2219	841	17
2496	22	17
630	1033	18
6512	449	20
7380	861	15
2347	1085	17
1116	434	16
6191	189	18
5517	442	17
309	649	17
2055	885	17
570	605	18
2	1265	18
58	32	16
877	1176	16
11401	231	16
184	158	17
3432	508	16
9644	841	16
353	86	15
311	206	14
1440	1022	18
247	440	17
2306	830	15
1639	73	14
4473	841	16
305	1257	16
31	17	16
2597	218	19
975	1222	17
772	121	16
380	1034	17
1428	459	18
10281	763	15
150	395	13
418	691	14
200	224	18
2361	37	17
914	40	16
1058	515	18
844	706	18
1813	38	17
1822	230	20
1575	35	17
4052	1153	17
370	213	17
6205	891	18
62	1221	13
123	736	16
1619	841	17
144	648	15
1794	432	17
4477	326	18
2043	658	19
8693	191	17
24	291	9
7582	230	20
247	835	16
483	1032	15
272	98	17
1068	156	17
16852	1176	19
2337	1027	16
332	5	14
193	1260	17
1331	851	17
1426	326	19
10567	218	20
229	781	18
1718	510	15
3934	232	8
841	230	17
2957	119	18
275	826	15
510	948	13
6656	1132	17
5718	368	17
157	338	18
8147	161	18
2906	145	15
433	749	17
505	470	17
16749	1172	16
1088	524	15
832	135	15
7636	326	16
492	9	17
287	1152	17
249	386	18
188	768	16
1579	442	19
3345	508	15
259	195	16
189	880	16
13111	757	17
583	740	14
972	65	13
98	219	16
1823	457	19
1073	182	15
258	207	17
1455	451	17
744	1172	14
865	58	10
3046	705	18
1870	31	15
4477	150	16
984	630	16
1891	436	18
375	152	18
1227	757	17
78	186	18
272	267	13
273	1033	14
824	776	18
1615	31	18
189	374	17
3656	38	18
771	1033	14
203	339	15
106	62	16
299	148	9
1677	488	15
211	716	16
444	838	16
280	849	16
373	188	13
383	127	16
1125	144	16
3728	691	16
484	31	16
431	31	15
726	536	14
37	1020	16
396	161	13
734	448	18
453	186	17
1158	1139	17
1201	516	15
166	867	15
207	303	16
247	191	16
4503	448	14
158	304	16
408	776	15
290	873	16
111	960	15
1991	833	16
2163	188	16
317	1136	15
4725	145	14
404	778	19
2203	736	18
15383	736	16
194	286	16
237	534	15
525	504	14
177	224	18
10660	213	19
1820	508	15
29	434	17
715	1244	12
218	214	19
2749	160	18
105	1107	17
116	765	17
325	31	18
329	126	17
1798	144	14
3552	517	17
11713	627	14
350	170	17
382	480	17
1116	160	16
120	494	15
706	828	15
1092	202	15
1493	1093	14
3993	721	17
1025	457	17
103	606	16
704	1122	17
1341	850	18
269	160	16
118	448	20
281	448	17
380	523	17
801	1153	17
107	304	14
1639	428	17
52	220	16
486	219	19
2235	449	19
249	1152	18
3850	1019	11
1054	151	15
2486	338	15
399	285	15
1068	706	15
112	822	16
9743	458	19
3583	457	18
995	832	17
567	205	18
14260	488	14
1039	832	15
1047	160	14
824	507	17
12674	841	13
12169	457	18
734	152	14
2642	691	19
1886	351	15
1352	1089	15
62	635	18
9306	281	17
932	210	18
1158	31	16
1052	1005	15
2483	230	19
1025	775	18
1092	631	16
564	210	18
2027	441	16
787	755	17
58	386	17
121	431	15
4491	1089	16
2370	364	16
3416	482	15
172	828	16
808	208	14
13	814	16
27	802	14
5089	458	17
5988	841	18
14675	542	17
2926	457	18
2829	328	19
2557	335	15
995	205	16
3830	38	19
2310	488	15
1843	107	17
548	351	15
1367	971	17
232	212	17
3098	849	16
2700	846	18
1449	23	16
3279	231	19
3342	188	18
650	1029	15
1462	437	17
1194	782	17
425	1145	17
280	156	17
188	1134	16
2769	1153	20
1688	706	17
7798	142	13
1118	398	13
1758	37	14
693	459	18
2780	189	17
1579	1088	17
4696	191	18
243	225	17
3696	457	17
595	714	18
264	121	18
293	589	14
917	46	15
68	757	17
4108	86	16
510	423	19
1174	816	15
138	18	19
1612	161	12
1276	311	15
4880	338	15
1385	426	13
381	1139	17
904	445	15
1138	1148	18
192	79	14
619	740	13
530	1127	17
1793	605	19
2786	338	19
3959	195	13
1239	205	19
115	772	17
4656	736	18
16651	1153	20
93	156	12
380	1129	17
12567	338	17
59	349	10
376	757	18
476	424	17
475	351	15
144	1186	16
877	29	13
241	841	20
494	160	16
118	40	17
324	149	16
1032	507	13
84	437	17
322	224	17
396	231	19
1894	161	18
856	495	15
4203	36	20
6681	1253	16
996	425	15
446	9	11
9505	706	18
426	1254	18
444	509	17
486	37	14
3849	759	20
2299	457	15
6984	921	17
707	1147	17
13527	457	18
2756	82	15
3451	364	12
3517	559	7
1909	1090	15
3647	457	20
525	201	18
106	1216	15
1200	842	17
896	223	19
586	154	17
123	740	16
345	1189	15
989	232	16
961	1156	10
12451	338	18
167	734	15
2640	448	19
581	922	16
131	297	16
2172	39	19
4848	831	15
771	912	16
3109	643	17
1748	31	16
2437	458	17
220	929	17
555	246	15
3165	521	18
3120	873	14
15356	736	19
0	918	15
973	921	16
3277	351	15
1306	1147	17
631	1162	14
150	158	16
194	227	17
1951	145	12
641	141	15
110	287	14
1477	294	14
1197	851	19
817	1037	16
6197	488	18
194	849	16
2732	293	15
58	50	17
1882	192	15
352	287	18
2517	725	15
2744	619	16
1566	586	12
593	161	17
209	36	17
187	9	18
25	60	15
131	1162	15
169	721	17
3893	38	11
5385	576	12
160	156	16
4140	130	19
72	593	15
2171	778	10
1104	65	17
768	838	15
1272	230	18
321	86	15
2129	329	17
1015	161	17
216	160	14
2861	631	15
796	160	17
2707	448	18
11779	242	11
3879	338	15
3063	195	18
2703	36	17
658	36	17
583	349	15
425	365	16
3144	208	17
236	230	18
591	290	16
120	828	16
4664	224	16
819	161	17
327	1223	15
1852	231	17
580	1105	20
1239	152	16
858	86	15
2226	813	18
728	828	16
131	764	15
1062	1070	15
9481	449	15
236	1236	10
168	328	15
833	449	16
1611	145	14
5545	563	14
5700	471	13
1938	160	16
11457	841	17
10773	209	19
6923	218	18
203	1019	14
1817	202	18
635	207	17
5166	231	17
30	74	14
309	771	16
1293	1162	15
900	263	16
325	552	15
644	1037	16
238	437	18
3440	585	10
350	208	15
14362	841	16
435	38	19
1286	230	18
218	482	15
78	1184	18
50	1040	13
13143	441	14
88	778	15
2007	208	18
2563	736	4
2515	144	15
5212	202	14
332	150	16
338	605	17
573	232	19
149	293	15
1072	382	18
2416	219	17
2650	421	17
1563	488	16
2530	1018	18
4816	716	18
625	150	15
1217	207	17
5302	90	18
2048	158	16
5111	921	13
826	188	15
3403	457	19
5759	149	14
4390	759	16
9894	191	18
729	979	11
635	647	15
701	90	13
530	189	16
4883	148	15
907	1033	16
258	733	14
309	224	19
5609	537	15
2745	209	20
231	31	17
2367	191	18
2377	161	18
5726	627	14
116	212	18
311	1193	16
372	1156	13
1233	212	15
8008	142	13
14603	526	17
381	1034	17
985	557	16
897	832	17
3573	471	18
2543	451	19
4178	212	19
9313	156	18
922	338	14
6690	189	17
3413	922	12
319	329	16
350	141	15
8807	191	18
454	507	15
9544	716	14
439	281	17
3148	1145	17
4190	135	18
3396	861	15
1379	326	6
742	458	16
663	232	17
6649	231	18
7247	928	17
147	9	14
9641	864	17
7906	142	18
746	219	17
3435	52	14
2254	142	14
3170	148	18
928	526	15
3515	207	17
2039	25	17
230	845	19
695	191	15
817	586	15
613	147	16
3181	152	16
3315	37	16
1378	36	18
7	189	11
1087	956	14
1071	706	17
890	504	16
2963	434	18
16012	841	18
1849	1037	18
1417	26	20
13720	483	20
1927	188	16
9792	1162	14
4981	79	15
18	156	17
4925	516	18
312	9	18
1549	705	19
10251	188	16
10557	841	16
1084	441	17
5174	218	19
2729	815	16
3394	1172	15
112	296	15
13766	449	19
2260	326	18
269	426	14
403	1150	16
408	784	15
1447	838	16
280	1130	15
1031	398	12
118	1260	19
274	533	18
96	873	15
3573	850	17
10116	188	15
235	1035	17
1972	517	14
163	343	12
3306	849	17
9225	156	17
2093	142	13
985	393	15
2314	448	19
282	298	16
15927	841	17
1184	52	14
2291	724	16
366	851	16
585	842	18
586	507	16
391	1165	15
356	209	18
971	507	15
174	522	17
1382	756	16
180	1046	13
2665	37	20
585	706	16
204	928	17
1436	760	19
520	160	14
594	1195	16
555	215	16
394	780	16
26	513	17
6752	516	14
586	31	17
2406	218	16
1025	709	17
9130	427	15
257	65	15
3258	37	19
1062	1074	15
4485	488	15
871	303	18
5333	86	17
1982	849	17
209	504	14
423	11	17
3676	365	17
1658	295	16
944	152	17
428	31	14
119	772	16
3268	191	16
283	828	16
260	566	15
383	367	15
602	218	18
1274	1132	14
190	326	18
1648	189	16
399	1037	20
2059	737	17
235	646	16
2746	218	12
220	37	17
1033	850	17
160	36	17
2609	663	16
98	538	14
523	326	20
612	38	18
2074	205	18
711	232	20
542	780	16
235	59	15
404	148	17
3038	436	16
361	725	18
3295	202	17
104	161	15
1226	647	19
2960	36	14
7293	145	12
339	1186	17
3015	1114	17
1802	205	15
2	208	19
3322	160	18
11349	508	15
221	213	19
966	196	16
15	1	19
678	782	14
30	135	17
4467	756	17
896	176	18
1072	145	15
1263	850	18
3505	160	18
215	486	18
238	515	17
144	809	15
225	533	17
11877	297	18
59	526	17
8025	142	17
3834	526	18
599	793	8
527	231	19
506	151	15
376	223	19
83	12	13
2885	50	15
389	724	16
4397	36	18
37	775	17
378	208	18
4989	151	17
4799	293	17
1951	188	16
6262	160	16
670	35	17
447	825	17
3449	830	17
2	848	18
806	706	14
2650	35	17
15141	706	18
137	782	17
636	1037	19
1120	65	17
1446	367	13
1027	699	17
841	731	17
903	738	17
2062	144	15
1800	79	13
2667	219	18
3569	223	17
5803	191	19
336	127	19
4899	218	17
935	516	13
1342	232	17
254	1006	13
434	1035	16
1301	307	12
355	39	19
6463	449	19
41	289	14
5719	213	20
231	207	16
1298	782	16
16657	1153	19
138	40	20
137	1037	18
631	1156	16
924	887	12
473	1033	16
1115	147	15
6875	736	5
950	205	18
237	337	17
2011	202	16
6907	218	15
3853	37	17
486	848	19
1153	98	16
6810	142	15
4953	208	18
670	294	16
188	653	16
312	815	18
813	293	15
2968	148	17
132	91	18
10494	218	18
5703	191	19
4508	195	18
3906	457	18
1115	509	16
3279	295	14
160	449	18
11530	230	20
1326	780	17
3265	1090	16
725	1198	15
1192	161	18
184	208	18
4291	121	15
697	223	16
3124	1211	16
147	122	15
535	367	14
676	488	15
2289	236	9
2780	600	16
617	737	18
1813	233	17
9729	199	14
1135	313	17
637	458	16
1793	457	18
5707	135	18
378	143	17
2611	842	17
565	849	16
1829	820	14
1118	759	17
2392	781	16
2757	766	17
6641	488	18
430	857	17
16611	1153	9
237	1016	18
866	213	17
4273	121	19
1202	63	15
729	781	15
109	828	16
2676	31	17
280	49	16
581	145	15
468	470	11
968	209	14
964	144	15
385	731	17
39	420	16
3454	48	20
331	188	15
2374	488	14
204	1161	12
1241	833	14
519	156	15
2764	437	17
1436	962	16
7577	395	15
1000	218	17
435	624	17
1372	1178	16
1634	209	19
1031	1005	13
957	167	17
431	756	15
7923	142	14
352	617	14
1728	1033	18
23	60	15
1993	506	15
2990	205	17
2386	31	16
601	192	16
26	970	16
6039	508	17
170	33	14
254	335	15
2955	434	16
231	935	15
154	206	18
120	1130	17
9957	230	20
1810	338	18
1092	733	13
192	233	19
877	1072	14
1227	1193	16
1911	38	19
594	25	18
431	179	16
5145	99	15
15845	841	18
434	847	15
2756	123	17
9392	532	19
238	1084	18
2410	230	18
1471	244	11
3468	326	17
11305	231	20
647	869	17
3644	457	18
124	1218	16
3315	1173	15
7351	922	16
381	135	19
58	1256	16
107	854	18
68	1153	18
3314	49	16
122	269	17
52	152	12
555	749	16
470	488	17
808	231	16
907	737	16
1091	161	14
1201	1160	15
2348	205	17
1184	760	16
5036	215	17
169	850	16
11	150	6
423	626	15
321	443	17
94	412	16
1704	338	20
1849	160	18
65	1254	15
1070	781	16
202	1216	17
7640	338	18
33	426	17
3670	38	9
4844	192	15
3423	1167	15
868	940	14
3393	830	17
697	37	18
68	705	18
9040	488	15
472	507	15
1216	144	18
5945	156	17
26	879	16
246	766	15
9484	202	17
3822	842	17
29	160	18
539	194	17
876	850	14
2156	25	15
1805	142	15
94	205	15
4783	82	15
342	873	17
996	188	14
1326	1172	15
711	1089	14
16187	922	17
359	207	15
1220	484	17
2468	448	14
432	706	11
354	484	19
7017	496	14
2020	1033	14
3011	736	15
407	458	18
2020	1015	17
6708	148	10
10242	230	19
24	508	16
296	507	16
1160	569	16
31	212	18
165	1102	18
995	830	15
764	202	15
2215	448	16
1306	835	16
765	458	19
547	988	17
1566	31	17
891	1022	17
261	835	9
2013	835	16
126	192	15
228	405	16
9443	202	18
3123	457	16
12797	326	20
