Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Portugal,PRT,5.70221752903907,5.51521438450899,7.48809959721714,6.72093903824309,7.18055032039201,7.88643533123028,6.93027210884354,6.43628509719222,6.34461264470169,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Serbia,SRB,3.35592126492417,5.3953488372093,6.839481555334,6.47748303516348,5.62732647252026,6.38622493461203,7.55244755244755,6.25140040331615,5.25270359743986,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Slovenia,SVN,14.4017725258493,15.2204836415363,9.28162746344564,10.9850746268657,11.7099135063207,12.0388349514563,10.3046014257939,8.80968392737055,8.57740585774059,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Sweden,SWE,17.6527084133692,12.0646526842409,4.49188347787414,3.98230088495575,5.50233357897323,5.51694178974805,5.16265912305516,4.06710726995424,3.6,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Switzerland,CHE,40.8298551436288,37.6133651551313,34.3780135004822,35.2270081490105,35.6782713085234,37.1893147502904,32.8040973111396,34.791203360514,35.7968223399133,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Spain,ESP,7.99605133267522,8.51972857501885,7.93415832790574,8.40195033743421,9.27502626716423,10.409191541339,9.49395770392749,9.4877898940255,9.88712551981669,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Slovak Republic,SVK,28.0503374065293,22.1800433839479,15.7747268142337,17.4195369847544,19.9386503067485,18.9814814814815,15.6164383561644,15.044814340589,18.3446571957999,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Romania,ROM,5.1868575842196,8.62708719851577,10.4455017301038,9.06301369863014,10.6880082612624,11.0085607276619,10.1977750309023,10.965526014502,12.2603137710633,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ukraine,UKR,7.9723408582469,14.7016949152542,13.2766068006885,12.9448081685267,14.0274214239897,13.8656251173621,13.6262792528448,13.5845749342682,13.8539898132428,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,United Kingdom,GBR,17.4617954757079,19.5509929962583,17.4259134938141,19.6142111996851,20.28066505415,21.7762578154505,19.0572789642833,20.149075859678,20.9110561387087,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Albania,ALB,12.5220458553792,48.6754966887417,55.5555555555556,61.6216216216216,60.8219178082192,57.2890025575448,56.5217391304348,64.6551724137931,67.3076923076923,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Austria,AUT,24.2877492877493,30.0907911802853,33.5183603757472,31.480701754386,33.4673677698732,31.9133677567413,31.7674691720493,33.1492560208621,35.0376170735452,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Belgium,BEL,19.1435294117647,21.4673913043478,25.1828840565187,26.1810834215337,28.4002140181915,26.037883992541,28.0072003388395,27.6312823980167,27.3145550443272,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bosnia and Herzegovina,BIH,9.125,15.2332361516035,16.5580890336591,16.699604743083,17.2686788718456,16.5934602244998,14.5726495726496,14.7344110854503,13.1162790697674,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Bulgaria,BGR,8.63618076974655,12.8703484237971,15.5912924102765,17.1852462394395,18.8915094339623,17.545045045045,16.1958951432636,18.5376827896513,18.5401831129196,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Croatia,HRV,18.8770571151985,26.1848341232228,29.4145199063232,30.5610236220472,32.2042730588848,32.3897659227001,32.3383084577114,34.0592861464005,35.6027482823235,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Cyprus,CYP,29.8200514138817,27.4603174603175,28.8409703504043,28.7598944591029,29.0666666666667,30.7162534435262,30.8571428571429,30.568356374808,31.8505338078292,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Denmark,DNK,20.2315541601256,23.6256157635468,27.3643410852713,28.5831791075468,28.0963547218077,27.4625606412149,30.1421800947867,30.6882591093117,28.8585416129863,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Czech Republic,CZE,4.62346993081426,9.78323580318141,15.1860100635156,15.750884154231,16.1609680080667,14.8896068928379,14.9080699212028,15.2396287175601,15.7618906358153,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Estonia,EST,6.56102307478454,11.3714679531358,12.564632885212,13.2882882882883,14.4308943089431,12.0643431635389,12.6482213438735,13.7469586374696,11.7179215270414,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Finland,FIN,21.8674136321195,21.6097023153252,20.4924419510675,22.4632484761563,22.4535734383793,20.2371284716583,22.6836471022518,24.6096959737058,24.2122382598089,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,France,FRA,32.8307238155876,36.329721574544,36.9523323697784,35.6304061408031,36.8795177109265,36.2473535638673,39.5522628442583,39.0984921398781,38.3591596159331,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Germany,DEU,16.8653684579961,21.343985425181,19.353240318164,19.2187661198803,20.4250180445283,19.53125,20.5083332193982,19.9454945763076,20.0645076355977,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Georgia,GEO,11.1111111111111,20.5183585313175,37.9816513761468,37.2591006423983,41.0207939508507,45.2905811623246,38.8235294117647,37.0650529500756,37.5565610859729,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Greece,GRC,21.5450643776824,21.6753807683564,23.3462637811352,23.5063559322034,27.4803236891697,26.348597458643,23.9016672751613,21.2923316465551,23.6609086950211,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Hungary,HUN,12.78928136419,16.6447738787765,24.6953541507997,24.8888888888889,27.3095796885001,24.5211534413808,24.6781584115208,25.5819477434679,25.1392405063291,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Iceland,ISL,33.1578947368421,29.1666666666667,41.8103448275862,42.9245283018868,42.7884615384615,43.0769230769231,43.8502673796791,43.010752688172,39.9014778325123,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Ireland,IRL,16.2736632348057,25.3000244917952,32.2609673790776,30.6539509536785,30.8510638297872,29.3414696160692,30.1249290176036,28.919372900336,30.384167636787,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Italy,ITA,24.6731228647024,27.6771906450001,28.249739477142,27.4904393246899,29.1407125544059,27.8436774572077,28.4077892325315,27.9404547685261,29.7735201939566,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Kosovo,KSV,..,11.3502935420744,13.0681818181818,12.9287598944591,12.2473246135553,11.0218140068886,11.6009280742459,12.4231242312423,11.5523465703971,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Latvia,LVA,16.302610548748,30.9941520467836,44.8564593301435,44.5843828715365,43.3147632311978,39.3077873918418,38.4196185286104,39.0557939914163,39.8268398268398,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Lithuania,LTU,17.1064886681155,29.7455968688845,40.1436552274541,40.2086677367576,36.7021276595745,35.0287120590648,37.4449339207048,37.6760563380282,39.8881640260951,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Luxembourg,LUX,24.3947858472998,60.1736972704715,61.9270346117867,63.1826741996234,61.3704071499503,61.4084507042253,66.0323501427212,64.2095053346266,66.3254861821904,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,"Macedonia, FYR",MKD,8.95348837209302,11.4888628370457,12.4197002141328,13.0339539978094,15.0234741784038,16.0671462829736,15.0159744408946,15.4370034052213,17.3493975903614,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Moldova,MDA,7.92922673656619,10.8562691131498,17.774762550882,18.5034013605442,17.3314993122421,18.2165605095541,19.0537084398977,18.2175622542595,22.2388059701493,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Montenegro,MNE,..,..,28.9099526066351,22.8782287822878,36.6279069767442,27.3809523809524,25.5905511811024,26.9230769230769,23.3480176211454,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Netherlands,NLD,17.9703141180532,20.6374451300973,21.4400494437577,21.4272666382512,20.9309689677011,19.9489098794036,21.4426814503282,20.8875286916603,20.4378160404532,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Poland,POL,5.86375895368732,9.30746392322033,13.802440138318,14.6760395251675,15.3294440631434,15.1712361867328,15.7225243038392,15.4504413449228,14.7585829571878,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Norway,NOR,36.5258557902404,37.7269881026926,39.5181390196621,39.3553859202714,38.1152125279642,37.6193001060445,37.7067254685777,37.6477208778841,39.4729385094928,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Portugal,PRT,25.5807814149947,30.4460580912863,35.0970340534603,36.4066641423703,35.7142857142857,38.9484752891693,36.5433673469388,34.1684665226782,34.7061442564559,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Serbia,SRB,7.21200387221684,5.41860465116279,11.0468594217348,14.0242648570841,13.8821983796803,13.9058413251962,11.5284715284715,11.4272910598252,12.3593025822114,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Slovenia,SVN,19.3500738552437,25.1066856330014,32.5492689129053,35.8208955223881,33.2667997338656,33.7216828478964,36.098509397278,37.5924680564896,37.4476987447699,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Sweden,SWE,38.1290818286592,40.8120069270733,50.3002001334223,50.8383791336749,52.1739130434783,47.1112076455256,49.6463932107496,51.3218098627351,52.4533333333333,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Switzerland,CHE,35.6002946231279,39.4988066825776,41.0559305689489,40.6286379511059,41.4165666266507,39.9070847851336,43.48271446863,42.3523597726711,41.1410688493019,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Spain,ESP,31.1846001974334,32.4309769145155,34.3566818639351,35.4612677193322,36.6834534980617,37.5410336666921,34.690332326284,31.7270772538781,34.8722736145294,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Slovak Republic,SVK,7.45942002553347,11.0086767895879,18.7447464275708,20.6945228684359,19.3865030674847,20.6886574074074,21.6742770167428,20.7106274007682,19.9814700432366,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Romania,ROM,6.969282870893,10.9577922077922,14.3814878892734,16.4054794520548,19.1687104685685,18.4858212948101,17.3547589616811,19.5013357079252,21.4700755374782,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Ukraine,UKR,7.96798280019757,9.12203389830509,12.9713227891267,13.5384511007836,13.3940025657473,12.7314380140459,12.055392542761,11.4263803680982,11.8279569892473,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,United Kingdom,GBR,20.987383834511,23.5862995298858,24.8412774527669,24.1570711544139,25.6063280381774,24.5646426922916,26.3806897180498,24.9593724946372,25.4083929486751,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Albania,ALB,37.7425044091711,15.5629139072848,16.9312169312169,13.5135135135135,20.8219178082192,26.0869565217391,26.8115942028986,18.3908045977011,15.9340659340659,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Austria,AUT,16.4529914529915,17.1692607003891,16.1827497865073,18.0491228070175,18.7442004330343,17.1686746987952,17.982971227246,18.192974382574,17.6723476124674,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Belgium,BEL,26.4658823529412,25.7976858345021,20.8337508768414,19.5516212835562,16.2225789192081,16.8809500441653,18.5514612452351,15.3482082488168,15.5425878128156,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bosnia and Herzegovina,BIH,24.625,10.932944606414,6.56894679695982,6.32411067193676,6.77882236516576,7.85749145924842,7.64957264957265,8.36027713625866,10.3720930232558,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Bulgaria,BGR,16.2129542711546,18.9618392984119,16.532653461463,12.6313620440964,8.30188679245283,8.44594594594595,7.33590733590734,7.37907761529809,8.29094608341811,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Croatia,HRV,25.701839303001,17.1208530805687,17.4707259953162,18.6023622047244,15.9458051068265,15.6777354382145,14.759535655058,14.0350877192982,14.366021236727,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Cyprus,CYP,20.3084832904884,22.0634920634921,12.1293800539084,11.6094986807388,10.1333333333333,9.22865013774105,8,7.06605222734255,9.6085409252669,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Denmark,DNK,10.7731554160126,10.64039408867,9.98062015503876,9.56199876619371,8.14325303773183,8.39485340645433,9.43127962085308,9.93252361673414,9.01829425405823,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Czech Republic,CZE,31.060404470463,19.8549410698096,14.9385465643818,14.8796687656344,15.1342927857732,12.6368695027823,12.969839688434,12.5213108543285,12.7954118461386,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Estonia,EST,11.9822073950514,6.27153687112336,6.92864529472596,6.86936936936937,5.28455284552846,4.07506702412869,5.25127046866177,5.17031630170316,5.72640509013786,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Finland,FIN,24.8926237161531,19.9375229694965,14.3680847748169,15.8838293295088,13.5059088351154,14.1789832710736,14.8394241417497,15.4478225143796,14.7997560479772,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,France,FRA,20.7420484473128,17.3419284048827,14.9095958737176,14.5815432204846,12.7620647251132,13.4556574923547,14.6819133515864,14.6262431825473,15.8665272364293,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Germany,DEU,16.6058685271252,12.640947363238,12.5218411787717,12.8726916331373,12.0523568930098,12.7898397976391,13.1171299271271,12.481205026313,12.2037914691943,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Georgia,GEO,22.0728793309438,14.0388768898488,8.99082568807339,13.4903640256959,12.0982986767486,11.623246492986,17.3109243697479,16.338880484115,24.8868778280543,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Greece,GRC,13.7768240343348,11.5935439872698,10.4226214781544,9.03601694915254,7.14998337213169,7.99568448813234,7.02202750395521,7.60347735824575,8.17244883147046,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Hungary,HUN,21.3915956151035,10.8087821354851,10.7958872810358,10.7246376811594,8.72626413484105,9.17701536518628,9.38250054549422,8.90736342042755,11.6962025316456,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Iceland,ISL,28.9473684210526,35.1851851851852,30.1724137931034,28.7735849056604,24.5192307692308,25.1282051282051,25.1336898395722,26.8817204301075,27.0935960591133,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Ireland,IRL,13.2514114911989,12.956159686505,11.0236220472441,11.2624886466848,9.34650455927052,9.05161454360539,10.3634298693924,10.1343784994401,10.0989522700815,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Italy,ITA,19.0115338179763,17.4490257191121,13.732952743419,13.3033299132544,11.2851520758946,11.7114359327568,11.7541393314589,12.1489721358853,11.4777363846017,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Kosovo,KSV,..,6.84931506849315,6.53409090909091,6.46437994722955,5.35077288941736,6.65901262916188,7.88863109048724,7.01107011070111,6.73886883273165,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Latvia,LVA,13.6387852956846,15.0584795321637,14.2344497607656,13.8539042821159,12.116991643454,14.0914709517923,14.1689373297003,15.307582260372,12.987012987013,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Lithuania,LTU,19.0003104625893,10.5675146771037,11.6520351157223,10.5136436597111,9.21985815602837,9.35192780968007,10.4845814977974,11.3556338028169,11.7427772600186,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Luxembourg,LUX,47.2998137802607,15.5086848635236,11.1318989710009,10.7344632768362,9.73187686196624,10.1408450704225,9.3244529019981,9.11736178467507,8.59774820880246,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,"Macedonia, FYR",MKD,18.953488372093,12.3094958968347,15.6316916488223,14.2387732749179,9.62441314553991,14.9880095923261,15.4419595314164,15.6640181611805,16.2650602409639,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Moldova,MDA,6.71690694626474,7.64525993883792,11.6689280868385,9.38775510204082,8.11554332874828,11.9745222929936,13.2992327365729,13.8925294888598,11.9402985074627,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Montenegro,MNE,..,..,21.3270142180095,19.1881918819188,15.1162790697674,3.57142857142857,3.93700787401575,4.27350427350427,7.48898678414097,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Netherlands,NLD,15.9958577839144,14.3266111075768,15.1545117428925,14.6684527796383,13.2362254591514,13.9547317768669,14.5415153253043,14.9387911247131,14.5234590027524,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Poland,POL,12.3684134211061,15.6839052682455,11.7472434266327,10.5743086411566,9.54015099519561,9.34630625986662,9.92914812984017,9.7399097095883,9.87211051839694,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Norway,NOR,22.7239621267298,20.5698184095178,16.5882027139297,17.2745264348318,14.2337807606264,15.8536585365854,16.0970231532525,16.2915025323579,16.6052706149051,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Portugal,PRT,21.2777191129884,18.7932226832642,14.5184913950934,13.3850814085574,12.1937429325292,13.8801261829653,13.4353741496599,13.1749460043197,11.9991095280499,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Serbia,SRB,15.811552113585,12.2325581395349,16.6101694915254,15.607649599013,9.043135537552,10.5056669572799,11.1488511488511,10.9119426394802,9.15912602074597,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Slovenia,SVN,19.3500738552437,16.8563300142248,14.5581691036237,13.3134328358209,12.6413838988689,12.168284789644,11.1471160077771,11.2306657700067,11.6457461645746,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Sweden,SWE,22.8006146753746,26.2266692322494,21.4142761841228,19.7251979506288,15.0085973962171,17.6802780191138,19.3305044790193,18.88662938485,18.2133333333333,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Switzerland,CHE,16.0324085440707,13.6038186157518,14.0549662487946,13.6670547147846,12.7731092436975,12.7990708478513,13.0857874519846,12.7501853224611,12.9032258064516,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Spain,ESP,20.2566633761106,16.938929379241,14.6545088519154,14.8697084180955,13.7168943154234,15.2836094358348,14.7545317220544,13.8765166641069,15.0513451582789,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Slovak Republic,SVK,28.8528178004742,26.6268980477223,23.0596805827963,22.5014116318464,19.6319018404908,19.5891203703704,20.4261796042618,21.9910371318822,21.680049413218,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Romania,ROM,35.8861624383578,21.7300556586271,20.4584775086505,20.2082191780822,16.1869110623467,17.0813269127876,16.4524103831891,16.702709578934,17.8820453224869,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Ukraine,UKR,28.3186612045672,27.3661016949153,27.2352310740151,25.6216289562061,22.5304682488775,23.0217448454576,23.3056609174837,22.0858895705521,21.4902848519147,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,United Kingdom,GBR,14.0457541399646,12.0924877674374,10.2733288577731,9.80021651412263,8.84922969645464,9.09109982795518,8.76621156519955,8.21650668457888,8.73392614383455,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 10/14/2016,,,,,,,,,,,,,,,
