"","X","Address","Cuisine","DiningStyle","Restaurant","lon","lat"
"947",946,"254 West 23rd Street New York, NY 10011","American","Casual Elegant","East of Eighth Restaurant",-73.9977969,40.7447604
"948",947,"120 Essex Street New York, NY 10002","Fusion / Eclectic","Casual Dining","Essex",-73.987588,40.7191941
"949",948,"135 1st Avenue New York, NY 10003","Mediterranean","Home Style","Rustico",-73.9853298,40.7278855
"950",949,"131 Essex St New York, NY null","Italian","Casual Dining","Charrua",-73.9876176,40.7200486
"951",950,"354 Bowery New York, NY 10012","Mexican","Casual Dining","Hecho en Dumbo Chefs Table Menu Prix Fixe",-73.99208,40.726929
"952",951,"982 Amsterdam Ave New York, NY 10025","American","Casual Dining","Amity Hall Uptown",-73.9647008,40.8022031
"953",952,"231 E 50th Street New York, NY 10022","Italian","Casual Elegant","DEGREZIA RESTAURANT",-73.9694409,40.7554923
"954",953,"301 Church St. New York, NY 10013","Mexican","Casual Dining","Anejo Tribeca",-74.0042383,40.719262
"955",954,"334 Lexington Avenue New York, NY 10016","Italian","Casual Dining","House of Lasagna",-73.9775697,40.7497237
"956",955,"1343 2nd Avenue New York, NY 10021","French","Casual Dining","Jean Claude 2",-73.9592733,40.768006
"957",956,"196 Spring St. New York, NY 10012","Italian","Casual Dining","Piccola Cucina Osteria - Spring St.",-74.0032735,40.7249958
"958",957,"104 west 13 st New York, NY 10011","Syrian","Casual Dining","Salam Restaurant",-73.9979569,40.7367313
"959",958,"1483 Second Avenue New York, NY 10075","Italian","Casual Dining","Vero Uptown",-73.9561681,40.7722562
"960",959,"63 Bedford St. New York, NY 10014","Greek","Casual Elegant","Snack Taverna",-74.0048145,40.7310341
"961",960,"164 Mulberry Street New York, NY 10013","Italian","Casual Dining","Da Nico Ristorante - Manhattan Location",-73.9969004,40.7196293
"962",961,"477 Amsterdam Avenue New York, NY 10024","American","Casual Dining","Hi-Life Bar & Grill",-73.97623,40.7855119
"963",962,"17 W. 26th St New York, NY 10010","American","Casual Elegant","Maysville",-73.9895882,40.7441598
"964",963,"260 W 29th St New York, NY 10001","Italian","Casual Elegant","Biricchino",-73.9954972,40.7488187
"965",964,"200 Lenox Ave New York, NY 10027","French","Casual Elegant","Barawine",-73.9474649,40.8045666
"966",965,"8 West 36th Street New York, NY 10018","Korean","Casual Elegant","Kristalbelli",-73.9844621,40.7498904
"967",966,"2758 Broadway New York, NY 10025","American","Casual Dining","Macchina",-73.9675461,40.8010205
"968",967,"9 E 16th St New York, NY 10003","Mexican","Casual Elegant","Campeon",-73.9916859,40.7371461
"969",968,"1265 3rd Ave New York, NY 10021","Barbecue","Casual Dining","Dallas BBQ - Upper East Side",-73.9598896,40.7700887
"970",969,"259 West 42nd Street New York, NY 10036","Tex-Mex","Casual Dining","Chevys Fresh Mex - Times Square",-73.989331,40.7572095
"971",970,"462 2nd Avenue New York, NY 10016","Italian","Casual Dining","Patrizia's of 2nd Avenue",-73.9789431,40.7399505
"972",971,"159 West 54th Street New York, NY 10019","Comfort Food","Casual Dining","Faces and Names",-73.9809248,40.7635888
"973",972,"1407 Second Avenue New York, NY 10021","Persian","Casual Elegant","Persepolis",-73.9579965,40.7698353
"974",973,"772 9th Avenue New York, NY 10019","Steakhouse","Casual Dining","K Rico South American Steakhouse",-73.9880272,40.7643559
"975",974,"645 9th Avenue New York, NY 10036","Southern","Casual Dining","Southern Hospitality - Hell's Kitchen",-73.9913982,40.7606246
"976",975,"157 Bleecker Street New York, NY 10012","American","Casual Dining","Carroll Place",-73.9997101,40.7287019
"977",976,"202 7th Ave New York, NY 10011","French","Casual Dining","Cafe Champignon",-73.9962933,40.7432564
"978",977,"314 Bleecker Street New York, NY 10014","French","Casual Dining","AOC",-74.0041141,40.7327534
"979",978,"345 Greenwich St. New York, NY 10013","Vietnamese","Casual Elegant","VCafe",-74.010125,40.7184388
"980",979,"10 Little West 12th Street New York, NY 10014","European","Casual Elegant","Revel",-74.0068913,40.7396486
"981",980,"744 9th Avenue New York, NY 10019","Brazilian","Casual Dining","Rice N Beans Restaurant",-73.9885468,40.7635307
"982",981,"27 1/2 Morton Street New York, NY 10014","German","Casual Elegant","Doma na rohu",-74.0033491,40.7315375
"983",982,"104 East 30th St. New York, NY 10016","Modern European","Casual Elegant","Pepela",-73.9828438,40.7442268
"984",983,"158 West 72nd St. New York, NY 10023","Turkish","Casual Dining","Seven's Mediterranean Turkish Grill",-73.9809935,40.778024
"985",984,"99 1st Avenue New York, NY 10003","Peruvian","Casual Dining","Mancora",-73.9863562,40.7266116
"986",985,"365 West 46th Street New York, NY 10036","Sushi","Casual Dining","Sushi Seki Times Square",-73.9900759,40.7609554
"987",986,"803 9th Ave New York, NY 10019","Mexican","Casual Dining","Limon Jungle",-73.9877865,40.765606
"988",987,"15 West 21st Street New York, NY 10010","Italian","Casual Dining","Trattoria Zero Otto Nove",-73.9915684,40.7408377
"989",988,"29 East 28th Street New York, NY 10016","Asian","Casual Dining","Chef 28",-73.984934,40.7439096
"990",989,"253 Church Street New York, NY 10013","Korean","Casual Dining","Kori Tribeca",-74.0053358,40.7178692
"991",990,"38 W 39th Street New York, NY 10018","Cuban","Casual Elegant","Calle Dao",-73.9842216,40.7521591
"992",991,"913 Broadway 2nd Floor New York, NY 10010","Bar / Lounge / Bottle Service","Casual Elegant","Wined Up Wine Bar",-73.989859,40.7396272
"993",992,"208 1st Avenue New York, NY 10009","Mediterranean","Casual Dining","Balade",-73.9830324,40.7302641
"994",993,"319 East 53rd Street New York, NY 10022","Lebanese","Fine Dining","Al Bustan",-73.9661161,40.7565615
"995",994,"1043 2nd Ave New York, NY 10022","Italian","Casual Dining","Angelo's on 55th St",-73.9666083,40.7579643
"996",995,"324 Spring St New York, NY 10013","Tapas / Small Plates","Casual Dining","Kana Tapas Bar",-74.0094194,40.7258383
"997",996,"213 Front St. New York, NY 10038","Seafood","Casual Dining","Dorlan's Tavern",-74.0024981,40.7073286
"998",997,"72 Madison Avenue New York, NY 10016","American","Casual Elegant","Rocco Steakhouse",-73.9861214,40.7438607
"999",998,"259 Front St New York, NY 10038","Caf?","Casual Dining","Cowgirl Seahorse",-74.0004592,40.7081018
"1000",999,"350 West 50th Street New York, NY 10019","Korean","Casual Dining","Bann Restaurant",-73.9880747,40.7628948
"1001",1000,"474 3rd Street San Francisco, CA 94107","Indian","Casual Elegant","Ruchi",-122.3963625,37.7814356
"1002",1001,"16 W 48th Street New York, NY 10036","Korean","Casual Dining","New York Kimchi",-73.9792107,40.7576294
"1003",1002,"2143 Frederick Douglass Blvd. New York, NY 10026","American","Casual Elegant","Blujeen",-73.955643,40.804077
"1004",1003,"226 West 79th Street New York, NY 10024","Australian","Casual Elegant","Burke & Wills",-73.9795858,40.7833584
"1005",1004,"340 West 46th Street New York, NY 10036","French","Casual Elegant","Le Rivage",-73.9895726,40.7602192
"1006",1005,"1347 Second Avenue New York, NY 10021","Italian","Casual Elegant","Per Lei",-73.959204,40.768135
"1007",1006,"747 9th Avenue New York, NY 10019","Greek","Casual Dining","Uncle Nick's Greek Cuisine - Hell's Kitchen",-73.9890552,40.7639046
"1008",1007,"384 Broome St. New York, NY 10013","Italian","Casual Dining","Sal's Little Italy",-73.9965332,40.7206081
"1009",1008,"302 Bleecker Street New York, NY 10014","Greek","Casual Dining","Nisi",-74.0038562,40.7325031
"1010",1009,"1000 Main Street Belmar, NJ 07719","Contemporary American","Casual Elegant","Waves on Main - A contemporary Coastal American Steak and Seafood",-74.0253061,40.1791072
"1011",1010,"30 Rockefeller Center Concourse Level New York, NY 10112","Mediterranean","Casual Dining","Cucina & Co.",-73.9795135,40.7590788
"1012",1011,"52 William St. New York, NY 10005","American","Casual Dining","Bailey Restaurant and Bar",-74.0089239,40.706708
"1013",1012,"170 John Street New York, NY 10038","American","Casual Elegant","Trading Post NYC",-74.0042523,40.7059326
"1014",1013,"221 West 38th Street New York, NY 10018","Pizzeria","Casual Dining","Lazzara's Pizza Cafe",-73.9892709,40.7539608
"1015",1014,"1068 2nd Avenue New York, NY 10022","French","Casual Elegant","Paname French Restaurant",-73.9654394,40.7586831
"1016",1015,"97 Macdougal Street New York, NY 10012","Italian","Casual Dining","Monte's Trattoria",-74.001154,40.7296219
"1017",1016,"153 E 33rd Street New York, NY 10016","French","Home Style","La Tarte Flambee - Jardin",-73.9794314,40.7455949
"1018",1017,"538 Madison Avenue New York, NY 10020","French","Fine Dining","Caviar Russe",-73.9737901,40.7607442
"1019",1018,"1317 First Ave New York, NY 10021","Italian","Casual Dining","Fratelli Brick Oven Pizza & Wine Bar",-73.9569016,40.767009
"1020",1019,"337 West 14th Street New York, NY 10014","Italian","Casual Dining","Mulino a Vino",-74.0041121,40.7407524
"1021",1020,"190 - A Duane Street New York, NY 10013","Italian","Casual Elegant","Roc Restaurant",-74.0104963,40.7173643
"1022",1021,"7 West 20th Street New York, NY 10011","Italian","Casual Dining","ALEO RESTAURANT GARDEN DINING",-73.9917192,40.7402169
"1023",1022,"202 West 36th Street New York, NY 10018","Irish","Casual Dining","Pig n Whistle on 36th",-73.990229,40.7522785
"1024",1023,"3143 Broadway New York, NY 10027","Italian","Casual Dining","Bettolona",-73.9598515,40.8141911
"1025",1024,"141 W 10th St New York, NY 10014","American","Casual Dining","Bell Book & Candle",-74.0008942,40.7347337
"1026",1025,"151 2nd Avenue New York, NY 10003","Gastro Pub","Casual Dining","The Copper Still",-73.9872384,40.7295432
"1027",1026,"Waldorf Astoria New York 540 Lexington Avenue New York, NY 10022","Steak","Casual Elegant","Bull & Bear Steakhouse - Waldorf Astoria New York",-73.9728566,40.7562262
"1028",1027,"131 West 33rd Street New York, NY 10001","Irish","Casual Dining","Feile",-73.9896857,40.7499629
"1029",1028,"340 Lexington Ave New York, NY 10016","Kosher","Fine Dining","La Brochette Kosher Steakhouse",-73.9774857,40.7498776
"1030",1029,"127 West 43rd Street New York, NY 10036","American","Casual Dining","HB Burger",-73.9845582,40.7561504
"1031",1030,"190 1st Ave. New York, NY 10009","French","Casual Dining","tree bistro",-73.983512,40.729627
"1032",1031,"230 E. 51st Street New York, NY 10022","French","Home Style","Le Bateau Ivre",-73.9691818,40.7557468
"1033",1032,"220 Warrenton Street Rockport, ME 08456","Italian","Casual Dining","La Bella Vita Ristorante in enoteca Lounge",-69.0899988,44.1226983
"1034",1033,"913 Broadway New York, NY 10010","American","Casual Dining","Punch Restaurant",-73.989859,40.7396272
"1035",1034,"346 West 46th Street New York, NY 10036","Creole / Cajun / Southern","Casual Dining","Bourbon Street Bar & Grill",-73.9897824,40.7603107
"1036",1035,"2018 3rd Avenue New York, NY 10029","Cuban","Casual Dining","Amor Cubano",-73.9426588,40.7947602
"1037",1036,"46 Stone Street New York, NY 10004","American","Casual Dining","Route 66 Smokehouse",-74.0104846,40.7041771
"1038",1037,"1022A Lexington Avenue New York, NY 10020","French","Casual Elegant","Casimir & Co",-73.961971,40.7710969
"1039",1038,"1626 2nd Ave New York, NY 10028","Seafood","Casual Dining","La Pulperia - 2nd Ave",-73.9523275,40.7766202
"1040",1039,"66 Charlton Street New York, NY 10013","Italian","Casual Dining","San Marino Soho",-74.006115,40.72698
"1041",1040,"3 Greenwich Ave New York, NY 10011","Italian","Casual Dining","Olio e Piu",-73.9996546,40.7339259
"1042",1041,"184 8th Ave New York, NY 10011","Steakhouse","Casual Dining","Chuck & Blade",-73.9998325,40.7429533
"1043",1042,"688 10th Avenue New York, NY 10019","Cuban","Casual Elegant","Havana Social",-73.9923194,40.7634719
"1044",1043,"343 West Broadway New York, NY 10013","Argentinean","Casual Dining","Novecento New York",-74.0033613,40.7225542
"1045",1044,"307 East 84th Street New York, NY 10028","Italian","Casual Elegant","Italianissimo",-73.951963,40.776507
"1046",1045,"249 Centre Street New York, NY 10012","Wine Bar","Casual Dining","La Compagnie des Vins Surnaturels",-73.9981319,40.7205188
"1047",1046,"157 E Houston St. New York, NY 10002-1004","Latin / Spanish","Casual Dining","Macondo East",-73.9892194,40.7228081
"1048",1047,"Inside Battery Park across from 17 State St. New York, NY 10004","American","Casual Dining","Battery Gardens",-74.0139817,40.7028826
"1049",1048,"22 West 8th Street New York, NY 10011","Tapas / Small Plates","Casual Elegant","Amelie",-73.9976676,40.7326287
"1050",1049,"1272 Amsterdam Avenue New York, NY 10027","American","Casual Dining","Kitchenette - Uptown",-73.9582191,40.8112535
"1051",1050,"5 Gold St New York, NY 10038","Italian","Casual Dining","Giardino D'Oro",-74.0072267,40.7075608
"1052",1051,"54 West 55th Street New York, NY 10019","Italian","Casual Elegant","Il Corso (New York City)",-73.977199,40.762427
"1053",1052,"6 Times Square New York, NY 10036 New York, NY 10036","Contemporary American","Casual Elegant","Charlie Palmer at The Knick",-73.9841274,40.7592686
"1054",1053,"102 E 7th st New York, NY 10009","Basque","Casual Elegant","XyZ Pintxos y Botanas",-73.9850631,40.7265102
"1055",1054,"155 East 52nd Street New York, NY 10022","Japanese","Casual Dining","Restaurant Nippon",-73.9703594,40.7574943
"1056",1055,"1 Hudson Street New York, NY 10013","Italian","Casual Elegant","Acappella Northern Italian Cuisine",-74.0094254,40.7157941
"1057",1056,"5 East 54th St. New York, NY 10022","Steakhouse","Casual Elegant","Charlie Palmer Steak",-73.9747637,40.7608137
"1058",1057,"350 5th Avenue New York, NY 10118","American","Casual Dining","Heartland Brewery - Empire State Building",-73.9856554,40.7484404
"1059",1058,"255 5th Avenue New York, NY 10016","Steakhouse","Casual Elegant","Ben and Jack's on 5th Avenue",-73.9868772,40.7448911
"1060",1059,"21 East 9th Street New York, NY 10003","Italian","Casual Dining","Arte Restaurant",-73.9945561,40.7325061
"1061",1060,"788 Lexington Avenue New York, NY 10065","Italian","Casual Dining","Farinella Bakery Pizza",-73.9673452,40.763767
"1062",1061,"225-227 Front Street New York, NY 10038","Italian","Casual Dining","Barbalu",-74.0020404,40.7074747
"1063",1062,"41 Mercer St New York, NY 10013","Mediterranean","Casual Dining","Antique Garage",-74.0014297,40.7215206
"1064",1063,"11 East 12th Street New York, NY 10003","Steak","Fine Dining","Strip House Speakeasy",-73.9934347,40.734494
"1065",1064,"780 Third Ave New York, NY 10017","Italian","Casual Dining","AperiTivo Pizza Bar",-73.9718588,40.7550353
"1066",1065,"319 West 51st Street New York, NY 10019","Italian","Casual Dining","Maria Pia",-73.9865257,40.763468
"1067",1066,"474 Columbus Avenue New York, NY 10024","American","Casual Dining","Spring Natural Kitchen - UWS",-73.9740184,40.7845262
"1068",1067,"21 W. 9th Street New York, NY 10011","American","Fine Dining","Omar's",-73.9970043,40.733529
"1069",1068,"181 Duane Street New York, NY 10013","Italian","Home Style","Max - Tribeca",-74.0101375,40.7175595
"1070",1069,"308 East 86th Street New York, NY 10028","Greek","Casual Elegant","Ithaka",-73.9512894,40.7774825
"1071",1070,"124 WEST 57TH ST New York, NY 10019","American","Casual Elegant","Kingside",-73.9784333,40.7648526
"1072",1071,"460 Greenwich Street New York, NY 10013","Argentinean","Casual Elegant","Estancia 460",-74.0096509,40.7237676
"1073",1072,"277 Church street New York, NY 10013","Japanese","Home Style","Sakebar SHiGURE",-74.0047655,40.7185438
"1074",1073,"551 Amsterdam Ave New York, NY 10024","American","Casual Dining","Kirsh Bakery and Kitchen",-73.9746365,40.7882042
"1075",1074,"791 Lexington Avenue New York, NY 10065","American","Casual Elegant","August Restaurant",-73.9668523,40.7636724
"1076",1075,"355 East 78th Street New York, NY 10075","Japanese","Casual Dining","Iron Sushi - Upper East Side",-73.9535485,40.7719575
"1077",1076,"90 Chambers St New York, NY 10007","Japanese","Casual Dining","Kaede Japanese Restaurant",-74.0074319,40.7144705
"1078",1077,"84 E 4th St New York, NY 10003","Italian","Casual Dining","La Contrada",-73.9897577,40.7261931
"1079",1078,"52 Vanderbilt Avenue New York, NY 10017","Seafood","Casual Elegant","Ammos Estiatorio",-73.9773018,40.7542642
"1080",1079,"140 East 74th Street New York, NY 10021","Italian","Fine Dining","Vivolo",-73.9615546,40.7716846
"1081",1080,"208 East 58th Street New York, NY 10022","American","Casual Dining","Blooms Tavern",-73.9665718,40.7605121
"1082",1081,"171 3rd Avenue New York, NY 10003","Contemporary Asian","Casual Dining","Jack's Sliders and Sushi",-73.9858245,40.7347029
"1083",1082,"85 West St. New York, NY 10006","American","Casual Dining","Bill's Bar & Burger Downtown",-74.0144893,40.7095123
"1084",1083,"123 East 18th Street New York, NY 10003","Italian","Casual Dining","Paul & Jimmy's Ristorante",-73.9872922,40.7367659
"1085",1084,"172 Bleecker Street New York, NY 10012","Spanish","Casual Dining","Cafe Espanol",-74.0007195,40.7287636
"1086",1085,"102 North End Avenue New York, NY 10282","Mediterranean","Casual Elegant","ATRIO Wine Bar | Restaurant",-74.0152218,40.7150015
"1087",1086,"161 Lexington Ave New York, NY 10016","Mediterranean","Casual Dining","Lallisse Mediterranean Wine & Food",-73.9812076,40.743891
"1088",1087,"162 W. 56th Street New York, NY 10019","Greek","Casual Dining","Souvlaki GR Midtown",-73.9803449,40.7645708
"1089",1088,"115 East 60th Street New York, NY 10022","Mediterranean","Casual Elegant","Amali",-73.9686336,40.7632685
"1090",1089,"113 North Walnut Champaign, IL 61820","Italian","Casual Elegant","bacaro",-88.2426884,40.1169075
"1091",1090,"72 Macdougal Street New York, NY 10012","French","Casual Elegant","Chez Jacqueline",-74.0017735,40.7282564
"1092",1091,"5 West 21st Street New York, NY 10010","Contemporary American","Casual Elegant","Kat and Theo",-73.9907969,40.7405934
"1093",1092,"Macys at Herald Square 151 West 34th Street New York, NY 10001","Italian","Casual Elegant","Stella 34 Trattoria",-73.9895261,40.7507917
"1094",1093,"1643 Lexington Ave. New York, NY 10029","Mexican","Casual Dining","El Paso Mexican Restaurant",-73.9471365,40.7906846
"1095",1094,"117 E 60th Street New York, NY 10022","American","Casual Dining","The Bar Room",-73.9684763,40.7633602
"1096",1095,"414 E 9th St New York, NY 10009","Japanese","Fine Dining","Cagen",-73.9842523,40.7277388
"1097",1096,"194 Ave A New York, NY 10009","Mexican","Casual Dining","El Camion",-73.981051,40.7290824
"1098",1097,"157 East 55th Street New York, NY 10022","Indian","Casual Elegant","2 Darbar Grill",-73.9688386,40.759341
"1099",1098,"121 West 45th Street New York, NY 10036","Irish","Casual Dining","Connolly's Pub and Restaurant - 45th",-73.9835782,40.7573628
"1100",1099,"15 Stone St New York, NY 10004","Steakhouse","Casual Elegant","Nebraska Steakhouse",-74.012107,40.7041919
"1101",1100,"26 E 64th Street New York, NY 10065","Italian","Casual Elegant","Altesi Ristorante",-73.9695821,40.7667004
"1102",1101,"1071 5th Avenue The Guggenheim Museum New York, NY 10128","American","Casual Elegant","The Wright",-73.9506774,40.7826039
"1103",1102,"520 8th Avenue New York, NY 10018","American","Casual Elegant","The Houndstooth Pub",-73.9919341,40.753645
"1104",1103,"141 West 38th Street New York, NY 10018","Italian","Fine Dining","Arno Ristorante",-73.9879785,40.7533125
"1105",1104,"232 West 14th Street New York, NY 10011","American","Casual Dining","CK14 - The Crooked Knife at 14th Street",-74.001459,40.739011
"1106",1105,"11 East 53rd St. New York, NY 10022","Italian","Casual Elegant","Valbella Midtown",-73.9748551,40.7602446
"1107",1106,"9 E 17th Street New York, NY 10003","Italian","Casual Dining","Al Vicoletto",-73.991283,40.737726
"1108",1107,"41 West 57th St. New York, NY 10019","American","Casual Elegant","Betony",-73.9762526,40.7641992
"1109",1108,"1712 2nd Avenue New York, NY 10128","Mexican","Casual Dining","Selena Rosa",-73.9501698,40.7795252
"1110",1109,"228 West 39th Street New York, NY 10018","British","Casual Dining","Carraghers",-73.9895415,40.7544
"1111",1110,"136 Mulberry Street New York, NY 10013","Italian","Casual Dining","Paesano of Mulberry Street",-73.9974325,40.7185309
"1112",1111,"543 LaGuardia Pl New York, NY 10012","Cuban","Casual Dining","Favela Cubana",-73.9980822,40.7283929
"1113",1112,"311 Second Ave New York, NY 10003","Thai","Casual Dining","Lantern Thai Kitchen",-73.9833334,40.7350725
"1114",1113,"240 West 56th Street New York, NY 10019","Indian","Fine Dining","Benares - West Side",-73.9829296,40.7656519
"1115",1114,"38-40 Carmine Street New York, NY 10014","Asian","Casual Dining","Carma - NYC",-74.0031901,40.7299572
"1116",1115,"1076 1st Avenue New York, NY 10022","Steakhouse","Fine Dining","Four Cuts Steakhouse",-73.9618377,40.7593194
"1117",1116,"8 Stone Street New York, NY 10004","Italian","Casual Dining","Antica (Ancora)",-74.0123307,40.703861
"1118",1117,"605 West 48th St New York, NY 10036","Mexican","Casual Dining","Cantina Rooftop",-73.995986,40.765076
"1119",1118,"932 1st Ave New York, NY 10022","Greek","Casual Dining","Pathos Cafe",-73.9653009,40.7545427
"1120",1119,"558 11th Ave New York, NY 10036","Italian","Casual Dining","La Vela Dining & Bar",-73.9977192,40.7608991
"1121",1120,"331 West Broadway New York, NY 10013","Italian","Fine Dining","Il Mulino Prime",-74.0037402,40.7221808
"1122",1121,"2911 Broadway New York, NY 10025","American","Casual Dining","Bernheim & Schwartz",-73.9653429,40.8066004
"1123",1122,"8 W. 58th St. New York, NY 10019","Contemporary American","Casual Elegant","Beautique",-73.9742844,40.7638581
"1124",1123,"1 Delancey Street New York, NY 10002","French","Casual Dining","Sel Rrose",-73.9938395,40.7200076
"1125",1124,"1594 2nd Avenue New York, NY 10028","Italian","Casual Dining","Firenze",-73.9530867,40.7755882
"1126",1125,"569 Hudson Street New York, NY 10014","American","Casual Elegant","Philip Marie",-74.006232,40.73592
"1127",1126,"221 W 38th St. New York, NY 10018","Moroccan","Casual Dining","Tagine Fine Moroccan Cuisine",-73.9892709,40.7539608
"1128",1127,"238 Madison Avenue New York, NY 10016","French","Casual Dining","Madison Bistro",-73.9816569,40.7499362
"1129",1128,"214 East 52nd Street New York, NY 10022","Italian","Fine Dining","Fabio Cucina Italiana",-73.9691776,40.7565859
"1130",1129,"125 West 44th Street New York, NY 10036","Fish","Fine Dining","Hunt & Fish Club NYC",-73.984111,40.7568471
"1131",1130,"55 Grand Street New York, NY 10013","Mexican / Southwestern","Casual Elegant","Papatzul",-74.0036727,40.7221496
"1132",1131,"1479 York Ave. New York, NY 10075","Contemporary American","Casual Dining","Eastfield's",-73.951088,40.770987
"1133",1132,"24 Prince St. New York, NY 10012","Latin American","Casual Dining","Oficina Latina",-73.9946313,40.7227416
"1134",1133,"18 9th Avenue New York, NY 10014","American","Casual Dining","The Chester",-74.0057335,40.7398532
"1135",1134,"254 West 72nd Street New York, NY 10023","Caribbean","Casual Dining","Sugar Bar",-73.9838508,40.7793686
"1136",1135,"7 East 54 Street New York, NY 10022","Italian","Casual Elegant","Alfredo 100",-73.9745417,40.7609322
"1137",1136,"2 East 61st Street New York, NY 10065","French American","Casual Elegant","Perrine",-73.9720398,40.7651281
"1138",1137,"306 W 39th St New York, NY 10018","American","Casual Dining","Rattle N Hum West",-73.9917566,40.7554696
"1139",1138,"61 West 8th Street New York, NY 10011","Japanese","Casual Elegant","Neta",-73.9989613,40.7336414
"1140",1139,"246 10th Ave New York, NY 10001","Italian","Fine Dining","Bottino",-74.0033127,40.7484846
"1141",1140,"2701 Broadway New York, NY 10025","Indian","Fine Dining","Aangan",-73.9687851,40.7993945
"1142",1141,"173 Orchard Street New York, NY 10002","Latin American","Casual Dining","a casa fox",-73.9886231,40.7216456
"1143",1142,"1461 3rd Ave New York, NY 10028","Japanese","Casual Dining","Sushi Para",-73.9553411,40.7764588
"1144",1143,"9 East 45th Street New York, NY 10017","Irish","Casual Elegant","Eamonn's",-73.97852,40.755251
"1145",1144,"44 West 45th Street - Sofitel New York Sofitel New York New York, NY 10036","French","Casual Elegant","Gaby Restaurant at Sofitel Luxury Hotel - NY",-73.9932872,40.7602619
"1146",1145,"143 East 47th Street New York, NY 10017","American","Casual Dining","Foxy John's",-73.9728209,40.7544417
"1147",1146,"304 West 56 Street New York, NY 10019","Italian","Casual Dining","Bricco Restaurant",-73.9839938,40.7660956
"1148",1147,"253 5th Ave New York, NY 10016","Gastro Pub","Casual Dining","John Doe Bar & Kitchen",-73.9868634,40.7447145
"1149",1148,"168 W 4th St. New York, NY 10014","Spanish","Casual Dining","Tio Pepe",-74.0016583,40.7319679
"1150",1149,"42 W 48th St New York, NY 10036","Irish","Casual Dining","Sean's Bar & Kitchen",-73.9801252,40.7579118
"1151",1150,"32 W 33rd St New York, NY 10001","Seafood","Casual Dining","CajunSea",-73.9869651,40.7481476
"1152",1151,"140 Charles Street New York, NY 10014","Egyptian","Casual Elegant","Casa La Femme",-74.0081123,40.7339445
"1153",1152,"45 Murray Street New York, NY 10007","Indian","Casual Dining","Benares - Tribeca",-74.0091724,40.7141993
"1154",1153,"80 West 3rd Street New York, NY 10012","Gastro Pub","Casual Elegant","Amity Hall",-73.9989147,40.7296359
"1155",1154,"1048 3rd Avenue New York, NY 10065","Seafood","Casual Elegant","Theo's Restaurant & Oyster Bar",-73.9654727,40.7634106
"1156",1155,"27 East 21st Street New York, NY 10010","Contemporary American","Casual Elegant","Giorgio's of Gramercy",-73.9886371,40.7396979
"1157",1156,"50 West 77th St. New York, NY 10024","Italian","Casual Dining","Scaletta Restaurant",-73.976098,40.7802505
"1158",1157,"234 E 4th St New York, NY 10009","Latin American","Casual Dining","Secara",-73.983137,40.7233126
"1159",1158,"Two West Street New York, NY 10004","American","Casual Dining","2 West",-74.0173997,40.7055158
"1160",1159,"361 Greenwich Street New York, NY 10013","Spanish","Casual Dining","Tablao",-74.0100914,40.7190271
"1161",1160,"109 East 56th St. New York, NY 10022","Steakhouse","Fine Dining","American Cut Midtown",-73.9703719,40.7607865
"1162",1161,"177 Henry St New York, NY 10002","French","Casual Dining","Les Enfants de Boheme",-73.9886596,40.7135252
"1163",1162,"220 Bowery New York, NY 10002","Contemporary American","Casual Dining","Pearl and Ash",-73.9937772,40.722007
"1164",1163,"150 West 47th Street New York, NY 10036","Irish","Casual Dining","Langan's",-73.9838169,40.7586324
"1165",1164,"10 Columbus Circle # 4 New York, NY 10019","American","Casual Dining","Ascent Lounge New York",-73.9831903,40.7684251
"1166",1165,"2 Bank Street New York, NY 10003","Latin American","Casual Elegant","Macondo West",-74.0016459,40.7370572
"1167",1166,"24 East 21st Street New York, NY 10010","Mediterranean","Casual Elegant","Almayass",-73.9890289,40.7393637
"1168",1167,"226 W 52nd St New York, NY 10019","American","Casual Elegant","Supernova - Novotel Hotel Times Square",-73.9837907,40.7626833
"1169",1168,"381 Lenox Avenue New York, NY 10027","Sushi","Fine Dining","Sushi Inoue",-73.9435716,40.8105416
"1170",1169,"250 West 47th Street New York, NY 10036","Italian","Casual Dining","Scarlatto",-73.9867021,40.7598419
"1171",1170,"174 Grand Street New York, NY 10013","American","Casual Dining","Onieals",-73.9978321,40.7197109
"1172",1171,"2787 Broadway New York, NY 10025","American","Casual Dining","107 West",-73.9682175,40.8027645
"1173",1172,"147 West 43rd Street New York, NY 10036","Italian","Casual Dining","Tony's Di Napoli - Midtown",-73.9854018,40.7565018
"1174",1173,"180 Spring Street New York, NY 10012","French","Casual Elegant","Bistro Les Amis",-74.0026195,40.7247015
"1175",1174,"127 Greene Street New York, NY 10012","Asian","Casual Dining","Kelley and Ping",-73.9991357,40.7255924
"1176",1175,"416 Amsterdam Avenue New York, NY 10024","Mediterranean","Casual Dining","TLV Mediterranean Resto-Bar & Lounge",-73.9782,40.783853
"1177",1176,"7 E 36th St New York, NY 10016","Gastro Pub","Casual Dining","5th & MAD",-73.9830132,40.749605
"1178",1177,"177 Mulberry Street New York, NY 10013","Italian","Casual Dining","Grotta Azzurra",-73.9970444,40.7203258
"1179",1178,"53 Delancey St New York, NY 10002","Contemporary Asian","Casual Dining","Doka Square",-73.9915172,40.7193177
"1180",1179,"144 West 139th Street New York, NY 10030","French","Casual Dining","Ponty Bistro - Harlem",-73.9412806,40.8175939
